marker,alias,held_frac_pct,n_held_KO,predDelta,obsDelta_mean,obsDelta_sd,abs_err,sign_match_frac,sem,ci_lo,ci_hi,straddles_zero,effect_sd_units,z_vs_zero
surface_A0936_CD317,surface_A0936_CD317,25,74,-0.04062914848327637,-0.038336023688316345,0.06948170065879822,0.002293124794960022,0.7297297297297297,0.008077083637490165,-0.054166816717914845,-0.02250523065871785,False,0.5517427369340303,-4.746270486834862
surface_A0939_TGFb1,surface_A0939_TGFb1,25,74,-0.005545914173126221,-0.006095193326473236,0.020942173898220062,0.0005492791533470154,0.5945945945945946,0.002434478265830527,-0.010866683048646597,-0.0013237036042998748,False,0.2910487400255656,-2.5036959302628436
surface_A0940_CD116,surface_A0940_CD116,25,74,0.012812256813049316,0.01528952270746231,0.031235460191965103,0.0024772658944129944,0.7027027027027027,0.0036310484923925074,0.008172798436254536,0.022406246978670087,False,0.4894924746905228,4.210773483057507
surface_A0941_CD37,surface_A0941_CD37,25,74,0.012056469917297363,0.017517993226647377,0.02093360759317875,0.005461523309350014,0.7702702702702703,0.0024334824530967154,0.012748455261567634,0.02228753119172712,False,0.8368358463142131,7.198734145115757
surface_A0944_BB27,surface_A0944_BB27,25,74,-0.009909629821777344,-0.00511286873370409,0.10026944428682327,0.004796761088073254,0.47297297297297297,0.011656086136498146,-0.02795837776193708,0.0177326402945289,True,0.05099129420802014,-0.438643698564856
surface_A0945_TNFa,surface_A0945_TNFa,25,74,-0.0036338865756988525,-0.008294687606394291,0.02229832112789154,0.004660801030695438,0.7297297297297297,0.002592127179068809,-0.013375163520716563,-0.0032142116920720184,False,0.37198709081371145,-3.1999539503204697
surface_A0948_CD321,surface_A0948_CD321,25,74,0.01676344871520996,0.02602791041135788,0.06762797385454178,0.009264461696147919,0.6081081081081081,0.007861592273619229,0.010619472693925833,0.04143634812878993,False,0.38486899618403825,3.3107682903752846
surface_A1018_HLADRDPDQ,surface_A1018_HLADRDPDQ,25,74,-0.03330773115158081,-0.041771985590457916,0.05978431925177574,0.008464254438877106,0.7567567567567568,0.0069497859469255865,-0.05539331574669466,-0.02815065543422117,False,0.698711403144683,-6.010542757642314
surface_A0028_CD30,surface_A0028_CD30,25,74,-0.024110078811645508,-0.0283955167979002,0.050399474799633026,0.004285437986254692,0.7702702702702703,0.0058588199393859635,-0.03987859287100183,-0.01691244072479857,False,0.5634089821528647,-4.846627322852357
surface_A0056_BCMA,surface_A0056_BCMA,25,74,0.017066210508346558,0.014091111719608307,0.02636672742664814,0.0029750987887382507,0.6891891891891891,0.003065069804749745,0.008083685292197593,0.02009853814701902,False,0.5344277843660947,4.597321632862065
surface_A0131_Cadherin11,surface_A0131_Cadherin11,25,74,-0.0033810436725616455,-0.007269318215548992,0.02695782482624054,0.0038882745429873466,0.5405405405405406,0.003133783481719973,-0.013411420975066674,-0.00112721545603131,False,0.2696552211613562,-2.319661922386302
surface_A0135_ECadherin,surface_A0135_ECadherin,25,74,0.01870405673980713,0.007725580129772425,0.03753155097365379,0.010978476610034704,0.5945945945945946,0.004362954179080545,-0.0008256529274239619,0.01627681318696881,True,0.20584228280881833,1.7707222704320318
surface_A0139_TCRcd,surface_A0139_TCRcd,25,74,-0.02456963062286377,-0.031829770654439926,0.03920769318938255,0.007260140031576157,0.7702702702702703,0.004557801753857847,-0.040762897940674794,-0.022896643368205054,False,0.811824620762423,-6.983579447591889
surface_A0152_LAG3,surface_A0152_LAG3,25,74,-0.06270742416381836,-0.08570703119039536,0.13082796335220337,0.022999607026576996,0.7837837837837838,0.015208441821356566,-0.11551502942122696,-0.05589903295956374,False,0.6551124774423227,-5.635490617456986
surface_A0158_OX40,surface_A0158_OX40,25,74,-0.05482625961303711,-0.04802029952406883,0.057677917182445526,0.006805960088968277,0.8648648648648649,0.006704921680120855,-0.0611617045362675,-0.034878894511870165,False,0.8325595283229814,-7.161947866809874
surface_A0174_LFA3,surface_A0174_LFA3,25,74,-0.023346424102783203,-0.025673875585198402,0.05200277268886566,0.0023274514824151993,0.7027027027027027,0.006045199533212207,-0.03752224894965268,-0.01382550222074413,False,0.49370205198107536,-4.246985636147597
surface_A0206_Siglec1,surface_A0206_Siglec1,25,74,0.020386815071105957,0.01333602424710989,0.021761715412139893,0.007050790823996067,0.7297297297297297,0.0025297480316762424,0.008377809215063363,0.018294239279156417,False,0.6128204507108992,5.271680847310819
surface_A0208_XCR1,surface_A0208_XCR1,25,74,-0.003812640905380249,-0.006590439472347498,0.02347194403409958,0.002777798566967249,0.6216216216216216,0.002728558070691152,-0.01193831502062825,-0.0012425639240667453,False,0.28077944727428783,-2.4153561337538694
surface_A0213_Notch1,surface_A0213_Notch1,25,74,0.03687143325805664,0.042976148426532745,0.04444670304656029,0.006104715168476105,0.8108108108108109,0.0051668242791103524,0.032849358925029326,0.053102937928036165,False,0.9669142024215597,8.317710474553351
surface_A0248_CD62E,surface_A0248_CD62E,25,74,-0.00024119019508361816,-0.001359943998977542,0.021745160222053528,0.0011187538038939238,0.5675675675675675,0.0025278235299197476,-0.006314387076893155,0.0035944990789380715,True,0.06254007719834194,-0.5379900862860932
surface_A0351_CD135,surface_A0351_CD135,25,74,-0.008873850107192993,-0.015621406026184559,0.01915249042212963,0.006747555918991566,0.7972972972972973,0.002226431787636184,-0.01998513214398661,-0.011257679908382508,False,0.8156331464933092,-7.016341624716874
surface_A0360_GITR,surface_A0360_GITR,25,74,-0.00030612945556640625,0.006042802706360817,0.04275650158524513,0.006348932161927223,0.5135135135135135,0.004970342350231112,-0.0036988892909263302,0.015784494703647962,True,0.14133061598393568,1.2157719288853084
surface_A0362_VEGFR2,surface_A0362_VEGFR2,25,74,0.0008831024169921875,0.0026510891038924456,0.022621579468250275,0.001767986686900258,0.5135135135135135,0.0026297051978397576,-0.0025030383738312567,0.007805216581616148,True,0.11719292667487205,1.0081316742539257
surface_A0363_IL4Ra,surface_A0363_IL4Ra,25,74,-0.046793460845947266,-0.05232996866106987,0.05813925340771675,0.005536507815122604,0.7972972972972973,0.006758550926975621,-0.06557648506562189,-0.03908345225651785,False,0.9000798186053792,-7.742779365944198
surface_A0370_BDCA2,surface_A0370_BDCA2,25,74,-0.0008140802383422852,0.001471418421715498,0.025819186121225357,0.002285498660057783,0.527027027027027,0.003001419420879638,-0.004411255545707659,0.007354092389138655,True,0.056989341755659714,0.49024085453683897
surface_A0400_VECadherin,surface_A0400_VECadherin,25,74,0.011487483978271484,0.005979639478027821,0.0431521050632,0.005507844500243664,0.5540540540540541,0.005016330320422208,-0.003852187284555976,0.015811466240611617,True,0.13857121151494511,1.1920346340997205
surface_A0403_Langerin,surface_A0403_Langerin,25,74,0.0384044349193573,0.03445500507950783,0.021846182644367218,0.003949429839849472,0.9459459459459459,0.002539567147973895,0.029477544933157893,0.03943246522585776,False,1.5771636464090282,13.567274685765467
surface_A0405_TLR4,surface_A0405_TLR4,25,74,0.021973997354507446,0.025348657742142677,0.029584702104330063,0.003374660387635231,0.8108108108108109,0.0034391517625676714,0.018608044150142593,0.03208927133414276,False,0.856816392903027,7.370613305886032
surface_A0447_OX2,surface_A0447_OX2,25,74,0.009753227233886719,-0.0052407109178602695,0.07055006176233292,0.014993938151746988,0.581081081081081,0.008201278093101816,-0.02131492060753716,0.010833498771816621,True,0.07428357661138597,-0.6390114880104223
surface_A0593_ENPP3,surface_A0593_ENPP3,25,74,0.0018401145935058594,0.005933349020779133,0.060413870960474014,0.0040932344272732735,0.5,0.007022969846528898,-0.007831418942928298,0.019698116984486563,True,0.09821170083044417,0.8448489955729612
surface_A0815_CCR10,surface_A0815_CCR10,25,74,0.03920698165893555,0.031003007665276527,0.04676981270313263,0.00820397399365902,0.7297297297297297,0.005436880291229852,0.02034691810621038,0.041659097224342675,False,0.6628850079444504,5.7023524529842975
surface_A0816_NGFR,surface_A0816_NGFR,25,74,7.82012939453125e-05,0.005196674261242151,0.037788525223731995,0.005118472967296839,0.5540540540540541,0.0043928268288701,-0.0034131081136645394,0.013806456636148842,True,0.13751990135827077,1.1829909221754622
surface_A0831_Syndecan1,surface_A0831_Syndecan1,25,74,0.009394168853759766,0.01546383835375309,0.043890807777643204,0.006069669499993324,0.6486486486486487,0.005102202766709881,0.005463704689181104,0.025463972018325075,False,0.3523252165258611,3.0308161123366792
surface_A0863_BAFF,surface_A0863_BAFF,25,74,0.011278033256530762,0.0023341437336057425,0.043497610837221146,0.00894388952292502,0.5135135135135135,0.005056494550824522,-0.007576403474033358,0.012244690941244843,True,0.05366142389614656,0.4616130226473066
surface_A0180_CD24,surface_A0180_CD24,25,74,-0.002175956964492798,-0.005786339286714792,0.019817974418401718,0.0036103823222219944,0.6216216216216216,0.002303792730824615,-0.010301690066976217,-0.0012709885064533678,False,0.2919743039602455,-2.5116579322844035
surface_A0394_CD71,surface_A0394_CD71,25,74,-0.04008626937866211,-0.05615442991256714,0.10583433508872986,0.01606816053390503,0.6756756756756757,0.012302991552086985,-0.08026785025675817,-0.032041009568376105,False,0.5305880163133083,-4.564290699121998
surface_A0143_CCR6,surface_A0143_CCR6,25,74,-0.018499374389648438,-0.028548743575811386,0.041769832372665405,0.010049369186162949,0.7702702702702703,0.004855644384047496,-0.038065631690278656,-0.01903185546134412,False,0.6834775711116803,-5.879496379430931
surface_A0027_CD70,surface_A0027_CD70,25,74,-0.024165868759155273,-0.018712669610977173,0.1126561239361763,0.005453199148178101,0.5405405405405406,0.013096008397611554,-0.04438037441152992,0.006955035189575576,True,0.16610432666384445,-1.4288834462254913
surface_A0070_CD49f,surface_A0070_CD49f,25,74,0.011568307876586914,0.01599888503551483,0.03225814178586006,0.0044305771589279175,0.6891891891891891,0.0037499328128695617,0.008649151777845513,0.023348618293184152,False,0.49596424808721423,4.2664457828704405
surface_A0428_TIM4,surface_A0428_TIM4,25,74,-0.03178608417510986,-0.03701409325003624,0.04326959699392319,0.005228009074926376,0.7972972972972973,0.005029988479940232,-0.046872689513370466,-0.027155496986702013,False,0.8554295815427753,-7.358683503481116
surface_A0408_SIRPa,surface_A0408_SIRPa,25,74,0.008971601724624634,0.004948263522237539,0.034043360501527786,0.0040233382023870945,0.581081081081081,0.003957460273207209,-0.002808216083496633,0.01270474312797171,True,0.14535179398683254,1.250363410022904
surface_A0830_CRACC,surface_A0830_CRACC,25,74,-0.009013354778289795,-0.00803668238222599,0.020254958420991898,0.0009766723960638046,0.7027027027027027,0.002354591089294546,-0.012651596115562234,-0.0034217686488897453,False,0.396776049359692,-3.413196634764231
surface_A0600_KIR2DL5,surface_A0600_KIR2DL5,25,74,0.0003992915153503418,-0.00125810073222965,0.011845736764371395,0.0016573922475799918,0.44594594594594594,0.0013770389280390247,-0.003957047436495781,0.0014408459720364813,True,0.10620704792408177,-0.9136275718953357
surface_A0594_CD133,surface_A0594_CD133,25,74,0.04360252618789673,0.03335907682776451,0.038074322044849396,0.010243449360132217,0.7567567567567568,0.004426050034485487,0.024684178166400693,0.04203397548912833,False,0.8761568174075275,7.536985928276427
surface_A0390_IL7Ra,surface_A0390_IL7Ra,25,74,0.007848188281059265,0.010825544595718384,0.03057822957634926,0.0029773563146591187,0.7027027027027027,0.003554646985217019,0.003858564526939145,0.01779252466449762,False,0.35402784090846795,3.0454626410834607
surface_A0572_C5L2,surface_A0572_C5L2,25,74,0.014142453670501709,0.012330909259617329,0.028082823380827904,0.0018115444108843803,0.7567567567567568,0.003264561907280964,0.005932485496045252,0.018729333023189406,False,0.4390907955514053,3.7772018450977014
surface_A0147_CD62L,surface_A0147_CD62L,25,74,-0.005411624908447266,0.011812404729425907,0.14001186192035675,0.017224029637873173,0.4594594594594595,0.01627604834436714,-0.020088063836166466,0.04371287329501828,True,0.08436717123400003,0.7257538488151504
surface_A0164_CD1d,surface_A0164_CD1d,25,74,0.010557256639003754,0.012209516018629074,0.010336272418498993,0.0016522593796253204,0.8783783783783784,0.0012015672620633742,0.00985448745998246,0.014564544577275688,False,1.1812300918827863,10.161325465594375
surface_A0146_CD69,surface_A0146_CD69,25,74,0.008431434631347656,0.01069901417940855,0.09231431037187576,0.002267579548060894,0.5540540540540541,0.010731320602994624,-0.01033398770901357,0.03173201606783067,True,0.11589767757901254,0.9969895202294993
surface_A0167_CD35,surface_A0167_CD35,25,74,0.008661545813083649,0.008406467735767365,0.014623580500483513,0.0002550780773162842,0.7432432432432432,0.0016999567031613673,0.005074613822293637,0.011738321649241091,False,0.5748570082059872,4.945106966626894
surface_A0214_ITGB7,surface_A0214_ITGB7,25,74,-0.023465633392333984,-0.01128741167485714,0.09119319170713425,0.012178221717476845,0.581081081081081,0.010600993205466798,-0.03206497655792588,0.009490153208211605,True,0.12377471896264489,-1.0647503923534603
surface_A0865_VEGFR3,surface_A0865_VEGFR3,25,74,-0.0024712681770324707,-0.004868725780397654,0.029342956840991974,0.002397457603365183,0.5135135135135135,0.003411049446527116,-0.011554259845076086,0.0018168082842807782,True,0.16592485231740745,-1.4273395495203502
surface_A0072_CD4,surface_A0072_CD4,25,74,-0.048899173736572266,-0.039584044367074966,0.06561972945928574,0.0093151293694973,0.8108108108108109,0.007628138604650204,-0.05453492130126899,-0.024633167432880944,False,0.6032338854983422,-5.189214095158689
surface_A0133_HER2,surface_A0133_HER2,25,74,-0.02151435613632202,-0.01896844618022442,0.03372662514448166,0.002545909956097603,0.7027027027027027,0.003920640535843916,-0.02665276042680631,-0.011284131933642525,False,0.5624175587971045,-4.838098776668764
surface_A0005_CD80,surface_A0005_CD80,50,148,-0.01995950937271118,-0.021918954327702522,0.03745565563440323,0.0019594449549913406,0.7432432432432432,0.0030788359275770454,-0.0279533618600615,-0.015884546795343544,False,0.5851974543350361,-7.119234296110123
surface_A0006_CD86,surface_A0006_CD86,50,148,0.004149377346038818,0.003801706712692976,0.009899171069264412,0.00034767063334584236,0.668918918918919,0.0008137068494747801,0.002206870593748852,0.0053965428316371,False,0.3840429351197659,4.672083951544524
surface_A0007_PDL1,PD-L1 (CD274),50,148,0.022512316703796387,0.004420713987201452,0.0652848556637764,0.018091602716594934,0.47297297297297297,0.0053663820787506296,-0.00609720161443097,0.014938629588833874,True,0.06771423391005987,0.8237792095919226
surface_A0008_PDL2,surface_A0008_PDL2,50,148,0.004984121769666672,0.0019722648430615664,0.014219595119357109,0.0030118569266051054,0.5472972972972973,0.001168843518757255,-0.0003186263572657203,0.004263156043388853,True,0.13870049227890643,1.687364314736099
surface_A0010_CD276,surface_A0010_CD276,50,148,-0.03340256214141846,-0.055804453790187836,0.06598987430334091,0.02240189164876938,0.8243243243243243,0.005424334253938533,-0.06643595356801431,-0.04517295401236137,False,0.8456517667190433,-10.287797760558174
surface_A0016_Galectin9,surface_A0016_Galectin9,50,148,0.01841294765472412,0.015424125827848911,0.024879518896341324,0.00298882182687521,0.7432432432432432,0.0020450838556015072,0.011415835125505645,0.019432416530192176,False,0.6199527367113645,7.54205055484745
surface_A0020_CD270,surface_A0020_CD270,50,148,0.03077876567840576,0.021554498001933098,0.04795228689908981,0.009224267676472664,0.6824324324324325,0.003941653702593159,0.013828998705321553,0.029279997298544642,False,0.44949885387723243,5.468389571552847
surface_A0021_OX40L,surface_A0021_OX40L,50,148,0.0010252594947814941,0.00012891764345113188,0.011582409963011742,0.0008963418513303623,0.4797297297297297,0.0009520682342373056,-0.001737101806478631,0.0019949370933808946,True,0.011130467999563865,0.1354079873848609
surface_A0022_41BBL,surface_A0022_41BBL,50,148,0.012784197926521301,0.01146148145198822,0.01577805168926716,0.001322716474533081,0.7702702702702703,0.0012969478596835515,0.008919510357182152,0.014003452546794288,False,0.7264193119474164,8.837272343997515
surface_A0023_CD155,surface_A0023_CD155,50,148,-0.049065589904785156,-0.0616474412381649,0.08580081164836884,0.012581851333379745,0.7635135135135135,0.007052783272484771,-0.0754706424430016,-0.047824240033328205,False,0.7184948493355761,-8.740867095501413
surface_A0024_Nectin2,surface_A0024_Nectin2,50,148,0.020745843648910522,0.01653391867876053,0.02460268884897232,0.004211924970149994,0.7702702702702703,0.002022328565879928,0.012570227524729333,0.020497609832791724,False,0.6720370598619008,8.175683693399503
surface_A0026_CD47,surface_A0026_CD47,50,148,-0.020153045654296875,-0.023514622822403908,0.06671197712421417,0.0033615771681070328,0.6486486486486487,0.005483690740179486,-0.03426245917551149,-0.012766786469296324,False,0.35247977703645217,-4.2881015608904045
surface_A0029_CD48,surface_A0029_CD48,50,148,0.0069293975830078125,0.010849288664758205,0.050144296139478683,0.003919891081750393,0.5945945945945946,0.004121835752235116,0.0027706390401878167,0.018927938289328594,False,0.21636137108357062,2.6321496820621846
surface_A0031_CD40,surface_A0031_CD40,50,148,0.008138567209243774,0.007743974216282368,0.007887119427323341,0.0003945929929614067,0.8513513513513513,0.0006483172233041834,0.006473295808049156,0.00901465262451558,False,0.9818507615663742,11.944730045601425
surface_A0032_CD154,surface_A0032_CD154,50,148,0.0005261898040771484,0.0011840921360999346,0.09011942148208618,0.0006579023320227861,0.5472972972972973,0.007407770814099815,-0.013334871865262658,0.015703056137462527,True,0.01313914488826703,0.15984459641302015
surface_A0033_CD52,surface_A0033_CD52,50,148,-0.005953550338745117,-0.008933004923164845,0.07160437852144241,0.0029794545844197273,0.6283783783783784,0.005885843657777305,-0.02046904651104186,0.0026030366647121685,True,0.12475500950671328,-1.5177101945888674
surface_A0034_CD3,surface_A0034_CD3,50,148,-0.06964421272277832,-0.057247187942266464,0.07715654373168945,0.012397024780511856,0.8243243243243243,0.00634222882673563,-0.06967772802438002,-0.04481664786015291,False,0.7419615391449178,-9.026351698466202
surface_A0046_CD8,surface_A0046_CD8,50,148,-0.00433601438999176,-0.0003897789283655584,0.057243864983320236,0.003946235461626202,0.6148648648648649,0.004705416716351225,-0.009612226224666683,0.008832668367935566,True,0.0068090952363040564,-0.08283621873724482
surface_A0047_NCAM,surface_A0047_NCAM,50,148,0.0025440379977226257,-0.00021454525995068252,0.014473936520516872,0.0027585832576733083,0.5,0.0011897502531475004,-0.0025464129067171953,0.0021173223868158303,True,0.014822868654050239,-0.18032798008077758
surface_A0048_CD45,surface_A0048_CD45,50,148,-0.031000375747680664,-0.03009428270161152,0.060248490422964096,0.0009060930460691452,0.7027027027027027,0.004952395406105908,-0.039800799334780715,-0.020387766068442323,False,0.49950268447125923,-6.0767124257703
surface_A0050_CD19,surface_A0050_CD19,50,148,-0.02096615731716156,-0.022799216210842133,0.015517049469053745,0.0018330588936805725,0.9121621621621622,0.0012754936093397839,-0.02529913774765911,-0.020299294674025154,False,1.4693009941298116,-17.874818065645485
surface_A0052_CD33,surface_A0052_CD33,50,148,0.006323695182800293,-0.0022422007750719786,0.06840911507606506,0.008565895957872272,0.5135135135135135,0.0056231946204803734,-0.013263459709272889,0.008779058159128932,True,0.032776345265961175,-0.39874144972781217
surface_A0053_CD11c,surface_A0053_CD11c,50,148,-0.01583385467529297,-0.02603975497186184,0.0476645864546299,0.01020590029656887,0.7364864864864865,0.003918004871734903,-0.033718903411714726,-0.018360606532008956,False,0.5463124073602965,-6.646177282656457
surface_A0054_CD34,surface_A0054_CD34,50,148,0.015451133251190186,0.021342135965824127,0.03486275672912598,0.005891002714633942,0.7432432432432432,0.0028657009504706706,0.015725465312439412,0.026958806619208842,False,0.6121757992819286,7.447440027654957
surface_A0058_HLAABC,surface_A0058_HLAABC,50,148,-0.042313575744628906,-0.05156411975622177,0.055710501968860626,0.009250544011592865,0.8378378378378378,0.004579375052976901,-0.0605395299317577,-0.04258870958068584,False,0.925572700548337,-11.260077883924716
surface_A0060_Thy1,surface_A0060_Thy1,50,148,0.015980809926986694,0.010291054844856262,0.02479679323732853,0.005689755082130432,0.6486486486486487,0.0020382838483185713,0.00629609191188216,0.014286017777830364,False,0.4150155524692742,5.048882104102232
surface_A0061_ckit,surface_A0061_ckit,50,148,-0.0014485493302345276,-0.003559038508683443,0.009196058847010136,0.0021104891784489155,0.6554054054054054,0.000755911380824469,-0.005040597590603343,-0.0020774794267635426,False,0.3870178048980813,-4.708274804384631
surface_A0062_CD10,surface_A0062_CD10,50,148,0.0001281239092350006,-0.0007387863588519394,0.00826688576489687,0.00086691026808694,0.4594594594594595,0.0006795338239590597,-0.0020706481800884776,0.0005930754623845989,True,0.08936694903768952,-1.0871958581070567
surface_A0063_CD45RA,surface_A0063_CD45RA,50,148,-0.03106689453125,-0.042108215391635895,0.08368343859910965,0.011041320860385895,0.7567567567567568,0.0068787362799618374,-0.05559029075951013,-0.02862614002376166,False,0.5031845738719908,-6.121504543545243
surface_A0064_CD123,surface_A0064_CD123,50,148,0.018143638968467712,0.01586897112429142,0.017517421394586563,0.0022746678441762924,0.831081081081081,0.0014399231687356154,0.013046773573064822,0.018691168675518018,False,0.9058965224867761,11.02070684662004
surface_A0066_CD7,surface_A0066_CD7,50,148,-0.0489354133605957,-0.04628439247608185,0.09120801091194153,0.002651020884513855,0.7905405405405406,0.007497252314029583,-0.06097873699458941,-0.03159004795757429,False,0.5074597287377309,-6.173514047202336
surface_A0068_CD105,surface_A0068_CD105,50,148,0.020896553993225098,0.020527511835098267,0.04640382528305054,0.00036904215812683105,0.668918918918919,0.0038143709418141216,0.013051482165466463,0.02800354150473007,False,0.4423668029496729,5.3816244272601725
surface_A0069_EPCR,surface_A0069_EPCR,50,148,-0.003442049026489258,-0.015156813897192478,0.03710443899035454,0.01171476487070322,0.6283783783783784,0.00304996609727385,-0.02113463760191741,-0.009178990192467545,False,0.408490582518511,-4.9695024186465835
surface_A0071_CCR4,surface_A0071_CCR4,50,148,-0.033475399017333984,-0.031011365354061127,0.07564746588468552,0.0024640336632728577,0.6486486486486487,0.006218183391829432,-0.04319878085131193,-0.018823949856810324,False,0.4099458586138737,-4.987206616454805
surface_A0073_CD44,surface_A0073_CD44,50,148,-0.02261829376220703,-0.02217341773211956,0.06377449631690979,0.000444876030087471,0.6418918918918919,0.005242231305204604,-0.03244800228894898,-0.011898833175290138,False,0.34768471744464857,-4.229767143259264
surface_A0081_CD14,surface_A0081_CD14,50,148,0.004444345831871033,0.0036465968005359173,0.010744411498308182,0.0007977490313351154,0.6081081081081081,0.0008831851847569509,0.00191558564673294,0.005377607954338895,False,0.3393947449899989,4.128915275610569
surface_A0083_CD16,surface_A0083_CD16,50,148,0.0002533160150051117,0.00043886405183002353,0.008496314287185669,0.00018554803682491183,0.527027027027027,0.0006983927323206814,-0.0009299605505830345,0.0018076886542430816,True,0.051653462548099015,0.6283914930954781
surface_A0085_CD25,surface_A0085_CD25,50,148,-0.08057498931884766,-0.07247356325387955,0.0900801345705986,0.008101426064968109,0.8175675675675675,0.0074045414498683584,-0.08698619781765553,-0.057960928690103566,False,0.8045454594328982,-9.787717949119997
surface_A0087_CD45RO,surface_A0087_CD45RO,50,148,-0.009319782257080078,0.002554334467276931,0.07283275574445724,0.011874116724357009,0.4864864864864865,0.005986815643523608,-0.009179608576110328,0.01428827751066419,True,0.03507123190888355,0.4266599506935123
surface_A0088_PD1,PD-1 (CD279),50,148,-0.011654853820800781,-0.012644222937524319,0.07525712251663208,0.0009893691167235374,0.5135135135135135,0.006186097364624758,-0.024768750977046988,-0.0005196948980016498,False,0.16801363797466348,-2.043974123302746
surface_A0089_TIGIT,surface_A0089_TIGIT,50,148,-0.049954771995544434,-0.0542062483727932,0.08691085875034332,0.004251476377248764,0.7297297297297297,0.0071440285821976965,-0.06820828709842543,-0.04020420964716097,False,0.6236993760296847,-7.587630389367492
surface_A0090_mIgG1k,surface_A0090_mIgG1k,50,148,-0.000868041068315506,-0.0014023957774043083,0.007420217618346214,0.0005343547090888023,0.581081081081081,0.0006099381310207439,-0.002597852547002639,-0.0002069390078059776,False,0.1889965833262001,-2.2992426708219904
surface_A0091_mIgG2ak,surface_A0091_mIgG2ak,50,148,0.0016116499900817871,-0.0016368520446121693,0.014615475200116634,0.0032485020346939564,0.46621621621621623,0.0012013846609428694,-0.0039915227116390575,0.000717818622414719,True,0.11199444576383714,-1.3624712365875695
surface_A0092_mIgG2bk,surface_A0092_mIgG2bk,50,148,-0.003768041729927063,-0.003930970560759306,0.015455673448741436,0.00016292883083224297,0.5608108108108109,0.0012704485315476956,-0.006421003926804588,-0.0014409371947140238,False,0.25433835502518376,-3.0941596319297475
surface_A0095_rIgG2bk,surface_A0095_rIgG2bk,50,148,0.008554741740226746,0.00603884644806385,0.016235558316111565,0.002515895292162895,0.6216216216216216,0.0013345546727529067,0.0034231673540685154,0.008654525542059185,False,0.37195188058738476,4.524989924621803
surface_A0100_CD20,surface_A0100_CD20,50,148,-0.0008880794048309326,-0.0009973514825105667,0.004384255968034267,0.0001092720776796341,0.6283783783783784,0.0003603836206161512,-0.0017036903995363696,-0.00029101256548476383,False,0.2274847750182207,-2.767471731388307
surface_A0101_NKp46,surface_A0101_NKp46,50,148,-0.007499873638153076,-0.014566024765372276,0.036269642412662506,0.0070661511272192,0.722972972972973,0.002981346241284576,-0.020409356023733907,-0.008722693507010645,False,0.40160375996116704,-4.885720606237334
surface_A0102_CRTH2,surface_A0102_CRTH2,50,148,0.00486379861831665,0.004213574808090925,0.020085787400603294,0.0006502238102257252,0.6216216216216216,0.0016510415539449433,0.0009775928253797916,0.007449556790802059,False,0.20977892098790046,2.5520707204631834
surface_A0103_B220,surface_A0103_B220,50,148,-0.021461427211761475,-0.026869315654039383,0.023595117032527924,0.005407888442277908,0.8851351351351351,0.0019395066727494888,-0.030670678880403493,-0.023067952427675273,False,1.13876594114781,-13.853685595187372
surface_A0123_EpCAM,surface_A0123_EpCAM,50,148,-0.0018100142478942871,-0.0034502092748880386,0.019442763179540634,0.0016401950269937515,0.5675675675675675,0.0015981852885671845,-0.006582594881101474,-0.0003178236686746036,False,0.1774546777650745,-2.1588293294710796
surface_A0124_CD31,surface_A0124_CD31,50,148,-0.020003437995910645,-0.021207526326179504,0.0946350246667862,0.0012040883302688599,0.7162162162162162,0.007778951109418579,-0.036453990338137815,-0.005961062314221192,False,0.224098069407728,-2.726270679410995
surface_A0127_Podoplanin,surface_A0127_Podoplanin,50,148,0.011129438877105713,0.009535823948681355,0.020635776221752167,0.0015936149284243584,0.6554054054054054,0.0016962503565580143,0.006211234341064421,0.012860413556298288,False,0.4621015389103534,5.621707852154085
surface_A0128_PDGFRa,surface_A0128_PDGFRa,50,148,-0.017044290900230408,-0.020207224413752556,0.016026506200432777,0.003162933513522148,0.8918918918918919,0.0013173706946970891,-0.02278922352964736,-0.01762522529785775,False,1.2608627333390283,-15.339057180408073
surface_A0129_PDGFRb,surface_A0129_PDGFRb,50,148,-0.00968584418296814,-0.009756160899996758,0.01616360805928707,7.031671702861786e-05,0.7364864864864865,0.001328640398073753,-0.012360248228626275,-0.007152073571367241,False,0.6035880642621244,-7.342965722057769
surface_A0132_EGFR,surface_A0132_EGFR,50,148,-0.007284283638000488,-0.01983405463397503,0.04571051895618439,0.01254977099597454,0.6756756756756757,0.0037573815127995257,-0.027198387075238722,-0.012469722192711336,False,0.4339056980076484,-5.278690643047637
surface_A0134_CD146,surface_A0134_CD146,50,148,-0.10435676574707031,-0.11994794756174088,0.10223817825317383,0.015591181814670563,0.9054054054054054,0.00840392648438319,-0.13641934079985424,-0.10347655432362751,False,1.1732207049377592,-14.272845887530929
surface_A0136_IgM,surface_A0136_IgM,50,148,0.07831299304962158,0.07954298704862595,0.048519205302000046,0.001229993999004364,0.9594594594594594,0.003988254108254765,0.0717261526352527,0.0873598214619992,False,1.6394124049131333,19.944312696623403
surface_A0138_CD5,surface_A0138_CD5,50,148,-0.01750326156616211,-0.021638136357069016,0.05491964891552925,0.004134874790906906,0.6418918918918919,0.004514367332439387,-0.03048613374163437,-0.01279013897250366,False,0.39399626152654715,-4.793171393382518
