celltype,cytokine,method,pearson,n_nonzero,n_train,n_universe,neighbor,neighbor_sim,fallback
Intermediate_B_cell,TPO,DE-profile-nearest,0.10226559293665421,15,86,3769,IL-9,0.24193359323744268,
Intermediate_B_cell,TPO,feature-nearest,0.15417854622400118,15,86,3769,EPO,1.0,False
Intermediate_B_cell,TRAIL,zero,0.0,10,86,3769,,,
Intermediate_B_cell,TRAIL,cytokine-mean,0.10431017042205444,10,86,3769,,,
Intermediate_B_cell,TRAIL,DE-profile-nearest,0.16754884540837484,10,86,3769,IL-20,0.4220168335932524,
Intermediate_B_cell,TRAIL,feature-nearest,0.06199955484956592,10,86,3769,FasL,1.0,False
Intermediate_B_cell,TSLP,zero,0.0,185,86,3769,,,
Intermediate_B_cell,TSLP,cytokine-mean,0.22612225615753018,185,86,3769,,,
Intermediate_B_cell,TSLP,DE-profile-nearest,0.24573801090203126,185,86,3769,Noggin,0.37555304164271774,
Intermediate_B_cell,TSLP,feature-nearest,0.14096574588977376,185,86,3769,IL-1-alpha,0.5,False
Intermediate_B_cell,TWEAK,zero,0.0,32,86,3769,,,
Intermediate_B_cell,TWEAK,cytokine-mean,0.20692097888612593,32,86,3769,,,
Intermediate_B_cell,TWEAK,DE-profile-nearest,0.34972186752256207,32,86,3769,CD27L,0.4954431565276015,
Intermediate_B_cell,TWEAK,feature-nearest,0.11705023663447736,32,86,3769,FasL,1.0,False
Intermediate_B_cell,VEGF,zero,0.0,22,86,3769,,,
Intermediate_B_cell,VEGF,cytokine-mean,0.17531704445303797,22,86,3769,,,
Intermediate_B_cell,VEGF,DE-profile-nearest,0.34122594145000235,22,86,3769,FLT3L,0.4212489913604848,
Intermediate_B_cell,VEGF,feature-nearest,0.0017067312336855136,22,86,3769,EGF,1.0,False
MAIT,4-1BBL,zero,0.0,24,86,4802,,,
MAIT,4-1BBL,cytokine-mean,0.14750637592151053,24,86,4802,,,
MAIT,4-1BBL,DE-profile-nearest,0.17796050799664948,24,86,4802,IL-8,0.26074615729719675,
MAIT,4-1BBL,feature-nearest,0.02504651631047008,24,86,4802,CD27L,1.0,False
MAIT,ADSF,zero,0.0,39,86,4802,,,
MAIT,ADSF,cytokine-mean,0.1285192980131653,39,86,4802,,,
MAIT,ADSF,DE-profile-nearest,0.20983139092001019,39,86,4802,IL-31,0.37006812821031065,
MAIT,ADSF,feature-nearest,0.1285192980131653,39,86,4802,<fallback:cyto-mean>,0.0,True
MAIT,APRIL,zero,0.0,100,86,4802,,,
MAIT,APRIL,cytokine-mean,0.23445142236215155,100,86,4802,,,
MAIT,APRIL,DE-profile-nearest,0.2835953721184862,100,86,4802,IL-31,0.5073789396834985,
MAIT,APRIL,feature-nearest,0.17939144097966386,100,86,4802,BAFF,1.0,False
MAIT,BAFF,zero,0.0,121,86,4802,,,
MAIT,BAFF,cytokine-mean,0.21156124952748726,121,86,4802,,,
MAIT,BAFF,DE-profile-nearest,0.3011688814679402,121,86,4802,IL-20,0.45082099260054465,
MAIT,BAFF,feature-nearest,0.17939144097966386,121,86,4802,APRIL,1.0,False
MAIT,C5a,zero,0.0,66,86,4802,,,
MAIT,C5a,cytokine-mean,0.1888124722119545,66,86,4802,,,
MAIT,C5a,DE-profile-nearest,0.05505427722335458,66,86,4802,M-CSF,0.38241781337485403,
MAIT,C5a,feature-nearest,0.12195244752219252,66,86,4802,IL-1-alpha,0.16666666666666666,False
MAIT,CD27L,zero,0.0,43,86,4802,,,
MAIT,CD27L,cytokine-mean,0.16565807450290254,43,86,4802,,,
MAIT,CD27L,DE-profile-nearest,0.39789640889104644,43,86,4802,CT-1,0.6102444702787252,
MAIT,CD27L,feature-nearest,0.025046516310470085,43,86,4802,4-1BBL,1.0,False
MAIT,CD30L,zero,0.0,76,86,4802,,,
MAIT,CD30L,cytokine-mean,0.2911449253141004,76,86,4802,,,
MAIT,CD30L,DE-profile-nearest,0.40208774471829684,76,86,4802,IL-20,0.6146409839281368,
MAIT,CD30L,feature-nearest,0.14373472688843203,76,86,4802,4-1BBL,1.0,False
MAIT,CD40L,zero,0.0,23,86,4802,,,
MAIT,CD40L,cytokine-mean,0.2148425558239801,23,86,4802,,,
MAIT,CD40L,DE-profile-nearest,0.2971744461192998,23,86,4802,FLT3L,0.399818478309681,
MAIT,CD40L,feature-nearest,8.53717625008304e-05,23,86,4802,4-1BBL,1.0,False
MAIT,CT-1,zero,0.0,52,86,4802,,,
MAIT,CT-1,cytokine-mean,0.24444383295434882,52,86,4802,,,
MAIT,CT-1,DE-profile-nearest,0.44617085583246874,52,86,4802,IL-36Ra,0.6436095623739475,
MAIT,CT-1,feature-nearest,0.018878543443716214,52,86,4802,LIF,1.0,False
MAIT,Decorin,zero,0.0,68,86,4802,,,
MAIT,Decorin,cytokine-mean,0.11013369423024827,68,86,4802,,,
MAIT,Decorin,DE-profile-nearest,0.2461006308854912,68,86,4802,TRAIL,0.382414983698101,
MAIT,Decorin,feature-nearest,-0.012787798720564193,68,86,4802,Noggin,1.0,False
MAIT,EGF,zero,0.0,64,86,4802,,,
MAIT,EGF,cytokine-mean,0.19135586020135947,64,86,4802,,,
MAIT,EGF,DE-profile-nearest,0.213550193988909,64,86,4802,IFN-epsilon,0.4019709130288983,
MAIT,EGF,feature-nearest,0.0017556351694208068,64,86,4802,FGF-beta,1.0,False
MAIT,EPO,zero,0.0,32,86,4802,,,
MAIT,EPO,cytokine-mean,0.009000918325692704,32,86,4802,,,
MAIT,EPO,DE-profile-nearest,0.10093735637077311,32,86,4802,OSM,0.2722688812423268,
MAIT,EPO,feature-nearest,0.16284564443169205,32,86,4802,TPO,1.0,False
MAIT,FGF-beta,zero,0.0,118,86,4802,,,
MAIT,FGF-beta,cytokine-mean,0.22562738041271604,118,86,4802,,,
MAIT,FGF-beta,DE-profile-nearest,0.2651268776225465,118,86,4802,Noggin,0.43142143054977566,
MAIT,FGF-beta,feature-nearest,0.001755635169420807,118,86,4802,EGF,1.0,False
MAIT,FLT3L,zero,0.0,17,86,4802,,,
MAIT,FLT3L,cytokine-mean,0.16055996823206894,17,86,4802,,,
MAIT,FLT3L,DE-profile-nearest,0.37739950462448685,17,86,4802,SCF,0.6842809807942304,
MAIT,FLT3L,feature-nearest,0.0005021905520364471,17,86,4802,M-CSF,1.0,False
MAIT,FasL,zero,0.0,24,86,4802,,,
MAIT,FasL,cytokine-mean,0.1574084094091123,24,86,4802,,,
MAIT,FasL,DE-profile-nearest,0.32561456096367475,24,86,4802,IFN-lambda2,0.5160724982724657,
MAIT,FasL,feature-nearest,0.07820495581411448,24,86,4802,LIGHT,1.0,False
MAIT,G-CSF,zero,0.0,89,86,4802,,,
MAIT,G-CSF,cytokine-mean,0.22557636494243757,89,86,4802,,,
MAIT,G-CSF,DE-profile-nearest,0.22475979537389054,89,86,4802,FLT3L,0.4751208869866873,
MAIT,G-CSF,feature-nearest,0.14639702686191622,89,86,4802,GM-CSF,0.6,False
MAIT,GDNF,zero,0.0,17,86,4802,,,
MAIT,GDNF,cytokine-mean,0.053469449182968344,17,86,4802,,,
MAIT,GDNF,DE-profile-nearest,0.10975104750165254,17,86,4802,TNF-alpha,0.23494170850000645,
MAIT,GDNF,feature-nearest,0.05126282207699618,17,86,4802,EGF,1.0,False
MAIT,GITRL,zero,0.0,53,86,4802,,,
MAIT,GITRL,cytokine-mean,0.12795147116947747,53,86,4802,,,
MAIT,GITRL,DE-profile-nearest,0.14162473295604577,53,86,4802,IL-16,0.28011716131946474,
MAIT,GITRL,feature-nearest,0.05658352611547569,53,86,4802,4-1BBL,1.0,False
MAIT,GM-CSF,zero,0.0,166,86,4802,,,
MAIT,GM-CSF,cytokine-mean,0.3053957126078252,166,86,4802,,,
MAIT,GM-CSF,DE-profile-nearest,0.07851391940758709,166,86,4802,IL-3,0.5450134158882504,
MAIT,GM-CSF,feature-nearest,0.07851391940758709,166,86,4802,IL-3,0.8333333333333334,False
MAIT,HGF,zero,0.0,26,86,4802,,,
MAIT,HGF,cytokine-mean,0.16033761815795053,26,86,4802,,,
MAIT,HGF,DE-profile-nearest,0.23053178993561654,26,86,4802,CD30L,0.47777497110775796,
MAIT,HGF,feature-nearest,0.05405590208808511,26,86,4802,EGF,1.0,False
MAIT,IFN-alpha1,zero,0.0,245,86,4802,,,
MAIT,IFN-alpha1,cytokine-mean,0.328343837841248,245,86,4802,,,
MAIT,IFN-alpha1,DE-profile-nearest,0.4940054180342406,245,86,4802,IFN-omega,0.6314172588978288,
MAIT,IFN-alpha1,feature-nearest,0.4509742370129525,245,86,4802,IFN-beta,1.0,False
MAIT,IFN-beta,zero,0.0,1086,86,4802,,,
MAIT,IFN-beta,cytokine-mean,0.4058263987376141,1086,86,4802,,,
MAIT,IFN-beta,DE-profile-nearest,0.7841692827809492,1086,86,4802,IFN-omega,0.9341829179078804,
MAIT,IFN-beta,feature-nearest,0.45097423701295253,1086,86,4802,IFN-alpha1,1.0,False
MAIT,IFN-epsilon,zero,0.0,120,86,4802,,,
MAIT,IFN-epsilon,cytokine-mean,0.334554850542929,120,86,4802,,,
MAIT,IFN-epsilon,DE-profile-nearest,0.3314348024635587,120,86,4802,CD30L,0.5398181746541761,
MAIT,IFN-epsilon,feature-nearest,0.2644035101799551,120,86,4802,IFN-alpha1,1.0,False
MAIT,IFN-gamma,zero,0.0,392,86,4802,,,
MAIT,IFN-gamma,cytokine-mean,0.44098008509446246,392,86,4802,,,
MAIT,IFN-gamma,DE-profile-nearest,0.6352187175322105,392,86,4802,IFN-beta,0.7942481199397856,
MAIT,IFN-gamma,feature-nearest,0.5010841019094237,392,86,4802,IFN-alpha1,0.2857142857142857,False
MAIT,IFN-lambda1,zero,0.0,89,86,4802,,,
MAIT,IFN-lambda1,cytokine-mean,0.29079718921149444,89,86,4802,,,
MAIT,IFN-lambda1,DE-profile-nearest,0.31609056315089584,89,86,4802,IL-19,0.5234852021376608,
MAIT,IFN-lambda1,feature-nearest,0.17157139735935842,89,86,4802,IFN-lambda2,1.0,False
MAIT,IFN-lambda2,zero,0.0,43,86,4802,,,
MAIT,IFN-lambda2,cytokine-mean,0.21646776285651365,43,86,4802,,,
MAIT,IFN-lambda2,DE-profile-nearest,0.32561456096367475,43,86,4802,FasL,0.5160724982724656,
MAIT,IFN-lambda2,feature-nearest,0.1715713973593584,43,86,4802,IFN-lambda1,1.0,False
MAIT,IFN-lambda3,zero,0.0,268,86,4802,,,
MAIT,IFN-lambda3,cytokine-mean,0.26059781112797864,268,86,4802,,,
MAIT,IFN-lambda3,DE-profile-nearest,0.3111746211877999,268,86,4802,Noggin,0.4704890815722727,
MAIT,IFN-lambda3,feature-nearest,0.11994752643052084,268,86,4802,IFN-lambda1,1.0,False
MAIT,IFN-omega,zero,0.0,991,86,4802,,,
MAIT,IFN-omega,cytokine-mean,0.47625878248245795,991,86,4802,,,
MAIT,IFN-omega,DE-profile-nearest,0.7841692827809492,991,86,4802,IFN-beta,0.9341829179078803,
MAIT,IFN-omega,feature-nearest,0.4940054180342406,991,86,4802,IFN-alpha1,1.0,False
MAIT,IGF-1,zero,0.0,98,86,4802,,,
MAIT,IGF-1,cytokine-mean,0.10995762678206243,98,86,4802,,,
MAIT,IGF-1,DE-profile-nearest,0.2846569253840943,98,86,4802,IL-31,0.5292322196114944,
MAIT,IGF-1,feature-nearest,0.16253107853122356,98,86,4802,EGF,1.0,False
MAIT,IL-1-alpha,zero,0.0,182,86,4802,,,
MAIT,IL-1-alpha,cytokine-mean,0.44346208369605394,182,86,4802,,,
MAIT,IL-1-alpha,DE-profile-nearest,0.4872539250558027,182,86,4802,IFN-gamma,0.7075822641194152,
MAIT,IL-1-alpha,feature-nearest,0.3299361479804081,182,86,4802,IL-1-beta,1.0,False
MAIT,IL-1-beta,zero,0.0,442,86,4802,,,
MAIT,IL-1-beta,cytokine-mean,0.37865840465998185,442,86,4802,,,
MAIT,IL-1-beta,DE-profile-nearest,0.3299361479804081,442,86,4802,IL-1-alpha,0.6509231012142527,
MAIT,IL-1-beta,feature-nearest,0.3299361479804081,442,86,4802,IL-1-alpha,1.0,False
MAIT,IL-10,zero,0.0,332,86,4802,,,
MAIT,IL-10,cytokine-mean,-0.3661232734048853,332,86,4802,,,
MAIT,IL-10,DE-profile-nearest,0.3816756374793838,332,86,4802,IL-32-beta,0.43857098222814,
MAIT,IL-10,feature-nearest,0.009716187944043369,332,86,4802,IL-19,1.0,False
MAIT,IL-11,zero,0.0,50,86,4802,,,
MAIT,IL-11,cytokine-mean,0.04054374747229352,50,86,4802,,,
MAIT,IL-11,DE-profile-nearest,0.13277270299814758,50,86,4802,OSM,0.4092053630802591,
MAIT,IL-11,feature-nearest,0.07494232631349608,50,86,4802,IL-31,1.0,False
MAIT,IL-12,zero,0.0,186,86,4802,,,
MAIT,IL-12,cytokine-mean,0.4093994415093657,186,86,4802,,,
MAIT,IL-12,DE-profile-nearest,0.3608978363437337,186,86,4802,IFN-gamma,0.7278978615408379,
MAIT,IL-12,feature-nearest,0.0845660702879165,186,86,4802,IL-23,1.0,False
MAIT,IL-13,zero,0.0,110,86,4802,,,
MAIT,IL-13,cytokine-mean,0.15698900902721932,110,86,4802,,,
MAIT,IL-13,DE-profile-nearest,0.07231697940722082,110,86,4802,IL-4,0.5796606699980691,
MAIT,IL-13,feature-nearest,0.07231697940722082,110,86,4802,IL-4,0.5,False
MAIT,IL-15,zero,0.0,2267,86,4802,,,
MAIT,IL-15,cytokine-mean,0.562108916592796,2267,86,4802,,,
MAIT,IL-15,DE-profile-nearest,0.7657343098313619,2267,86,4802,IL-2,0.8972758910420617,
MAIT,IL-15,feature-nearest,0.7657343098313619,2267,86,4802,IL-2,1.0,False
MAIT,IL-16,zero,0.0,65,86,4802,,,
MAIT,IL-16,cytokine-mean,0.13447317678602327,65,86,4802,,,
MAIT,IL-16,DE-profile-nearest,0.22087768655383927,65,86,4802,IL-17F,0.43518331918878245,
MAIT,IL-16,feature-nearest,0.006291153011679564,65,86,4802,IL-32-beta,1.0,False
MAIT,IL-17A,zero,0.0,46,86,4802,,,
MAIT,IL-17A,cytokine-mean,0.17553361869701956,46,86,4802,,,
MAIT,IL-17A,DE-profile-nearest,0.34486179442172216,46,86,4802,CD27L,0.5139732065507918,
MAIT,IL-17A,feature-nearest,0.09011554903492615,46,86,4802,IL-17B,1.0,False
MAIT,IL-17B,zero,0.0,85,86,4802,,,
MAIT,IL-17B,cytokine-mean,0.10409891137101757,85,86,4802,,,
MAIT,IL-17B,DE-profile-nearest,0.2932674527371446,85,86,4802,LIGHT,0.3140528103961657,
MAIT,IL-17B,feature-nearest,0.09011554903492613,85,86,4802,IL-17A,1.0,False
MAIT,IL-17C,zero,0.0,89,86,4802,,,
MAIT,IL-17C,cytokine-mean,0.0968166935501313,89,86,4802,,,
MAIT,IL-17C,DE-profile-nearest,0.3622790459505825,89,86,4802,OSM,0.5609033063345814,
MAIT,IL-17C,feature-nearest,0.17633095088073422,89,86,4802,IL-17A,1.0,False
MAIT,IL-17D,zero,0.0,96,86,4802,,,
MAIT,IL-17D,cytokine-mean,0.10877257415303124,96,86,4802,,,
MAIT,IL-17D,DE-profile-nearest,0.17752163041501465,96,86,4802,IL-17A,0.27543655651229415,
MAIT,IL-17D,feature-nearest,0.17752163041501465,96,86,4802,IL-17A,1.0,False
MAIT,IL-17E,zero,0.0,14,86,4802,,,
MAIT,IL-17E,cytokine-mean,-0.01526481538041001,14,86,4802,,,
MAIT,IL-17E,DE-profile-nearest,0.14637750911847028,14,86,4802,IL-24,0.16224184196394878,
MAIT,IL-17E,feature-nearest,-0.054649505101014656,14,86,4802,IL-17A,0.7142857142857143,False
MAIT,IL-17F,zero,0.0,30,86,4802,,,
MAIT,IL-17F,cytokine-mean,0.19186897421758914,30,86,4802,,,
MAIT,IL-17F,DE-profile-nearest,0.34760602876940355,30,86,4802,IL-17A,0.5113824831243872,
MAIT,IL-17F,feature-nearest,0.34760602876940355,30,86,4802,IL-17A,1.0,False
MAIT,IL-19,zero,0.0,71,86,4802,,,
MAIT,IL-19,cytokine-mean,0.22999680927966412,71,86,4802,,,
MAIT,IL-19,DE-profile-nearest,0.32622306332423673,71,86,4802,CD30L,0.5778857458394747,
MAIT,IL-19,feature-nearest,0.009716187944043369,71,86,4802,IL-10,1.0,False
MAIT,IL-1Ra,zero,0.0,95,86,4802,,,
MAIT,IL-1Ra,cytokine-mean,0.10368632613369327,95,86,4802,,,
MAIT,IL-1Ra,DE-profile-nearest,0.2720885124404471,95,86,4802,LT-alpha2-beta1,0.3498542245222628,
MAIT,IL-1Ra,feature-nearest,0.00603094134432354,95,86,4802,IL-1-alpha,1.0,False
MAIT,IL-2,zero,0.0,1304,86,4802,,,
MAIT,IL-2,cytokine-mean,0.5601995912504796,1304,86,4802,,,
MAIT,IL-2,DE-profile-nearest,0.7657343098313618,1304,86,4802,IL-15,0.8972758910420617,
MAIT,IL-2,feature-nearest,0.7657343098313618,1304,86,4802,IL-15,1.0,False
MAIT,IL-20,zero,0.0,63,86,4802,,,
MAIT,IL-20,cytokine-mean,0.312708544758005,63,86,4802,,,
MAIT,IL-20,DE-profile-nearest,0.40208774471829684,63,86,4802,CD30L,0.6146409839281367,
MAIT,IL-20,feature-nearest,-0.013820053380168947,63,86,4802,IL-10,1.0,False
MAIT,IL-21,zero,0.0,31,86,4802,,,
MAIT,IL-21,cytokine-mean,0.19379072819682233,31,86,4802,,,
MAIT,IL-21,DE-profile-nearest,0.10138749392191979,31,86,4802,IL-12,0.32822837913435415,
MAIT,IL-21,feature-nearest,0.04943466179427765,31,86,4802,IL-15,1.0,False
MAIT,IL-22,zero,0.0,42,86,4802,,,
MAIT,IL-22,cytokine-mean,0.1518439028578724,42,86,4802,,,
MAIT,IL-22,DE-profile-nearest,0.14717395524700033,42,86,4802,CD27L,0.4088996860558705,
MAIT,IL-22,feature-nearest,0.02576437301515988,42,86,4802,IL-10,1.0,False
MAIT,IL-23,zero,0.0,84,86,4802,,,
MAIT,IL-23,cytokine-mean,0.17301162001618242,84,86,4802,,,
MAIT,IL-23,DE-profile-nearest,0.21249236266313198,84,86,4802,APRIL,0.3126798691278337,
MAIT,IL-23,feature-nearest,0.08456607028791649,84,86,4802,IL-12,1.0,False
MAIT,IL-24,zero,0.0,27,86,4802,,,
MAIT,IL-24,cytokine-mean,0.08861204078755484,27,86,4802,,,
MAIT,IL-24,DE-profile-nearest,0.1905616085882838,27,86,4802,OSM,0.23219861242463033,
MAIT,IL-24,feature-nearest,-0.007834581121804797,27,86,4802,IL-10,1.0,False
MAIT,IL-26,zero,0.0,10,86,4802,,,
MAIT,IL-26,cytokine-mean,0.17789995632385966,10,86,4802,,,
MAIT,IL-26,DE-profile-nearest,0.2048402688758534,10,86,4802,FasL,0.244800911964906,
MAIT,IL-26,feature-nearest,-0.0077305605995290376,10,86,4802,IL-10,1.0,False
MAIT,IL-27,zero,0.0,113,86,4802,,,
MAIT,IL-27,cytokine-mean,0.3020206227163724,113,86,4802,,,
MAIT,IL-27,DE-profile-nearest,0.48536711912109,113,86,4802,IFN-gamma,0.5797858793756414,
MAIT,IL-27,feature-nearest,0.2591010520903473,113,86,4802,IL-12,0.7142857142857143,False
MAIT,IL-3,zero,0.0,70,86,4802,,,
MAIT,IL-3,cytokine-mean,0.1844771240175536,70,86,4802,,,
MAIT,IL-3,DE-profile-nearest,0.07851391940758708,70,86,4802,GM-CSF,0.5450134158882504,
MAIT,IL-3,feature-nearest,0.07851391940758708,70,86,4802,GM-CSF,0.8333333333333334,False
MAIT,IL-31,zero,0.0,56,86,4802,,,
MAIT,IL-31,cytokine-mean,0.15964064396837233,56,86,4802,,,
MAIT,IL-31,DE-profile-nearest,0.2846569253840943,56,86,4802,IGF-1,0.5292322196114944,
MAIT,IL-31,feature-nearest,0.0749423263134961,56,86,4802,IL-11,1.0,False
MAIT,IL-32-beta,zero,0.0,693,86,4802,,,
MAIT,IL-32-beta,cytokine-mean,-0.043252601334858795,693,86,4802,,,
MAIT,IL-32-beta,DE-profile-nearest,0.38167563747938377,693,86,4802,IL-10,0.43857098222814,
MAIT,IL-32-beta,feature-nearest,0.006291153011679564,693,86,4802,IL-16,1.0,False
MAIT,IL-33,zero,0.0,28,86,4802,,,
MAIT,IL-33,cytokine-mean,0.21609394834428422,28,86,4802,,,
MAIT,IL-33,DE-profile-nearest,0.30327163095554316,28,86,4802,IL-17F,0.37882930903117173,
MAIT,IL-33,feature-nearest,0.160354387548723,28,86,4802,IL-1-alpha,1.0,False
MAIT,IL-34,zero,0.0,117,86,4802,,,
MAIT,IL-34,cytokine-mean,0.05547068977943407,117,86,4802,,,
MAIT,IL-34,DE-profile-nearest,0.182867198972624,117,86,4802,IL-16,0.29977409086191115,
MAIT,IL-34,feature-nearest,0.182867198972624,117,86,4802,IL-16,1.0,False
MAIT,IL-35,zero,0.0,42,86,4802,,,
MAIT,IL-35,cytokine-mean,-0.009549628575175051,42,86,4802,,,
MAIT,IL-35,DE-profile-nearest,0.11760104356788981,42,86,4802,TPO,0.12969449968999489,
MAIT,IL-35,feature-nearest,-0.03693040824055179,42,86,4802,IL-12,1.0,False
MAIT,IL-36-alpha,zero,0.0,11,86,4802,,,
MAIT,IL-36-alpha,cytokine-mean,0.0844595676044845,11,86,4802,,,
MAIT,IL-36-alpha,DE-profile-nearest,0.08626494878512235,11,86,4802,IL-11,0.17177623156897404,
MAIT,IL-36-alpha,feature-nearest,0.030744805821789765,11,86,4802,IL-1-alpha,1.0,False
MAIT,IL-36Ra,zero,0.0,46,86,4802,,,
MAIT,IL-36Ra,cytokine-mean,0.2484323640874339,46,86,4802,,,
MAIT,IL-36Ra,DE-profile-nearest,0.44617085583246874,46,86,4802,CT-1,0.6436095623739476,
MAIT,IL-36Ra,feature-nearest,0.1268192323369775,46,86,4802,IL-1-alpha,1.0,False
MAIT,IL-4,zero,0.0,398,86,4802,,,
MAIT,IL-4,cytokine-mean,-0.05897961762052115,398,86,4802,,,
MAIT,IL-4,DE-profile-nearest,0.07231697940722082,398,86,4802,IL-13,0.579660669998069,
MAIT,IL-4,feature-nearest,-0.06093824097424759,398,86,4802,IL-15,0.625,False
MAIT,IL-5,zero,0.0,21,86,4802,,,
MAIT,IL-5,cytokine-mean,0.04329305453148983,21,86,4802,,,
MAIT,IL-5,DE-profile-nearest,0.10523154522131455,21,86,4802,IL-36Ra,0.1433473291403713,
MAIT,IL-5,feature-nearest,0.01541053518633136,21,86,4802,IL-3,0.8333333333333334,False
MAIT,IL-6,zero,0.0,28,86,4802,,,
MAIT,IL-6,cytokine-mean,0.028102584788521366,28,86,4802,,,
MAIT,IL-6,DE-profile-nearest,0.09649654796618283,28,86,4802,IL-10,0.32273349591665557,
MAIT,IL-6,feature-nearest,0.02981317712342211,28,86,4802,IL-11,1.0,False
MAIT,IL-7,zero,0.0,2279,86,4802,,,
MAIT,IL-7,cytokine-mean,0.4835439304731509,2279,86,4802,,,
MAIT,IL-7,DE-profile-nearest,0.7268251592538019,2279,86,4802,IL-2,0.8476696436755525,
MAIT,IL-7,feature-nearest,0.7932699043840666,2279,86,4802,IL-15,1.0,False
MAIT,IL-8,zero,0.0,30,86,4802,,,
MAIT,IL-8,cytokine-mean,0.29207634049317033,30,86,4802,,,
MAIT,IL-8,DE-profile-nearest,0.4009660915844058,30,86,4802,CD30L,0.5944544737499197,
MAIT,IL-8,feature-nearest,0.10061126653408414,30,86,4802,IL-16,1.0,False
MAIT,IL-9,zero,0.0,27,86,4802,,,
MAIT,IL-9,cytokine-mean,0.08005236766710033,27,86,4802,,,
MAIT,IL-9,DE-profile-nearest,0.1309007728562491,27,86,4802,TPO,0.24313222468519993,
MAIT,IL-9,feature-nearest,0.004101709790596123,27,86,4802,IL-15,1.0,False
MAIT,LIF,zero,0.0,26,86,4802,,,
MAIT,LIF,cytokine-mean,0.08224464861640432,26,86,4802,,,
MAIT,LIF,DE-profile-nearest,0.13719427464289152,26,86,4802,CD27L,0.18069822240982805,
MAIT,LIF,feature-nearest,0.018878543443716214,26,86,4802,CT-1,1.0,False
MAIT,LIGHT,zero,0.0,26,86,4802,,,
MAIT,LIGHT,cytokine-mean,0.11349930129173563,26,86,4802,,,
MAIT,LIGHT,DE-profile-nearest,0.2932674527371446,26,86,4802,IL-17B,0.31405281039616567,
MAIT,LIGHT,feature-nearest,0.07820495581411448,26,86,4802,FasL,1.0,False
MAIT,LT-alpha1-beta2,zero,0.0,41,86,4802,,,
MAIT,LT-alpha1-beta2,cytokine-mean,0.1367724075096918,41,86,4802,,,
MAIT,LT-alpha1-beta2,DE-profile-nearest,0.23815106648251086,41,86,4802,IL-31,0.4171600696376072,
MAIT,LT-alpha1-beta2,feature-nearest,0.03524971703731424,41,86,4802,FasL,1.0,False
MAIT,LT-alpha2-beta1,zero,0.0,19,86,4802,,,
MAIT,LT-alpha2-beta1,cytokine-mean,0.1766054519672292,19,86,4802,,,
MAIT,LT-alpha2-beta1,DE-profile-nearest,0.24493072824689072,19,86,4802,APRIL,0.4725255039017668,
MAIT,LT-alpha2-beta1,feature-nearest,2.564119187244069e-06,19,86,4802,FasL,1.0,False
MAIT,Leptin,zero,0.0,160,86,4802,,,
MAIT,Leptin,cytokine-mean,0.19305853459676522,160,86,4802,,,
MAIT,Leptin,DE-profile-nearest,0.3976350302841247,160,86,4802,IL-36Ra,0.4301783998869716,
MAIT,Leptin,feature-nearest,0.1117353857371405,160,86,4802,PRL,1.0,False
MAIT,M-CSF,zero,0.0,75,86,4802,,,
MAIT,M-CSF,cytokine-mean,0.19974142065273584,75,86,4802,,,
MAIT,M-CSF,DE-profile-nearest,0.05505427722335457,75,86,4802,C5a,0.38241781337485403,
MAIT,M-CSF,feature-nearest,0.0005021905520364471,75,86,4802,FLT3L,1.0,False
MAIT,Noggin,zero,0.0,120,86,4802,,,
MAIT,Noggin,cytokine-mean,0.19597393936730784,120,86,4802,,,
MAIT,Noggin,DE-profile-nearest,0.3111746211877999,120,86,4802,IFN-lambda3,0.4704890815722727,
MAIT,Noggin,feature-nearest,-0.012787798720564193,120,86,4802,Decorin,1.0,False
MAIT,OSM,zero,0.0,91,86,4802,,,
MAIT,OSM,cytokine-mean,0.08626434879773813,91,86,4802,,,
MAIT,OSM,DE-profile-nearest,0.36227904595058247,91,86,4802,IL-17C,0.5609033063345814,
MAIT,OSM,feature-nearest,0.014694570578313894,91,86,4802,CT-1,1.0,False
MAIT,OX40L,zero,0.0,37,86,4802,,,
MAIT,OX40L,cytokine-mean,0.20958585873028515,37,86,4802,,,
MAIT,OX40L,DE-profile-nearest,0.3307744702651927,37,86,4802,IFN-lambda2,0.4923246605883372,
MAIT,OX40L,feature-nearest,0.04559777305281176,37,86,4802,4-1BBL,1.0,False
MAIT,PRL,zero,0.0,41,86,4802,,,
MAIT,PRL,cytokine-mean,0.12913797178339692,41,86,4802,,,
MAIT,PRL,DE-profile-nearest,0.4051467862420383,41,86,4802,CD27L,0.5149516146209706,
MAIT,PRL,feature-nearest,0.11173538573714048,41,86,4802,Leptin,1.0,False
MAIT,PSPN,zero,0.0,51,86,4802,,,
MAIT,PSPN,cytokine-mean,0.13416707092472957,51,86,4802,,,
MAIT,PSPN,DE-profile-nearest,0.15773817740041532,51,86,4802,FLT3L,0.4973859011357071,
MAIT,PSPN,feature-nearest,0.13249144096258908,51,86,4802,EGF,1.0,False
MAIT,RANKL,zero,0.0,73,86,4802,,,
MAIT,RANKL,cytokine-mean,0.06628804552009131,73,86,4802,,,
MAIT,RANKL,DE-profile-nearest,0.216771801103158,73,86,4802,TWEAK,0.2791534418852017,
MAIT,RANKL,feature-nearest,0.0005655744153300835,73,86,4802,FasL,1.0,False
MAIT,SCF,zero,0.0,7,86,4802,,,
