task,model,unit,status,scope,gene_mask,method,program,n_strata,full_n_strata,n_measured,n_listed,measured_genes,correlation,correlation_status,raw_numerical_status,observed_eligible,observed_sd,predicted_sd,observed_profile_max_range,predicted_profile_max_range,rmse,mae,sign_agreement,identity_max_error,n_explicit_declined,ranking_universe_size,rank_top_n,best_unit_floor_rmse,rmse_improvement_vs_unit_floor,rmse_skill_vs_unit_floor,floor_definition,fewer_than_three_strata,observed_scalar_constant,predicted_scalar_constant,observed_profile_numerically_constant,predicted_profile_numerically_constant,legacy_priority_numerical_status
T3,scFoundation,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,TCR_activation,2,2,2,14,IL2RA;NFKBIA,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0074573159217834,0.0048401951789855,0.3272188901901245,0.0815596580505371,0.0916865204626467,0.0908580720424652,1.0,0,0,1940,97,0.0172400158811795,-0.0744465045814671,-4.31823874725884,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scGPT,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,TCR_activation,2,2,2,14,IL2RA;NFKBIA,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0074573159217834,0.0009396150708198,0.3272188901901245,0.05143404006958,0.082107813876723,0.0818487182259559,0.0,0,0,1940,97,0.0172400158811795,-0.0648677979955434,-3.7626298283378,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,AttentionPert,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0188377633690834,0.3272188901901245,0.5153658390045166,0.0085911963314174,0.008219788968563,1.0,0,0,1940,97,0.0106278807133516,0.0020366843819341,0.1916359843383954,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,Biolord,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0055229514837265,0.3272188901901245,0.0933833122253417,0.0116574775859943,0.0104851096868515,1.0,0,0,1940,97,0.0106278807133516,-0.0010295968726427,-0.0968769692107334,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,CellFlow,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0016748219728469,0.3272188901901245,0.0292720794677734,0.0296074129226139,0.0282244384288787,0.5,0,0,1940,97,0.0106278807133516,-0.0189795322092623,-1.7858247303640296,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,GEARS,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0152750089764595,0.3272188901901245,0.1861945390701293,0.0389084818532151,0.0290417522192001,0.5,0,0,1940,97,0.0106278807133516,-0.0282806011398634,-2.6609821753395204,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PertAdapt,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,4.6367198228835966e-05,0.3272188901901245,0.0074923038482666,0.0137607270404849,0.0106643415987491,0.5,0,0,1940,97,0.0106278807133516,-0.0031328463271332,-0.2947762034247818,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PerturbNet,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.008314986526966,0.3272188901901245,0.1620805263519287,0.0023032903355727,0.0023029878735542,1.0,0,0,1940,97,0.0106278807133516,0.0083245903777789,0.7832784919500334,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,STATE,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,4.0978193283081055e-06,0.3272188901901245,5.8650970458984375e-05,0.0111250080342008,0.010613876581192,0.5,0,0,1940,97,0.0106278807133516,-0.0004971273208491,-0.0467757716008845,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,True,constant_predicted
T3,cell-mean,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0,0.3272188901901245,0.0,0.0106278807133516,0.0106179744005203,0.5,0,0,1940,97,0.0106278807133516,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-PCA,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0,0.3272188901901245,0.0,0.0112450764280245,0.0106179744005203,0.5,0,0,1940,97,0.0106278807133516,-0.0006171957146728,-0.0580732632704015,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.000245888531208,0.3272188901901245,0.0068788528442382,0.0110114545286625,0.0108638629317283,0.5,0,0,1940,97,0.0106278807133516,-0.0003835738153108,-0.0360912796874883,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scFoundation,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0086772739887237,0.3272188901901245,0.0815596580505371,0.174827452259768,0.1737594068050384,0.5,0,0,1940,97,0.0106278807133516,-0.1641995715464163,-15.44988845613732,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scGPT,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,Treg_exhaustion,2,2,5,11,ENTPD1;FOXP3;IL2RA;LAG3;TIGIT,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0106179744005203,0.0071887344121932,0.3272188901901245,0.05143404006958,0.0347047091325886,0.0345348685979843,0.5,0,0,1940,97,0.0106278807133516,-0.024076828419237,-2.265440219797501,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,AttentionPert,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0243099524329105,0.3272188901901245,0.5153658390045166,0.1234851984537767,0.1171981717149416,0.0,0,0,1940,97,0.0735514275931713,-0.0499337708606053,-0.6788960118734845,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,Biolord,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0168472404281298,0.3272188901901245,0.0933833122253417,0.0687719073272361,0.0507947498311599,0.5,0,0,1940,97,0.0735514275931713,0.0047795202659351,0.0649820190081378,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,CellFlow,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0075568277388811,0.3272188901901245,0.0292720794677734,0.1131417356718358,0.0985079742968082,0.0,0,0,1940,97,0.0735514275931713,-0.0395903080786645,-0.5382670245049083,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,GEARS,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0264890193939208,0.3272188901901245,0.1861945390701293,0.120005232343874,0.0896986220031976,0.5,0,0,1940,97,0.0735514275931713,-0.0464538047507027,-0.6315826391249486,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PertAdapt,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0005231667309999,0.3272188901901245,0.0074923038482666,0.0764007672005312,0.0626864358782768,1.0,0,0,1940,97,0.0735514275931713,-0.0028493396073599,-0.0387394194864614,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PerturbNet,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0440443766613801,0.3272188901901245,0.1620805263519287,0.0318396258498625,0.0254254968216021,0.5,0,0,1940,97,0.0735514275931713,0.0417118017433088,0.567110702106636,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,STATE,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,4.791965087255421e-06,0.3272188901901245,5.8650970458984375e-05,0.0735559750312475,0.0632048106441895,1.0,0,0,1940,97,0.0735514275931713,-4.547438076263344e-06,-6.18266459955219e-05,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,True,constant_predicted
T3,cell-mean,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0,0.3272188901901245,0.0,0.0743272944289342,0.0632096026092767,1.0,0,0,1940,97,0.0735514275931713,-0.0007758668357629,-0.0105486305453434,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-PCA,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0,0.3272188901901245,0.0,0.0735514275931713,0.0632096026092767,1.0,0,0,1940,97,0.0735514275931713,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0007006935775279,0.3272188901901245,0.0068788528442382,0.074474784693556,0.0639102961868047,1.0,0,0,1940,97,0.0735514275931713,-0.0009233571003847,-0.0125538977365877,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scFoundation,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,8.226931095123291e-05,0.3272188901901245,0.0815596580505371,0.1384621101685207,0.1232343123604854,1.0,0,0,1940,97,0.0735514275931713,-0.0649106825753493,-0.8825210427509884,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scGPT,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,effector_cytokine,2,2,6,11,CCL5;GNLY;GZMA;GZMB;NKG7;PRF1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0632096026092767,0.0142505168914794,0.3272188901901245,0.05143404006958,0.2106242001260628,0.2048549770067135,0.0,0,0,1940,97,0.0735514275931713,-0.1370727725328914,-1.863631706662042,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,AttentionPert,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0073411139574917,0.3272188901901245,0.5153658390045166,0.0247016452319744,0.024308215488087,1.0,0,0,1940,97,0.0333274434876617,0.0086257982556872,0.2588196799097616,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,Biolord,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0046940825202248,0.3272188901901245,0.0933833122253417,0.0804813672987359,0.0775115706703879,0.0,0,0,1940,97,0.0333274434876617,-0.0471539238110742,-1.4148677149068236,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,CellFlow,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,5.752931941639292e-05,0.3272188901901245,0.0292720794677734,0.0281055969167079,0.0224497426639903,0.0,0,0,1940,97,0.0333274434876617,0.0052218465709538,0.1566830823038379,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,GEARS,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0037875717336481,0.3272188901901245,0.1861945390701293,0.0789148370490196,0.0761366865851662,0.0,0,0,1940,97,0.0333274434876617,-0.0455873935613579,-1.367863501988535,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PertAdapt,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,9.789927439256099e-05,0.3272188901901245,0.0074923038482666,0.0195477045093137,0.0170650008049878,1.0,0,0,1940,97,0.0333274434876617,0.013779738978348,0.4134652267417232,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,PerturbNet,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0043129948052493,0.3272188901901245,0.1620805263519287,0.0569541930068187,0.0528293251991271,0.0,0,0,1940,97,0.0333274434876617,-0.023626749519157,-0.7089277498258741,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,STATE,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,2.7228485454181e-07,0.3272188901901245,5.8650970458984375e-05,0.0174781703993563,0.0169673738154497,1.0,0,0,1940,97,0.0333274434876617,0.0158492730883053,0.4755622222920563,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,True,constant_predicted
T3,cell-mean,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0,0.3272188901901245,0.0,0.0340788492967875,0.0295547870072451,0.0,0,0,1940,97,0.0333274434876617,-0.0007514058091257,-0.0225461580755201,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-PCA,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0,0.3272188901901245,0.0,0.0333274434876617,0.0286851173097437,0.0,0,0,1940,97,0.0333274434876617,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,True,False,True,constant_predicted
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0002392611720345,0.3272188901901245,0.0068788528442382,0.0401510343774214,0.0365004783326929,0.0,0,0,1940,97,0.0333274434876617,-0.0068235908897597,-0.2047439039926932,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scFoundation,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.0031892467628825,0.3272188901901245,0.0815596580505371,0.0189145334408605,0.0137778547677126,1.0,0,0,1940,97,0.0333274434876617,0.0144129100468011,0.4324637157403631,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,scGPT,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,2,2,11,11,BIRC5;CCNB1;CCNB2;CDK1;CENPF;MKI67;PCNA;STMN1;TOP2A;TYMS;UBE2C,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0169671015305952,0.000975179401311,0.3272188901901245,0.05143404006958,0.2642410861645656,0.2636312314055182,0.0,0,0,1940,97,0.0333274434876617,-0.2309136426769038,-6.928633537774694,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,False,False,False,False,two_strata_not_comparative
T3,AttentionPert,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.5153658390045166,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,Biolord,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0933833122253417,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,CellFlow,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0292720794677734,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,GEARS,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.1861945390701293,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,PertAdapt,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0074923038482666,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,PerturbNet,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.1620805263519287,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
T3,STATE,mccutcheon_CRISPRi,native,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,5.8650970458984375e-05,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,True,constant_observed
T3,cell-mean,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,True,constant_observed
T3,linear-PCA,mccutcheon_CRISPRi,floor,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,True,constant_observed
T3,linear-shift-KOemb,mccutcheon_CRISPRi,diagnostic,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,2,2,5,11,CISH;IL2RA;IL2RB;IL2RG;SOCS1,,fewer_than_three_strata_policy,fewer_than_three_strata_policy,False,0.0,0.0,0.3272188901901245,0.0068788528442382,0.0,0.0,1.0,0,0,1940,97,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",True,True,True,False,False,constant_observed
