task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,Biolord,native,5,5,2,chen;schmidt,2,True,0.1487215908137253,-0.11462859397267512,0.4120717756001257,0.085989254131226711,0.071425696958112656,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,CellFlow,native,5,5,2,chen;schmidt,2,True,0.039218801100941725,-0.041791225485615799,0.12022882768749925,0.055115873756124506,0.045873505260460273,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,GEARS,native,5,5,2,chen;schmidt,2,True,0.24142918511619343,0.1211948406284494,0.36166352960393744,0.057926110061639002,0.048899092179323943,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.16725571942162537,0.038215376668313497,0.29629606217493726,0.1227853332570346,0.1127944596397577,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.39887390012657453,0.12640660541810014,0.67134119483504895,0.052526695764615473,0.036767158706588719,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,STATE,native,5,5,2,chen;schmidt,2,True,-0.046755007383300164,-0.18176390687033853,0.088253892103738199,0.087508734083956832,0.074139519338372845,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.065908575187813859,0.05504094642246999,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.066913685940835799,0.05602110591692426,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,0.20166321279073976,0.065301993789212587,0.33802443179226693,0.066528455944359355,0.055804405997078574,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,scFoundation,native,5,5,2,chen;schmidt,2,True,0.31472605992886404,0.15984220926898066,0.46960991058874746,0.25538536123376254,0.25136473729082992,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,mean_expression_delta,proliferation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.11840830096573335,-0.37006290243915985,0.13324630050769315,0.10134622795824108,0.085290040737067266,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,AttentionPert,native,5,5,1,chen,1,True,-0.17802596583169722,-0.17802596583169722,-0.17802596583169722,0.005617368741728794,0.0048868312757201649,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,Biolord,native,5,5,1,chen,1,True,0.10965646299831396,0.10965646299831396,0.10965646299831396,0.0025101879238610004,0.0017575445816186573,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,CellFlow,native,5,5,1,chen,1,True,-0.04619418116999565,-0.04619418116999565,-0.04619418116999565,0.0041372705612513919,0.0037294238683127571,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,GEARS,native,5,5,1,chen,1,True,0.36819370881660884,0.36819370881660884,0.36819370881660884,0.0032736425054932751,0.0026577503429355276,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,PertAdapt,native,5,5,1,chen,1,True,-0.16209342254145445,-0.16209342254145445,-0.16209342254145445,0.011302980858569284,0.010245198902606311,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,PerturbNet,native,5,5,1,chen,1,True,0.18638860139613869,0.18638860139613869,0.18638860139613869,0.002429841001503496,0.0018432784636488353,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,STATE,native,5,5,1,chen,1,True,0.055253633592015829,0.055253633592015829,0.055253633592015829,0.0048289566243617755,0.003686556927297668,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,cell-mean,floor,5,5,1,chen,0,False,,,,0.0024903442298144403,0.0017575445816186573,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0024903442298144403,0.0017575445816186573,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0024903442298144403,0.0017575445816186573,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,scFoundation,native,5,5,1,chen,1,True,0.027011930883044762,0.027011930883044762,0.027011930883044762,0.0024501747535053565,0.0016718106995884784,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,IL2_STAT5,scGPT,native,5,5,1,chen,0,False,,,,0.0024903442298144403,0.0017575445816186573,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,AttentionPert,native,5,5,1,chen,1,True,-0.18277856880905588,-0.18277856880905588,-0.18277856880905588,0.0091893364634515664,0.0079732510288065845,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,Biolord,native,5,5,1,chen,1,True,0.084091300924565612,0.084091300924565612,0.084091300924565612,0.0049003495070107112,0.0040294924554183801,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,CellFlow,native,5,5,1,chen,1,True,-0.1512401247957971,-0.1512401247957971,-0.1512401247957971,0.0088004691928629739,0.0076731824417009594,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,GEARS,native,5,5,1,chen,1,True,0.30402008173008627,0.30402008173008627,0.30402008173008627,0.0054968390620273953,0.0044152949245541851,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,PertAdapt,native,5,5,1,chen,1,True,-0.14669583930874727,-0.14669583930874727,-0.14669583930874727,0.0088706606795167387,0.0078875171467764089,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,PerturbNet,native,5,5,1,chen,1,True,0.18330316245625342,0.18330316245625342,0.18330316245625342,0.0045973670091871092,0.0036865569272976685,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,STATE,native,5,5,1,chen,1,True,-0.1469431787194333,-0.1469431787194333,-0.1469431787194333,0.0067891004186293787,0.0052726337448559682,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,cell-mean,floor,5,5,1,chen,0,False,,,,0.0045376231389859436,0.0033864883401920434,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0067524617247042597,0.0055298353909465038,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0045376231389859436,0.0033864883401920434,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,scFoundation,native,5,5,1,chen,1,True,0.17583447436711799,0.17583447436711799,0.17583447436711799,0.0049356587094638617,0.0040723593964334713,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,TCR_activation,scGPT,native,5,5,1,chen,1,True,0.3221061955710785,0.3221061955710785,0.3221061955710785,0.0043363465278002484,0.0033864883401920434,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,AttentionPert,native,5,5,1,chen,1,True,-0.14550859861665191,-0.14550859861665191,-0.14550859861665191,0.035729974630632245,0.032664609053497939,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,Biolord,native,5,5,1,chen,1,True,0.019054627949734042,0.019054627949734042,0.019054627949734042,0.016134663322782773,0.012474279835390943,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,CellFlow,native,5,5,1,chen,1,True,-0.036375633282197832,-0.036375633282197832,-0.036375633282197832,0.026122986885418163,0.022826646090534978,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,GEARS,native,5,5,1,chen,1,True,0.11572386032455305,0.11572386032455305,0.11572386032455305,0.01842787422232715,0.015046296296296292,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,PertAdapt,native,5,5,1,chen,1,True,0.062826690305552949,0.062826690305552949,0.062826690305552949,0.048739542275783213,0.045267489711934165,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,PerturbNet,native,5,5,1,chen,1,True,0.024563446141673204,0.024563446141673204,0.024563446141673204,0.017049675766963236,0.014274691358024691,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,STATE,native,5,5,1,chen,1,True,0.18499452876659542,0.18499452876659542,0.18499452876659542,0.02024911741572169,0.015882201646090534,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,cell-mean,floor,5,5,1,chen,0,False,,,,0.014799435014519007,0.012088477366255143,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,linear-PCA,floor,5,5,1,chen,0,False,,,,0.016110429290596136,0.012667181069958851,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,1,chen,1,True,0.014965927812366445,0.014965927812366445,0.014965927812366445,0.014889676308181263,0.012217078189300413,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,scFoundation,native,5,5,1,chen,1,True,0.051500188916499517,0.051500188916499517,0.051500188916499517,0.028973739746170658,0.02494855967078189,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,Treg_exhaustion,scGPT,native,5,5,1,chen,1,True,0.41047744177148088,0.41047744177148088,0.41047744177148088,0.016473584727375049,0.012281378600823043,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,AttentionPert,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,Biolord,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,CellFlow,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,GEARS,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,PertAdapt,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,PerturbNet,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,STATE,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,cell-mean,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,linear-PCA,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,linear-shift-KOemb,diagnostic,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,effector_cytokine,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,AttentionPert,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,Biolord,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,CellFlow,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,GEARS,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,PertAdapt,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,PerturbNet,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,STATE,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,cell-mean,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,linear-PCA,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,linear-shift-KOemb,diagnostic,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,scFoundation,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,benchmark_mask,rank_top5_mean_profile,proliferation,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.070881934748731015,-0.050144489371772377,0.25307877542553742,0.48613696925297484,0.48039094051221587,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.25934459614144073,0.063915992872460123,0.40186039275621127,0.47790478486979804,0.47157510303352157,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CellOT,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.15495731903839172,-0.18897069688417359,0.46831359365116526,0.11859865772318824,0.076452788806430805,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.40252844719946551,0.23389780751332012,0.70630593451311952,0.75605073217562047,0.75100111499830591,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,-0.062748147952622707,-0.31633043388881249,0.15649516921859394,0.79062217421293468,0.78531588959541887,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.87354812297206574,0.86866786417807407,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.090385008101437694,0.066121446781944135,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.24943833353339295,-0.31273756006810005,0.73756623752345596,0.080799274635826923,0.048671071687250947,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.33141141048817702,0.0061582548094580086,0.66767188861877891,0.081047475344546677,0.055365518369414932,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scGen,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.23564825493975144,0.016478235527931016,0.49343222312820184,0.38798308811327681,0.31762839709724855,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.056125237121093831,-0.017306134831898815,0.15444115015761531,0.15883097994641987,0.13068569962908255,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.32052507864860325,-0.12402738044408954,0.52767694874224469,0.16871849707365277,0.14261226363344959,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CellOT,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.52680929660227616,0.15880874979090179,0.65683460807666771,0.099298630392202436,0.065198843189938141,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.40883839679648631,0.11139739853570406,0.54144077227078791,0.30313368012476744,0.28253988543666064,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,0.08657937771332895,-0.060056551734134218,0.35917033940064402,0.25513375335360999,0.22573044453167265,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.36236669999776416,0.35191082416573005,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.10421075209158834,0.065817272508152141,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.41006830545050621,-0.074820763624221701,0.60185815882696869,0.093693100524266382,0.062158887638659011,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.54671108043605154,0.31411511071415699,0.67674551718204479,0.096224422747621038,0.067506154030191265,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scGen,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.34264979116100852,0.13376906558563595,0.59962324139857837,0.2102330750646613,0.17061725016742169,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.15506161679008082,0.067896912834341239,0.23257509842393345,0.2924810159750581,0.23704123813362399,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.78290494585368364,0.65995181633183064,0.8731718183529672,0.25413899139175733,0.21890087745643827,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CellOT,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.88059496921300606,0.76805562667883776,0.9336410493676337,0.13931160321776448,0.10851057702178044,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.79580791440837517,0.69683623406467798,0.86899375956430769,0.27104235403990773,0.23552289972757351,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,0.21177878510951165,0.10224284562645997,0.37735160742175139,0.30664791817617876,0.25013585605689936,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.28199569274942177,0.23144625730761154,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.25412535677372522,0.19986113618676432,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.67517133311792421,0.16178892706375586,0.9217529243222663,0.18652950975923005,0.14743288311944938,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.90424512755994402,0.81102889487618157,0.94116466019067202,0.136754312806732,0.10827718102749882,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scGen,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.72812162431564509,0.59139254460819168,0.8077200700839885,0.24004350043752282,0.19825234641657766,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,CPA,native,4,4,2,Mono;NK,1,False,,,,0.19766977036369282,0.19152277332596482,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,CellFlow,native,4,4,2,Mono;NK,1,False,,,,0.14753512782316108,0.14144218016026525,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
