task,model,unit,status,scope,n_strata,full_n_strata,n_response_genes,n_explicit_declined,pearson_delta,response_norm_ratio,mean_response_norm_ratio,calibration_slope,mean_calibration_slope,n_norm_estimable,n_slope_estimable,all_response_norms_estimable,includes_declined_placeholders
T5c,CellOT,Mono,native,full_census_strata,140,140,2000,0,0.14504380500951547,2.7962947979050097,2.5898393155487174,0.04678679923703527,0.092115029080888353,140,140,True,False
T5c,CellOT,NK,native,shared_supported_strata,140,141,2000,0,0.2567137152146336,1.5260154833072777,1.4810344008609091,0.15794453587166674,0.1849413378685402,140,140,True,False
T5c,CellOT,NK,native,full_census_strata,141,141,2000,0,0.25573482977600764,1.5246632116044139,1.4793575110328872,0.15701454263280715,0.18422745100406696,141,141,True,False
T5c,CellOT,T_cells,native,shared_supported_strata,139,141,2000,0,0.22890337366651192,1.7115513193161063,1.6782345600563211,0.11178604934942774,0.13178132357995034,139,139,True,False
T5c,CellOT,T_cells,native,full_census_strata,141,141,2000,1,0.22572086553670503,1.7115513193161063,1.6702694844896244,,,141,140,True,True
T5c,FP-ridge,B,diagnostic,shared_supported_strata,140,141,2000,0,0.41619427545111765,0.57597289520486372,0.6002951470452057,0.67887204501301945,0.71148912199717429,140,140,True,False
T5c,FP-ridge,B,diagnostic,full_census_strata,141,141,2000,0,0.41557680280232401,0.57590524735549031,0.59856704713741049,0.68126119894180981,0.71586122842327682,141,141,True,False
T5c,FP-ridge,Mono,diagnostic,shared_supported_strata,139,140,2000,0,0.30657457885368905,0.80982930201938808,0.78140114708925779,0.37355095196387972,0.45613921661898915,139,139,True,False
T5c,FP-ridge,Mono,diagnostic,full_census_strata,140,140,2000,0,0.30570868567599013,0.81109036507709042,0.78440035963736654,0.37181284626695277,0.45411509438717701,140,140,True,False
T5c,FP-ridge,NK,diagnostic,shared_supported_strata,140,141,2000,0,0.39076390605642697,0.56974494089295291,0.61525049797252018,0.67439332344492986,0.69624505169750328,140,140,True,False
T5c,FP-ridge,NK,diagnostic,full_census_strata,141,141,2000,0,0.38980764436625759,0.57016484807703394,0.61608285953778186,0.67337617134982963,0.69459216640913546,141,141,True,False
T5c,FP-ridge,T_cells,diagnostic,shared_supported_strata,139,141,2000,0,0.44396183178973908,0.6158128774958912,0.67391908336168493,0.66407588903848558,0.69578922485753725,139,139,True,False
T5c,FP-ridge,T_cells,diagnostic,full_census_strata,141,141,2000,0,0.43870389680312205,0.6158128774958912,0.67757805939195592,0.66336037355765887,0.68744657994003322,141,141,True,False
T5c,PRnet,B,native,shared_supported_strata,140,141,2000,0,0.13366395503478118,2.7250925910301618,2.5871282111754916,0.043769619325681054,0.069692845345080176,140,140,True,False
T5c,PRnet,B,native,full_census_strata,141,141,2000,0,0.13320019362773755,2.7207155944961268,2.5799649905956428,0.043127469494549125,0.068684567402232541,141,141,True,False
T5c,PRnet,Mono,native,shared_supported_strata,139,140,2000,0,0.042784997659824422,6.737559749342676,6.0223250611243335,0.013352339137434374,0.037554734189132882,139,139,True,False
T5c,PRnet,Mono,native,full_census_strata,140,140,2000,0,0.041206616280014784,6.7442850540646813,6.0294824822445285,0.013133644928567324,0.037088971047819379,140,140,True,False
T5c,PRnet,NK,native,shared_supported_strata,140,141,2000,0,0.07847170226501865,2.211230137403486,2.1262890278673687,0.036756390963284216,0.061695578396777737,140,140,True,False
T5c,PRnet,NK,native,full_census_strata,141,141,2000,0,0.078081205482453106,2.2099281193459208,2.1255213319327457,0.036169497613281303,0.061247772972144926,141,141,True,False
T5c,PRnet,T_cells,native,shared_supported_strata,139,141,2000,0,0.12370302942675435,3.3055884768241226,3.1146231905674968,0.051318846129934932,0.064870634155310941,139,139,True,False
T5c,PRnet,T_cells,native,full_census_strata,141,141,2000,0,0.12523565701864006,3.3055884768241226,3.1003561000575006,0.051318846129934932,0.069703981384206012,141,141,True,False
T5c,PerturbNet,B,native,shared_supported_strata,140,141,2000,0,0.12330178031520776,2.4643429870986946,2.3412871975018641,0.040116938506830443,0.070508650372173312,140,140,True,False
T5c,PerturbNet,B,native,full_census_strata,141,141,2000,1,0.12242729960375241,2.4635503368159077,2.3246823237607166,,,141,140,True,True
T5c,PerturbNet,Mono,native,shared_supported_strata,139,140,2000,0,0.10502392407698399,2.1830259841880468,2.006276032481916,0.038532733108747913,0.081687957938730849,139,139,True,False
T5c,PerturbNet,Mono,native,full_census_strata,140,140,2000,1,0.10427375319071983,2.1825485983234372,1.9919454893927593,,,140,139,True,True
T5c,PerturbNet,NK,native,shared_supported_strata,140,141,2000,0,0.22396907081537476,1.4023940069908321,1.3630491214859612,0.16350025225510878,0.18994978441465443,140,140,True,False
T5c,PerturbNet,NK,native,full_census_strata,141,141,2000,1,0.22238063768902458,1.4020573550139326,1.3533821064399614,,,141,140,True,True
T5c,PerturbNet,T_cells,native,shared_supported_strata,139,141,2000,0,0.14674485069352297,1.9621669855105255,1.8934079489781848,0.075012694223372145,0.10138548463920334,139,139,True,False
T5c,PerturbNet,T_cells,native,full_census_strata,141,141,2000,1,0.1473117943192972,1.9615217378278578,1.8700795546173687,,,141,140,True,True
T5c,STATE,B,native,shared_supported_strata,140,141,2000,0,0.083402498649559634,2.5937697821267363,2.4398225690282693,0.02971877868711292,0.04795197332870578,140,140,True,False
T5c,STATE,B,native,full_census_strata,141,141,2000,0,0.083057436578622412,2.5825687917016427,2.4331327501506266,0.02961550865596365,0.047456319464115791,141,141,True,False
T5c,STATE,Mono,native,shared_supported_strata,139,140,2000,0,-0.0033870786505838346,7.5399643569197048,6.7196673920126653,-0.0040310572191931465,0.0021135113640880525,139,139,True,False
T5c,STATE,Mono,native,full_census_strata,140,140,2000,0,-0.0048170397401032074,7.5429738432677311,6.7314789807312714,-0.0041998745961847658,0.0019403826162469016,140,140,True,False
T5c,STATE,NK,native,shared_supported_strata,140,141,2000,0,0.03469970683599588,2.6899302228668116,2.5827849024449083,0.012446396298625841,0.0268150160411674,140,140,True,False
T5c,STATE,NK,native,full_census_strata,141,141,2000,0,0.034649225023352617,2.6786437906651761,2.5828222498332942,0.011970645841756897,0.02666076486828468,141,141,True,False
T5c,STATE,T_cells,native,shared_supported_strata,139,141,2000,0,0.052891253015930353,2.1946440014459894,2.077298893907805,0.024818295023397823,0.034304847675331776,139,139,True,False
T5c,STATE,T_cells,native,full_census_strata,141,141,2000,0,0.053787364943999751,2.1946440014459894,2.0691158384426087,0.024818295023397823,0.036064602707191633,141,141,True,False
T5c,cell-mean,B,floor,shared_supported_strata,140,141,2000,0,0.07386622930638842,2.6318568252944821,2.4561249977883342,0.016980995452005751,0.032813856377184827,140,140,True,False
T5c,cell-mean,B,floor,full_census_strata,141,141,2000,0,0.074133636376449638,2.6313485610171909,2.449526211325896,0.017512047662274686,0.033607668830141657,141,141,True,False
T5c,cell-mean,Mono,floor,shared_supported_strata,139,140,2000,0,0.020371577901329731,5.5877027331530851,5.0110667389661501,0.0095011346585122548,0.035530415467472203,139,139,True,False
T5c,cell-mean,Mono,floor,full_census_strata,140,140,2000,0,0.018724629695881113,5.5904894461552566,5.0200415629746926,0.0081540376347553067,0.035016412213164545,140,140,True,False
T5c,cell-mean,NK,floor,shared_supported_strata,140,141,2000,0,-0.0040532736728290039,2.5575610483951641,2.461463192590327,-0.018240040146783862,-0.0058984831254552533,140,140,True,False
T5c,cell-mean,NK,floor,full_census_strata,141,141,2000,0,-0.0041590080829099459,2.5525862034875892,2.4611876100495573,-0.017790987439039573,-0.0057353641581380137,141,141,True,False
T5c,cell-mean,T_cells,floor,shared_supported_strata,139,141,2000,0,0.0092922005246049953,2.4162537829524786,2.2648614496667667,-0.007818943486422137,-0.0042345491917107798,139,139,True,False
T5c,cell-mean,T_cells,floor,full_census_strata,141,141,2000,0,0.011216014583171443,2.4162537829524786,2.2557047227732303,-0.0077784038776811081,-0.003307686483321901,141,141,True,False
T5c,linear-PCA,B,floor,shared_supported_strata,140,141,2000,0,0.3022451277791034,0.3648104609810302,0.34045168034156675,0.87262061363949339,0.88167689555035389,140,140,True,False
T5c,linear-PCA,B,floor,full_census_strata,141,141,2000,0,0.29973036255288676,0.36474000877271978,0.33953699939599585,0.86474355656069291,0.86717608789301559,141,141,True,False
T5c,linear-PCA,Mono,floor,shared_supported_strata,139,140,2000,0,0.18552688636954101,0.52799681891176575,0.4735089533434616,0.40874899975472573,0.54592476741207174,139,139,True,False
T5c,linear-PCA,Mono,floor,full_census_strata,140,140,2000,0,0.18464485458249991,0.5282601427982776,0.47435700827021582,0.40768113417299612,0.54243298681190377,140,140,True,False
T5c,linear-PCA,NK,floor,shared_supported_strata,140,141,2000,0,0.26026754697437554,0.37194634610520066,0.35797084182572608,0.81160186530597156,0.77435087130132418,140,140,True,False
T5c,linear-PCA,NK,floor,full_census_strata,141,141,2000,0,0.25937691124191875,0.37122286666492454,0.35793076413327618,0.80839780522597204,0.76950422135684682,141,141,True,False
T5c,linear-PCA,T_cells,floor,shared_supported_strata,139,141,2000,0,0.33439653057895974,0.38116907209223644,0.35728661581679083,0.94456021481413344,0.9976422558043373,139,139,True,False
T5c,linear-PCA,T_cells,floor,full_census_strata,141,141,2000,0,0.33396688672837949,0.38116907209223644,0.35584212306650598,0.94456021481413344,1.0179114414061445,141,141,True,False
T5c,scFoundation,B,adapted,shared_supported_strata,140,141,2000,0,0.28640527096452528,0.39727465444523213,0.37921092960467323,0.78981047891815215,0.79195375294821335,140,140,True,False
T5c,scFoundation,B,adapted,full_census_strata,141,141,2000,0,0.28432736237110001,0.39588714778581724,0.37814487761997473,0.78673647771105781,0.78241002529169745,141,141,True,False
T5c,scFoundation,Mono,adapted,shared_supported_strata,139,140,2000,0,0.27867091575284025,0.55144957170355369,0.59120600369725151,0.44126735045110915,0.53436772385485842,139,139,True,False
T5c,scFoundation,Mono,adapted,full_census_strata,140,140,2000,0,0.27934535977652342,0.55171736018097595,0.59745182151216236,0.44053325711678282,0.53225357774646731,140,140,True,False
T5c,scFoundation,NK,adapted,shared_supported_strata,140,141,2000,0,0.37617481527934876,0.52186417943774677,0.54471423323719925,0.71868619700654923,0.73089568130807991,140,140,True,False
T5c,scFoundation,NK,adapted,full_census_strata,141,141,2000,0,0.37541572334527673,0.52127021188699152,0.5443478572153162,0.71867156120189468,0.73049446571463028,141,141,True,False
T5c,scFoundation,T_cells,adapted,shared_supported_strata,139,141,2000,0,0.3803849640150761,0.39117318762183884,0.4571583479716409,0.88173283211648201,0.91315625941225953,139,139,True,False
T5c,scFoundation,T_cells,adapted,full_census_strata,141,141,2000,0,0.37723175341393855,0.39117318762183884,0.46071147939591339,0.88173283211648201,0.92122394204524249,141,141,True,False
T5c,scGPT,B,adapted,shared_supported_strata,140,141,2000,0,0.37979819050865132,0.69941766680901418,0.70056431968470823,0.51975470662780543,0.5542552104918167,140,140,True,False
T5c,scGPT,B,adapted,full_census_strata,141,141,2000,0,0.37832336150046114,0.69783820368022587,0.69792587507689441,0.52560140901403218,0.55506829592360907,141,141,True,False
T5c,scGPT,Mono,adapted,shared_supported_strata,139,140,2000,0,0.27750848106580572,0.99165690307009779,0.99296057111369807,0.26173984343058432,0.3159971051611089,139,139,True,False
T5c,scGPT,Mono,adapted,full_census_strata,140,140,2000,0,0.27795762792024326,0.99708183846505682,0.99812798470365749,0.26095080749053745,0.31513566689259337,140,140,True,False
T5c,scGPT,NK,adapted,shared_supported_strata,140,141,2000,0,0.35026433262116285,0.8252753803698345,0.8247954463592565,0.41111739511989337,0.44451531336865424,140,140,True,False
T5c,scGPT,NK,adapted,full_census_strata,141,141,2000,0,0.34910542033592867,0.8247514935555067,0.82387825758335875,0.40716074713450118,0.44361332409082277,141,141,True,False
T5c,scGPT,T_cells,adapted,shared_supported_strata,139,141,2000,0,0.38456182791787613,0.67896325278633307,0.70811285084107567,0.53328901638128978,0.55731082772809992,139,139,True,False
T5c,scGPT,T_cells,adapted,full_census_strata,141,141,2000,0,0.3815612953192547,0.67896325278633307,0.70589336072136499,0.53328901638128978,0.57194115313409333,141,141,True,False
T5c,scGen,B,native,shared_supported_strata,140,141,2000,0,0.12785898458898345,2.3204223297598006,2.2043544257120335,0.038537887802082484,0.076297108702014102,140,140,True,False
T5c,scGen,B,native,full_census_strata,141,141,2000,0,0.1274710337643522,2.3180143153064434,2.1979460380731051,0.038343899017620413,0.075830539322026269,141,141,True,False
T5c,scGen,Mono,native,shared_supported_strata,139,140,2000,0,0.15962453904851473,1.8588993626122179,1.7180152214486453,0.076790422953312246,0.14892879579820961,139,139,True,False
T5c,scGen,Mono,native,full_census_strata,140,140,2000,0,0.15880111952560624,1.8636395905084147,1.7202228924881238,0.076400304758535043,0.14806250111896074,140,140,True,False
T5c,scGen,NK,native,shared_supported_strata,140,141,2000,0,0.24229312158617275,1.3819823916702152,1.3336745216609949,0.17650341569254074,0.20052117216306839,140,140,True,False
T5c,scGen,NK,native,full_census_strata,141,141,2000,0,0.24146676914786663,1.3814471774622366,1.3332042222730287,0.17569619470455683,0.19995108243629567,141,141,True,False
T5c,scGen,T_cells,native,shared_supported_strata,139,141,2000,0,0.19649824127679541,1.6545130760542648,1.6110050120688038,0.1054952154223978,0.13337733912067373,139,139,True,False
T5c,scGen,T_cells,native,full_census_strata,141,141,2000,1,0.19390335816238599,1.6545130760542648,1.601738804960519,,,141,140,True,True
T5c,scPRAM,B,native,shared_supported_strata,140,141,2000,0,0.18644915268862763,2.6228048554890471,2.4722862118975706,0.063581515846978437,0.091084372832282975,140,140,True,False
T5c,scPRAM,B,native,full_census_strata,141,141,2000,0,0.18596862407189854,2.6219900489362371,2.4653269853973767,0.064320562577021595,0.091011753611013574,141,141,True,False
T5c,scPRAM,Mono,native,shared_supported_strata,139,140,2000,0,0.11927664591109929,2.57438040883773,2.8379539939688967,0.048997346814931939,0.078927430834135656,139,139,True,False
T5c,scPRAM,Mono,native,full_census_strata,140,140,2000,0,0.11888603332878615,2.5635561281244739,2.8345106897700476,0.047535327269373831,0.078576849005443802,140,140,True,False
T5c,scPRAM,NK,native,shared_supported_strata,140,141,2000,0,0.21812833816833052,1.7713464012294518,1.7399706054753612,0.12777784395188121,0.15038796546772848,140,140,True,False
T5c,scPRAM,NK,native,full_census_strata,141,141,2000,0,0.2170492481548075,1.7712852313748537,1.7395020752737398,0.12753773527788256,0.14969874825545579,141,141,True,False
T5c,scPRAM,T_cells,native,shared_supported_strata,139,141,2000,0,0.20399512473107129,2.0231528324502337,1.9577434152118318,0.09311504590162975,0.10895956196234176,139,139,True,False
T5c,scPRAM,T_cells,native,full_census_strata,141,141,2000,0,0.20286322759179154,2.0231528324502337,1.9506473820101722,0.09311504590162975,0.10843808897908937,141,141,True,False
