task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T3,full_census_strata,benchmark_mask,rank_top5_mean_profile,proliferation,scGPT,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,AttentionPert,native,5,5,2,chen;schmidt,2,True,-0.2095461704893516,-0.4922677620441495,0.0731754210654462,0.0575483790794992,0.0489779432736107,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,Biolord,native,5,5,2,chen;schmidt,2,True,-0.4882483274468504,-0.7615244955000166,-0.2149721593936842,0.0379716244431633,0.0261416465238577,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,CellFlow,native,5,5,2,chen;schmidt,2,True,0.0606041632930885,-0.1286995302042961,0.2499078567904733,0.0354474015052043,0.0272315258284981,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,GEARS,native,5,5,2,chen;schmidt,2,True,0.0785184740994434,0.0571866952709137,0.099850252927973,0.0440329593850575,0.0368890827984075,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,PertAdapt,native,5,5,2,chen;schmidt,2,True,-0.0959497207452974,-0.4033665591439227,0.2114671176533277,0.2019378741838231,0.1982239724585525,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.4496998516866248,0.4304878593092094,0.4689118440640403,0.0348477572606848,0.0298290023245987,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,STATE,native,5,5,2,chen;schmidt,2,True,-0.1342499561436668,-0.1958934259089441,-0.0726064863783894,0.0325860328381347,0.0229116742804874,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0273697415478935,0.0189665210265405,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0305304970623793,0.0223575462763665,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,-0.0185719671486628,-0.1504158873852797,0.113271953087954,0.0273525680488464,0.0190857705808044,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,scFoundation,native,5,5,2,chen;schmidt,2,True,0.0134014829247858,-0.0635376750226484,0.0903406408722201,0.1268997137616975,0.1229924450378467,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,IL2_STAT5,scGPT,native,5,5,2,chen;schmidt,2,True,-0.0230372870171139,-0.1461123820577636,0.1000378080235356,0.0380535247200858,0.0254535585285069,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.2019426234584322,0.1256463927608614,0.278238854156003,0.0439969559826902,0.0389294056884335,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,Biolord,native,5,5,2,chen;schmidt,2,True,0.3711355006898404,-0.1021101322195008,0.8443811335991817,0.039003448827004,0.033343950228471,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,CellFlow,native,5,5,2,chen;schmidt,2,True,-0.2760715775885077,-0.5181834472813212,-0.0339597078956941,0.0712438461894375,0.0662663461402855,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,GEARS,native,5,5,2,chen;schmidt,2,True,0.3836974809759848,0.1669523701633106,0.6004425917886591,0.0450169953431645,0.0349074736640496,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.2297055523769816,0.135781173256042,0.3236299314979212,0.2069032235024573,0.1976952226881785,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.6406338877423232,0.5225123584324943,0.7587554170521521,0.047210447600568,0.0407563963054138,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,STATE,native,5,5,2,chen;schmidt,2,True,0.3273979610831923,-0.1344458022118241,0.7892417243782088,0.0417591623250401,0.03275231005014,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0424329340835949,0.0362024505100903,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0447604458484319,0.0394868874294942,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,-0.0016750174288278,-0.108756063661551,0.1054060288038953,0.0425225124386487,0.0362673683715069,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,scFoundation,native,5,5,2,chen;schmidt,2,True,0.422243904913526,0.0690980418229288,0.7753897680041234,0.1293865891486268,0.1223971182431178,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,TCR_activation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.0449019629699661,-0.3709682331272553,0.281164307187323,0.0629827083418069,0.051311155973875,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.1483480240245121,0.0392713707250035,0.2574246773240208,0.09628660112433,0.0724746136937612,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,Biolord,native,5,5,2,chen;schmidt,2,True,0.2947325060753404,-0.1065796553494977,0.6960446675001786,0.0887762758531827,0.0576591143874054,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,CellFlow,native,5,5,2,chen;schmidt,2,True,-0.098471345657122,-0.29153268457162,0.0945899932573759,0.1303413978954066,0.0993978322682347,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,GEARS,native,5,5,2,chen;schmidt,2,True,0.3639706800531068,0.346805589212365,0.3811357708938485,0.0953709539134861,0.0634443235092482,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.1999203131371149,0.0975901904439653,0.3022504358302646,0.1955151865585305,0.1736763161352492,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.3886906700255384,0.2563781156880867,0.5210032243629902,0.0993120167835911,0.0624310956640428,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,STATE,native,5,5,2,chen;schmidt,2,True,0.2790238243358433,-0.1306355614660005,0.6886832101376871,0.0877115109673447,0.0568400225101114,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.093605520568834,0.0630823069332558,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0948368605149259,0.0644901145177333,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,0.1711056543321115,0.0891816214649144,0.2530296871993086,0.0934802789876689,0.0628913359509574,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,scFoundation,native,5,5,2,chen;schmidt,2,True,0.1874037489557841,0.1265139703880859,0.2482935275234823,0.1402019531028887,0.134244703728791,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,Treg_exhaustion,scGPT,native,5,5,2,chen;schmidt,2,True,0.2703919847364171,0.0360383418337765,0.5047456276390577,0.1052543621207635,0.07860307684546,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.2384243149664585,-0.0400614765361379,0.5169101064690551,0.0512987409808024,0.0426420406536962,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,Biolord,native,5,5,2,chen;schmidt,2,True,0.2733675238855161,-0.0796037108300329,0.6263387586010652,0.066997451662255,0.0526214009471158,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,CellFlow,native,5,5,2,chen;schmidt,2,True,-0.0515351196554329,-0.4241024462630631,0.3210322069521973,0.0544587207480601,0.0451644774324324,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,GEARS,native,5,5,2,chen;schmidt,2,True,0.105695164664335,-0.1900621931413195,0.4014525224699897,0.0584222380593383,0.0447170695095327,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.4771663359526382,0.0968773828850277,0.8574552890202487,0.2669995872763569,0.258040603035913,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.3134152404962173,0.2482205116630253,0.3786099693294094,0.0750102861025479,0.0601974317690643,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,STATE,native,5,5,2,chen;schmidt,2,True,-0.1999830581910252,-0.3095056249194505,-0.0904604914625999,0.0700771975748305,0.0554777825739057,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0643365500718772,0.0498031057520873,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0617713597002989,0.0479254384929186,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,-0.0316385918393685,-0.314261556270617,0.25098437259188,0.0644014242015199,0.0500452539725869,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,scFoundation,native,5,5,2,chen;schmidt,2,True,0.3791167602071677,0.1984321632653783,0.5598013571489572,0.3702103365141089,0.3665888754862838,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_cytokine,scGPT,native,5,5,2,chen;schmidt,2,True,0.255587920230623,0.2449054323741764,0.2662704080870696,0.0694286971949068,0.0494163068105028,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,AttentionPert,native,5,5,2,chen;schmidt,2,True,0.4546293866292401,0.3055567777643752,0.603701995494105,0.0589162782418498,0.0473149328605917,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,Biolord,native,5,5,2,chen;schmidt,2,True,0.1487215908137253,-0.1146285939726751,0.4120717756001257,0.0859892541312267,0.0714256969581126,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,CellFlow,native,5,5,2,chen;schmidt,2,True,0.0392188011009417,-0.0417912254856157,0.1202288276874992,0.0551158737561245,0.0458735052604602,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,GEARS,native,5,5,2,chen;schmidt,2,True,0.2414291851161934,0.1211948406284494,0.3616635296039374,0.057926110061639,0.0488990921793239,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,PertAdapt,native,5,5,2,chen;schmidt,2,True,0.1672557194216253,0.0382153766683134,0.2962960621749372,0.1227853332570346,0.1127944596397577,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,PerturbNet,native,5,5,2,chen;schmidt,2,True,0.3988739001265745,0.1264066054181001,0.671341194835049,0.0525266957646154,0.0367671587065887,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,STATE,native,5,5,2,chen;schmidt,2,True,-0.0467550073833001,-0.1817639068703385,0.0882538921037381,0.0875087340839568,0.0741395193383728,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,cell-mean,floor,5,5,2,chen;schmidt,1,False,,,,0.0659085751878138,0.0550409464224699,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,linear-PCA,floor,5,5,2,chen;schmidt,1,False,,,,0.0669136859408357,0.0560211059169242,"{""estimable"": 1, ""numerically_constant_predicted_profile"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,linear-shift-KOemb,diagnostic,5,5,2,chen;schmidt,2,True,0.2016632127907397,0.0653019937892125,0.3380244317922669,0.0665284559443593,0.0558044059970785,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,scFoundation,native,5,5,2,chen;schmidt,2,True,0.314726059928864,0.1598422092689806,0.4696099105887474,0.2553853612337625,0.2513647372908299,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,mean_expression_delta,proliferation,scGPT,native,5,5,2,chen;schmidt,2,True,-0.1184083009657333,-0.3700629024391598,0.1332463005076931,0.101346227958241,0.0852900407370672,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,AttentionPert,native,5,5,1,chen,1,True,-0.1780259658316976,-0.1780259658316976,-0.1780259658316976,0.0053926739920596,0.0046913580246913,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,Biolord,native,5,5,1,chen,1,True,0.1096564629983139,0.1096564629983139,0.1096564629983139,0.0024097804069065,0.0016872427983539,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,CellFlow,native,5,5,1,chen,1,True,-0.0461941811699954,-0.0461941811699954,-0.0461941811699954,0.0039717797388013,0.0035802469135802,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,GEARS,native,5,5,1,chen,1,True,0.3681937088166085,0.3681937088166085,0.3681937088166085,0.0031426968052735,0.0025514403292181,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,PertAdapt,native,5,5,1,chen,1,True,-0.1700603995208328,-0.1700603995208328,-0.1700603995208328,0.0115746913415646,0.0104526748971193,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,PerturbNet,native,5,5,1,chen,1,True,0.1863886013961383,0.1863886013961383,0.1863886013961383,0.0023326473614433,0.0017695473251028,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,STATE,native,5,5,1,chen,1,True,0.0552536335920158,0.0552536335920158,0.0552536335920158,0.0046357983593873,0.0035390946502057,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,cell-mean,floor,5,5,1,chen,0,False,,,,0.0023907304606218,0.0016872427983539,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0023907304606218,0.0016872427983539,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0023907304606218,0.0016872427983539,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,scFoundation,native,5,5,1,chen,1,True,0.3217570626450381,0.3217570626450381,0.3217570626450381,0.0029005778085112,0.0023868312757201,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,IL2_STAT5,scGPT,native,5,5,1,chen,0,False,,,,0.0023907304606218,0.0016872427983539,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,AttentionPert,native,5,5,1,chen,1,True,-0.1652211678759189,-0.1652211678759189,-0.1652211678759189,0.0086490271052528,0.0075720164609053,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,Biolord,native,5,5,1,chen,1,True,0.1536411712073307,0.1536411712073307,0.1536411712073307,0.0048100641330316,0.0041152263374485,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,CellFlow,native,5,5,1,chen,1,True,-0.1903291734637701,-0.1903291734637701,-0.1903291734637701,0.0078712780885407,0.0067901234567901,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,GEARS,native,5,5,1,chen,1,True,0.3173504632762086,0.3173504632762086,0.3173504632762086,0.0051630922632904,0.0039917695473251,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,PertAdapt,native,5,5,1,chen,1,True,-0.1085453548885566,-0.1085453548885566,-0.1085453548885566,0.0094885197642181,0.0082716049382716,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,PerturbNet,native,5,5,1,chen,1,True,0.1164466583001064,0.1164466583001064,0.1164466583001064,0.0045310492107413,0.0038271604938271,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,STATE,native,5,5,1,chen,1,True,-0.2164042429917871,-0.2164042429917871,-0.2164042429917871,0.0068024579328177,0.0052674897119341,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,cell-mean,floor,5,5,1,chen,0,False,,,,0.0043613633907791,0.0032921810699588,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0059682133161836,0.0048148148148148,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,linear-shift-KOemb,diagnostic,5,5,1,chen,0,False,,,,0.0043613633907791,0.0032921810699588,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,scFoundation,native,5,5,1,chen,1,True,0.2586805709803828,0.2586805709803828,0.2586805709803828,0.0065699430595802,0.005432098765432,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,TCR_activation,scGPT,native,5,5,1,chen,1,True,0.1535412957539858,0.1535412957539858,0.1535412957539858,0.0042552315900281,0.0034567901234567,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,AttentionPert,native,5,5,1,chen,1,True,-0.1037259328171453,-0.1037259328171453,-0.1037259328171453,0.0343067738575093,0.031358024691358,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,Biolord,native,5,5,1,chen,1,True,-0.0609381234400924,-0.0609381234400924,-0.0609381234400924,0.0162288165186715,0.0125925925925925,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,CellFlow,native,5,5,1,chen,1,True,-0.0418272423079706,-0.0418272423079706,-0.0418272423079706,0.0266009993933363,0.0230864197530864,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,GEARS,native,5,5,1,chen,1,True,0.0890589697660701,0.0890589697660701,0.0890589697660701,0.0183613702564779,0.0152469135802469,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,PertAdapt,native,5,5,1,chen,1,True,0.045787508911052,0.045787508911052,0.045787508911052,0.0503567519716651,0.047037037037037,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,PerturbNet,native,5,5,1,chen,1,True,0.0259378022937974,0.0259378022937974,0.0259378022937974,0.0172162474701873,0.0145061728395061,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,STATE,native,5,5,1,chen,1,True,0.1866500316909899,0.1866500316909899,0.1866500316909899,0.0200359758738651,0.015679012345679,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,cell-mean,floor,5,5,1,chen,0,False,,,,0.0148448769065415,0.0120987654320987,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,linear-PCA,floor,5,5,1,chen,0,False,,,,0.0161302568232866,0.0126543209876543,"{""constant_predicted_score"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,linear-shift-KOemb,diagnostic,5,5,1,chen,1,True,0.0054458444551864,0.0054458444551864,0.0054458444551864,0.0148933105650985,0.0123456790123456,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,scFoundation,native,5,5,1,chen,1,True,0.3158597489993098,0.3158597489993098,0.3158597489993098,0.0195710166153428,0.0158641975308641,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,Treg_exhaustion,scGPT,native,5,5,1,chen,1,True,0.4231260889661853,0.4231260889661853,0.4231260889661853,0.0164210293758131,0.0122839506172839,"{""estimable"": 1}",common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,AttentionPert,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,Biolord,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,CellFlow,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,GEARS,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,PertAdapt,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,PerturbNet,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,STATE,native,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,cell-mean,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
T3,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_cytokine,linear-PCA,floor,5,5,0,,0,False,,,,,,{},common observed-defined units; identical for every candidate
