dataset,hold,held_gene,predictability,pd_cell_mean,pd_donor_shift,pd_linear_pca,pd_ctrl,n_test_cells,effect_l2,within_pert_sd,snr,snr_raw,go_jaccard_nn,go_jaccard_k5,coexpr_nn,resp_overlap,n_train_genes
chen,25,TBL1XR1,0.24281440675258636,0.24281440675258636,0.24281440675258636,0.12888453900814056,-0.01599360629916191,867,1.658377766609192,0.55258554,0.06712395718641713,3.001124143600464,0.7857142857142857,0.8126216442005916,0.7014273405075073,0.3698630136986301,221
chen,25,TRAPPC2,0.621903121471405,0.621903121471405,0.621903121471405,0.4487600028514862,-0.02675343118607998,1333,0.979401171207428,0.5633824,0.03888221132361272,1.7384306192398071,0.44999999999999996,0.6182634032634032,0.9382054209709167,0.19047619047619047,221
chen,25,TRAPPC5,0.6199119091033936,0.6199119091033936,0.6199119091033936,0.45878466963768005,-0.041230153292417526,1268,0.9996330738067627,0.55956024,0.03995649386818616,1.7864619493484497,0.2142857142857143,0.5267296918767508,0.8785791993141174,0.16279069767441862,221
chen,25,U2AF1,0.43279188871383667,0.43279188871383667,0.43279188871383667,0.3048076331615448,-0.040944553911685944,652,1.1944756507873535,0.5472079,0.04882233561808053,2.1828553676605225,0.7777777777777778,0.7914646464646464,0.9242619276046753,0.17647058823529413,221
chen,25,USO1,0.7039443254470825,0.7039443254470825,0.7039443254470825,0.6891679763793945,0.022660601884126663,1258,2.880505323410034,0.6155224,0.10466908643704168,4.679773330688477,0.8125,0.8413702495599047,0.8501317501068115,0.3888888888888889,221
chen,25,WAS,0.41883930563926697,0.41883930563926697,0.41883930563926697,0.3263711631298065,-0.021282674744725227,1053,1.4505283832550049,0.5563605,0.05831275478065191,2.6071736812591553,0.8571428571428572,0.8781817238679984,0.893234372138977,0.21951219512195122,221
chen,25,WASF2,0.5387507081031799,0.5387507081031799,0.5387507081031799,0.3771897256374359,-0.012952386401593685,1298,1.0336637496948242,0.54207695,0.042649304357999,1.906857967376709,0.8095238095238095,0.8749159663865547,0.8474346399307251,0.14942528735632185,221
chen,25,ZBTB33,0.49241015315055847,0.49241015315055847,0.49241015315055847,0.3110771179199219,-0.03059619478881359,1265,0.934368908405304,0.5478237,0.03814794459990078,1.7056013345718384,0.64,0.6915957155311994,0.9317234754562378,0.17647058823529413,221
chen,25,ZC3H18,0.6158459186553955,0.6158459186553955,0.6158459186553955,0.5562593936920166,0.011787599883973598,969,1.4728736877441406,0.56886256,0.05790975896479578,2.589155673980713,0.631578947368421,0.7796491228070176,0.8738853335380554,0.19047619047619047,221
chen,50,ABCA13,0.4886871576309204,0.4886871576309204,0.4886871576309204,0.3014334440231323,-0.027282165363430977,1106,0.8604661822319031,0.5446477,0.03533554064360496,1.5798583030700684,0.8571428571428572,0.901656314699793,0.9423338174819946,0.0989010989010989,147
chen,50,ADCY7,0.5604664087295532,0.5604664087295532,0.5604664087295532,0.4386266767978668,-0.02675948105752468,1543,1.380365014076233,0.5777949,0.05343352618007624,2.3890223503112793,0.8636363636363636,0.8976889095559172,0.9048187732696533,0.21951219512195122,147
chen,50,ADGRG2,0.543969988822937,0.543969988822937,0.543969988822937,0.2995012700557709,-0.012610024772584438,2056,0.753229558467865,0.5444254,0.030944434905301136,1.3835312128067017,0.75,0.8367989417989418,0.9111828207969666,0.13636363636363635,147
chen,50,ALG1,0.6981275677680969,0.6981275677680969,0.6981275677680969,0.6689668297767639,-0.01873774826526642,1461,2.460312604904175,0.60944945,0.09029136275855848,4.036942958831787,0.5384615384615384,0.7122954822954822,0.9143695831298828,0.3333333333333333,147
chen,50,ALG11,0.5818442106246948,0.5818442106246948,0.5818442106246948,0.5413998365402222,-0.030644696205854416,834,1.857405662536621,0.5669743,0.07327182491407888,3.275996208190918,0.5,0.7264661654135338,0.9341071248054504,0.21951219512195122,147
chen,50,ALG13,0.6849116683006287,0.6849116683006287,0.6849116683006287,0.6312872171401978,0.014392774552106857,1294,2.306213617324829,0.60863525,0.08474928362672429,3.7891554832458496,0.9230769230769231,0.9263736263736264,0.8279870748519897,0.28205128205128205,147
chen,50,ANKRD17,0.39308613538742065,0.39308613538742065,0.39308613538742065,0.21432501077651978,-0.044939205050468445,1294,1.083640217781067,0.54180694,0.0447336316397251,2.0000486373901367,0.782608695652174,0.809787732396428,0.8151512742042542,0.17647058823529413,147
chen,50,ARID1A,0.6758259534835815,0.6758259534835815,0.6758259534835815,0.6517038345336914,0.005790333263576031,1052,2.375552177429199,0.60803616,0.08738336583414097,3.906925916671753,0.4418604651162791,0.6000648867119648,0.8659181594848633,0.2987012987012987,147
chen,50,ARID4B,0.5559631586074829,0.5559631586074829,0.5559631586074829,0.43444308638572693,0.061443351209163666,1165,1.4530571699142456,0.5797772,0.0560551070511045,2.5062336921691895,0.8,0.8045318646734854,0.8105568289756775,0.21951219512195122,147
chen,50,ARPC2,0.5977903604507446,0.5977903604507446,0.5977903604507446,0.5058249235153198,-0.004395775962620974,842,1.2712669372558594,0.5587323,0.05088931429724619,2.2752702236175537,0.8518518518518519,0.8584349571246123,0.7062572240829468,0.13636363636363635,147
chen,50,BPTF,0.48565566539764404,0.48565566539764404,0.48565566539764404,0.3870304822921753,0.011904802173376083,894,1.331430435180664,0.5543623,0.053717822219247945,2.4017333984375,0.71875,0.7731386110108458,0.8572494983673096,0.19047619047619047,147
chen,50,C15orf39,0.4902210831642151,0.4902210831642151,0.4902210831642151,0.2786351144313812,-0.006333204917609692,1225,0.9043067097663879,0.5429376,0.03725284589888836,1.6655813455581665,0.6666666666666667,0.8262626262626263,0.9207488894462585,0.1111111111111111,147
chen,50,C16orf72,0.5176600217819214,0.5176600217819214,0.5176600217819214,0.4240165054798126,-0.021351857110857964,984,1.2435158491134644,0.5542534,0.05018068234038702,2.2435872554779053,0.5,0.65,0.9153409600257874,0.19047619047619047,147
chen,50,CARM1,0.2910445034503937,0.2910445034503937,0.2910445034503937,0.14198552072048187,0.002142827957868576,1083,1.2104803323745728,0.54623485,0.04956463800888893,2.216043710708618,0.8372093023255813,0.8510675922895679,0.8899667263031006,0.16279069767441862,147
chen,50,CBFB,0.5386435985565186,0.5386435985565186,0.5386435985565186,0.49078798294067383,0.005748368334025145,938,1.9145863056182861,0.576666,0.07425816390224828,3.3200957775115967,0.7931034482758621,0.8267733180900589,0.8395086526870728,0.17647058823529413,147
chen,50,CCDC6,0.3981955647468567,0.3981955647468567,0.3981955647468567,0.19115693867206573,-0.009070376865565777,1387,0.9839103817939758,0.54791707,0.040163755701974606,1.7957286834716797,0.75,0.8091774891774892,0.848487138748169,0.1111111111111111,147
chen,50,CCDC74B,0.6094933152198792,0.6094933152198792,0.6094933152198792,0.4540975093841553,-0.021885445341467857,1461,1.0284230709075928,0.5416014,0.042470328459863683,1.8988559246063232,,,0.9342145323753357,0.14942528735632185,147
chen,50,CDK12,0.6301093101501465,0.6301093101501465,0.6301093101501465,0.61383056640625,0.030287090688943863,1098,2.6106181144714355,0.6056397,0.09641011862388252,4.310513496398926,0.8285714285714285,0.858030303030303,0.8929799199104309,0.2987012987012987,147
chen,50,CHD1,0.5705626010894775,0.5705626010894775,0.5705626010894775,0.4527626633644104,0.01086865272372961,1006,1.1914122104644775,0.5491734,0.04852283249685582,2.169464349746704,0.78125,0.8222074468085107,0.8656455874443054,0.13636363636363635,147
chen,50,CSNK2A1,0.44244125485420227,0.44244125485420227,0.44244125485420227,0.29331377148628235,-0.011475658044219017,1171,1.0480223894119263,0.5496436,0.04264646197127273,1.9067308902740479,0.8352941176470589,0.8583315458020515,0.8819157481193542,0.13636363636363635,147
chen,50,DAXX,0.3998565375804901,0.3998565375804901,0.3998565375804901,0.14887823164463043,-0.037580206990242004,1283,0.8611003756523132,0.54519725,0.03532593994533436,1.579429030418396,0.8412698412698413,0.8772334084246122,0.9063760042190552,0.14942528735632185,147
chen,50,DDX39B,0.34645935893058777,0.34645935893058777,0.34645935893058777,0.15927459299564362,-0.0068246289156377316,1113,1.0196257829666138,0.55288875,0.04124740754901735,1.8441789150238037,0.825,0.8373839601258957,0.8706692457199097,0.13636363636363635,147
chen,50,DDX3X,0.5287020206451416,0.5287020206451416,0.5287020206451416,0.44378721714019775,-0.026861367747187614,1172,1.4010006189346313,0.55838484,0.05611749992077648,2.509023427963257,0.8760330578512396,0.9041989175920924,0.8796957731246948,0.17647058823529413,147
chen,50,DHX36,0.685418963432312,0.6484768390655518,0.6484768390655518,0.685418963432312,-0.048477575182914734,1762,2.5237345695495605,0.6152341,0.09174806152163464,4.102072238922119,0.8783783783783784,0.8991938829585888,0.8950996994972229,0.28205128205128205,147
chen,50,DHX9,0.6066775918006897,0.6066775918006897,0.6066775918006897,0.5308335423469543,0.021418781951069832,711,1.387540578842163,0.5601144,0.055406736479449645,2.4772450923919678,0.8721804511278195,0.902436661469089,0.8324865102767944,0.17647058823529413,147
chen,50,DNM1L,0.4090465009212494,0.4090465009212494,0.4090465009212494,0.18665078282356262,-0.01462921965867281,992,0.927772581577301,0.5530906,0.03751793104039002,1.6774333715438843,0.9047619047619048,0.9180407521658452,0.883400559425354,0.12359550561797752,147
chen,50,DNTTIP1,0.36968639492988586,0.36968639492988586,0.36968639492988586,0.22216036915779114,-0.03286131098866463,1135,1.1814360618591309,0.54930043,0.04810540609597024,2.150801181793213,0.7619047619047619,0.7952187028657617,0.8760464191436768,0.13636363636363635,147
chen,50,DPAGT1,0.5231509208679199,0.5231509208679199,0.5231509208679199,0.3793003261089325,-0.028624659404158592,1123,1.0984697341918945,0.5519635,0.04451140798828676,1.9901130199432373,0.7619047619047619,0.7880230880230881,0.8835195302963257,0.17647058823529413,147
chen,50,DPH1,0.26004910469055176,0.26004910469055176,0.26004910469055176,0.04661396145820618,-0.00531922047957778,1197,1.1109914779663086,0.53807986,0.04618038990172775,2.0647335052490234,0.6666666666666667,0.7404761904761905,0.9430643320083618,0.1111111111111111,147
chen,50,EED,0.3655425012111664,0.3655425012111664,0.3655425012111664,0.26232486963272095,-0.040831614285707474,779,1.4722110033035278,0.54782724,0.06010630572989091,2.687363624572754,0.7777777777777778,0.80996114996115,0.7753546833992004,0.13636363636363635,147
chen,50,ERCC3,0.64473557472229,0.64473557472229,0.64473557472229,0.5600380301475525,0.03435232862830162,1330,1.2291072607040405,0.5584439,0.04922705247338789,2.2009503841400146,0.851063829787234,0.8877677110123918,0.9149963855743408,0.2345679012345679,147
chen,50,ETS1,0.3211492598056793,0.3211492598056793,0.3211492598056793,0.24191130697727203,0.012669477611780167,555,1.8810865879058838,0.5589119,0.07527643065919953,3.3656225204467773,0.7857142857142857,0.8139349612870366,0.8154554963111877,0.17647058823529413,147
chen,50,EXOSC6,0.5671142935752869,0.5671142935752869,0.5671142935752869,0.4783775210380554,0.007354306522756815,918,1.2344887256622314,0.5557471,0.04968251040802805,2.221313953399658,0.6206896551724138,0.8096405765371283,0.8870353698730469,0.20481927710843373,147
chen,50,FAM89A,0.5181165337562561,0.5181165337562561,0.5181165337562561,0.29298582673072815,0.013639040291309357,1532,0.8350062370300293,0.546145,0.03419600271881637,1.5289093255996704,,,0.8969887495040894,0.14942528735632185,147
chen,50,FBXO42,0.3772789537906647,0.3772789537906647,0.3772789537906647,0.19356079399585724,-0.0004904462257400155,1055,0.966718316078186,0.5463026,0.03957858554701878,1.7695655822753906,0.0,0.3933333333333333,0.852637767791748,0.12359550561797752,147
chen,50,FHIP1A,0.20586389303207397,0.20586389303207397,0.20586389303207397,-0.055995479226112366,0.03769747540354729,1032,0.9441943764686584,0.5390968,0.03916333609821881,1.7514376640319824,1.0,1.0,,0.16279069767441862,147
chen,50,FOCAD,0.5559352040290833,0.5559352040290833,0.5559352040290833,0.407656192779541,0.012071295641362667,970,1.0498478412628174,0.55897695,0.04200742533939229,1.8781594038009644,0.75,0.76,0.846300482749939,0.13636363636363635,147
chen,50,FOXP1,0.5541846752166748,0.5541846752166748,0.5541846752166748,0.44866615533828735,-0.006326042581349611,1339,1.2335625886917114,0.54919946,0.05023711484050832,2.246110439300537,0.75,0.8107139398132135,0.8121380805969238,0.17647058823529413,147
chen,50,FOXP3,0.8212018609046936,0.7952163219451904,0.7952163219451904,0.8212018609046936,-0.047281861305236816,2417,3.0768330097198486,0.6284304,0.10950660767397909,4.896059989929199,0.8275862068965517,0.8522008335736553,0.8939262628555298,0.35135135135135137,147
chen,50,GAGE2A,0.645583987236023,0.645583987236023,0.645583987236023,0.518198549747467,0.011427165940403938,1103,1.0364630222320557,0.5499433,0.04215309603848294,1.8846724033355713,0.0,0.3933333333333333,1.0,0.13636363636363635,147
chen,50,GATA3,0.3839375078678131,0.3839375078678131,0.3839375078678131,0.30286872386932373,-0.013456733897328377,1605,1.6358261108398438,0.554209,0.06601721049386045,2.951641321182251,0.9154929577464789,0.9213645919801423,0.8729236125946045,0.21951219512195122,147
chen,50,GPN1,0.6049518585205078,0.6049518585205078,0.6049518585205078,0.49052533507347107,0.053719356656074524,843,1.321885108947754,0.5747722,0.0514388883610975,2.29984188079834,0.6666666666666667,0.7404761904761905,0.8965205550193787,0.25,147
chen,50,GPN2,0.6726197004318237,0.6569843292236328,0.6569843292236328,0.6726197004318237,0.04758176580071449,1176,2.8873684406280518,0.61591375,0.10485180459266925,4.687942981719971,0.6666666666666667,0.7266666666666667,0.9427281022071838,0.3157894736842105,147
chen,50,GPR89A,0.5369971394538879,0.5369971394538879,0.5369971394538879,0.3721540868282318,0.020910074934363365,1098,1.045242428779602,0.5648019,0.04139181840620419,1.8506355285644531,0.90625,0.9200320512820512,0.9280520677566528,0.1111111111111111,147
chen,50,GRB2,0.24008604884147644,0.24008604884147644,0.24008604884147644,0.07859229296445847,0.026389112696051598,1147,1.274383783340454,0.547909,0.05202180156225048,2.32590389251709,0.8571428571428572,0.8655238095238096,0.8757369518280029,0.16279069767441862,147
chen,50,GTF2A2,0.7019055485725403,0.7019055485725403,0.7019055485725403,0.6892467737197876,0.05517486482858658,1012,2.0085973739624023,0.6011167,0.07473562792212869,3.3414433002471924,0.6666666666666667,0.736269592476489,0.7555636167526245,0.4084507042253521,147
chen,50,HDAC3,0.17505602538585663,0.17505602538585663,0.17505602538585663,0.06672940403223038,0.004658841527998447,1015,2.141143798828125,0.5572606,0.08593718453075569,3.842266798019409,0.8166666666666667,0.8377384209768992,0.9197799563407898,0.16279069767441862,147
chen,50,HIRA,0.43484431505203247,0.43484431505203247,0.43484431505203247,0.3205793499946594,-0.03460768610239029,1432,1.333346962928772,0.55576074,0.053659783224710836,2.3991384506225586,0.8095238095238095,0.8207010582010582,0.9019027948379517,0.14942528735632185,147
chen,50,HNRNPM,0.4883117377758026,0.4883117377758026,0.4883117377758026,0.3793134093284607,0.013657214120030403,1234,1.2978745698928833,0.55434966,0.052365172662050985,2.3412561416625977,0.7916666666666666,0.80754662004662,0.7450886964797974,0.19047619047619047,147
chen,50,HNRNPU,0.36642810702323914,0.36642810702323914,0.36642810702323914,0.24332675337791443,-0.005010461434721947,777,1.6079552173614502,0.5569856,0.06456892735790982,2.886888265609741,0.8448275862068966,0.8866519928651396,0.8342629671096802,0.13636363636363635,147
chen,50,HYPK,0.7101132273674011,0.7101132273674011,0.7101132273674011,0.6653288006782532,0.010555518791079521,1014,1.6899865865707397,0.5809237,0.06506655051679616,2.909137010574341,0.6666666666666667,0.7340852130325815,0.9358217716217041,0.2345679012345679,147
chen,50,IKZF3,0.6446744203567505,0.6446744203567505,0.6446744203567505,0.5801692008972168,-0.03677589073777199,1433,1.8788217306137085,0.59181935,0.07100517790279161,3.174654245376587,0.7241379310344828,0.7620544769631991,0.8784873485565186,0.25,147
chen,50,IRF4,0.5335013270378113,0.5139358639717102,0.5139358639717102,0.5335013270378113,0.011448142118752003,796,2.715402841567993,0.56256056,0.1079589348388545,4.8268632888793945,0.717948717948718,0.7636796023830683,0.8009824752807617,0.17647058823529413,147
chen,50,KIDINS220,0.40456703305244446,0.40456703305244446,0.40456703305244446,0.2099561244249344,-0.013650231063365936,1107,1.064016580581665,0.55897987,0.04257413481800636,1.9034970998764038,0.8571428571428572,0.8852063492063492,0.9010050296783447,0.19047619047619047,147
chen,50,LCP2,0.5454763770103455,0.5103434324264526,0.5103434324264526,0.5454763770103455,0.007627229671925306,850,4.081040859222412,0.6111465,0.14935480875949098,6.677680015563965,0.8333333333333334,0.8688888888888888,0.8181220293045044,0.6666666666666666,147
chen,50,LPL,0.5670121908187866,0.5670121908187866,0.5670121908187866,0.38951051235198975,-0.003002496436238289,1169,0.9264312386512756,0.5435481,0.03812139687276855,1.7044144868850708,0.945054945054945,0.9589373748384262,0.9196963310241699,0.13636363636363635,147
chen,50,LRRC71,0.35635310411453247,0.35635310411453247,0.35635310411453247,0.09819034487009048,0.003896550741046667,1116,0.839630126953125,0.5439436,0.03452452862354019,1.5435978174209595,,,0.9493178129196167,0.0989010989010989,147
chen,50,LSM2,0.5836583971977234,0.5836583971977234,0.5836583971977234,0.5619689226150513,0.04280281439423561,530,2.157522439956665,0.567775,0.08499094339984412,3.799960136413574,0.7272727272727273,0.771010101010101,0.7250832915306091,0.26582278481012656,147
chen,50,LSM5,0.6174188256263733,0.6174188256263733,0.6174188256263733,0.5488287210464478,0.02155676670372486,734,1.8661264181137085,0.58107996,0.07182882566095951,3.211479663848877,0.7142857142857143,0.7448051948051948,0.6240477561950684,0.2987012987012987,147
chen,50,MAML1,0.44251003861427307,0.44251003861427307,0.44251003861427307,0.2621588706970215,0.0038926175329834223,1172,0.9385126829147339,0.5448415,0.03852685396516929,1.7225425243377686,0.7142857142857143,0.8094496530536575,0.9217246770858765,0.16279069767441862,147
chen,50,MAML3,0.26583918929100037,0.26583918929100037,0.26583918929100037,0.04444042965769768,0.012400100007653236,1123,1.0344210863113403,0.5375396,0.04304081664956894,1.9243625402450562,0.5789473684210527,0.7120639834881322,0.9276846051216125,0.14942528735632185,147
chen,50,MAPK1,0.3092707097530365,0.3092707097530365,0.3092707097530365,0.2190779745578766,0.03435277193784714,946,1.7149908542633057,0.54073524,0.07093665961034512,3.171590566635132,0.8985507246376812,0.9176473025039168,0.889933705329895,0.16279069767441862,147
chen,50,MCM5,0.6098887324333191,0.6098887324333191,0.6098887324333191,0.5456680655479431,-0.005578789860010147,921,1.4167240858078003,0.55081975,0.05752668826265057,2.572028398513794,0.7916666666666666,0.8391414141414142,0.7220383882522583,0.17647058823529413,147
chen,50,MED10,0.628998339176178,0.628998339176178,0.628998339176178,0.6022146344184875,0.043399836868047714,774,1.8794801235198975,0.57397175,0.07323873319743415,3.2745168209075928,0.375,0.4728053830227743,0.821742832660675,0.4084507042253521,147
chen,50,MED11,0.5489874482154846,0.5459602475166321,0.5459602475166321,0.5489874482154846,0.04455602541565895,811,2.2872674465179443,0.5783889,0.08844852199696962,3.9545490741729736,0.3571428571428571,0.4859987071751778,0.8737115263938904,0.4492753623188406,147
chen,50,MED25,0.5327964425086975,0.5327964425086975,0.5327964425086975,0.38675937056541443,-0.02560119330883026,1328,1.004709005355835,0.5503953,0.040828100333966395,1.8254315853118896,0.5263157894736843,0.5731153057468846,0.9102743864059448,0.16279069767441862,147
chen,50,MED29,0.6474343538284302,0.6474343538284302,0.6474343538284302,0.6316701173782349,0.02684606797993183,1259,1.6826552152633667,0.5747338,0.0654820104679762,2.9277124404907227,0.23076923076923073,0.3421855921855922,0.9027512669563293,0.42857142857142855,147
chen,50,MED30,0.7218822836875916,0.7138187885284424,0.7138187885284424,0.7218822836875916,0.04131793603301048,1045,2.6330623626708984,0.6158436,0.09562783420020202,4.275537490844727,0.33333333333333337,0.467871259175607,0.8483177423477173,0.4925373134328358,147
chen,50,MED31,0.6447360515594482,0.6447360515594482,0.6447360515594482,0.6030253767967224,0.05480093136429787,952,2.032304048538208,0.59469867,0.07643377680835335,3.417367696762085,0.3125,0.48302881758764116,0.8850217461585999,0.35135135135135137,147
chen,50,MED6,0.5923548936843872,0.5923548936843872,0.5923548936843872,0.555942952632904,0.06775768101215363,971,1.6573415994644165,0.56894594,0.06515303158609236,2.91300368309021,0.3157894736842105,0.4318447634237108,0.8964346051216125,0.35135135135135137,147
chen,50,METTL14,0.42212429642677307,0.42212429642677307,0.42212429642677307,0.3226667642593384,-0.043957650661468506,993,1.5164387226104736,0.54442674,0.062298705339080634,2.785386085510254,0.6341463414634146,0.8113989055519754,0.9165323376655579,0.2987012987012987,147
chen,50,MIDN,0.6806333661079407,0.676973819732666,0.676973819732666,0.6806333661079407,-0.012773104012012482,1589,2.9409377574920654,0.6187191,0.10631288712731084,4.753268241882324,0.6923076923076923,0.734017094017094,0.8924005031585693,0.3333333333333333,147
chen,50,MSL2,0.4511030316352844,0.4511030316352844,0.4511030316352844,0.3145519196987152,-0.00853720773011446,1199,1.0989350080490112,0.5564275,0.04417301496338838,1.9749833345413208,0.6875,0.7554596476271668,0.8835421800613403,0.14942528735632185,147
chen,50,MTF1,0.2637466490268707,0.2637466490268707,0.2637466490268707,0.07530790567398071,0.05670619755983353,1064,1.1235278844833374,0.5485633,0.04580898911695472,2.048128128051758,0.7560975609756098,0.7709506582420574,0.9129647612571716,0.21951219512195122,147
chen,50,MYO9B,0.4834749698638916,0.4834749698638916,0.4834749698638916,0.29702940583229065,-0.030456749722361565,1258,0.996513307094574,0.5378693,0.04143811288715335,1.8527053594589233,0.7586206896551724,0.8412667481632998,0.8989557027816772,0.14942528735632185,147
chen,50,NCBP1,0.6322145462036133,0.6322145462036133,0.6322145462036133,0.6217397451400757,0.025139139965176582,759,2.274838924407959,0.6084744,0.0836184207990953,3.7385945320129395,0.851063829787234,0.8678794326241135,0.9109654426574707,0.3333333333333333,147
chen,50,NCKAP1L,0.41265538334846497,0.41265538334846497,0.41265538334846497,0.3038201332092285,-0.010455348528921604,818,1.3262923955917358,0.54851955,0.054080508948778465,2.4179491996765137,0.9230769230769231,0.9331409833848858,0.8662782907485962,0.19047619047619047,147
chen,50,NCOR1,0.2015201449394226,0.2015201449394226,0.2015201449394226,0.025633374229073524,0.0010938537307083607,1030,1.22083580493927,0.54869187,0.049764808420899136,2.2249934673309326,0.7837837837837838,0.8031927394554592,0.8575643301010132,0.14942528735632185,147
chen,50,NCOR2,0.32999444007873535,0.32999444007873535,0.32999444007873535,0.11236176639795303,0.02593510039150715,1285,0.9920681715011597,0.55067784,0.040293734666483456,1.8015400171279907,0.7837837837837838,0.8165750539610722,0.8866267204284668,0.16279069767441862,147
chen,50,NEPRO,0.6975389719009399,0.6975389719009399,0.6975389719009399,0.5883561968803406,-0.0007896841852925718,1172,1.2320202589035034,0.5727975,0.04810723050766518,2.1508827209472656,0.875,0.8939473684210526,0.9270662665367126,0.20481927710843373,147
chen,50,NFKB2,0.5956642031669617,0.5956642031669617,0.5956642031669617,0.5437675714492798,0.010497882030904293,1319,1.8432672023773193,0.58880186,0.07001848743826622,3.1305389404296875,0.6551724137931034,0.7071424608020827,0.7817897796630859,0.2345679012345679,147
chen,50,NFRKB,0.4654034376144409,0.4654034376144409,0.4654034376144409,0.3261910378932953,-0.011991339735686779,1082,1.2108128070831299,0.5566895,0.04864716973460731,2.1750235557556152,0.8125,0.8258878392499083,0.9229443073272705,0.13636363636363635,147
chen,50,NMNAT1,0.6325547695159912,0.6325547695159912,0.6325547695159912,0.4766719341278076,-0.0005630712257698178,1163,1.0023643970489502,0.5526057,0.04056989505062516,1.8138872385025024,0.8,0.8228692131666959,0.9298295974731445,0.16279069767441862,147
chen,50,NPC2,0.43358278274536133,0.43358278274536133,0.43358278274536133,0.17319558560848236,0.017106695100665092,1377,0.7928406000137329,0.55066,0.03220297114407928,1.4398006200790405,0.8787878787878788,0.9110497835497835,0.8932569622993469,0.0989010989010989,147
chen,50,P4HB,0.435680091381073,0.435680091381073,0.435680091381073,0.268245130777359,0.0030213326681405306,952,1.0315628051757812,0.5468043,0.0421946461539135,1.8865301609039307,0.8636363636363636,0.8881921585143635,0.8633805513381958,0.1111111111111111,147
chen,50,PAICS,0.5654200911521912,0.5654200911521912,0.5654200911521912,0.5398702621459961,-0.005490738432854414,813,1.7777514457702637,0.5491311,0.07240834254658764,3.2373898029327393,0.7666666666666666,0.8186872586872587,0.765030562877655,0.2345679012345679,147
chen,50,PDRG1,0.34206920862197876,0.34206920862197876,0.34206920862197876,0.20339813828468323,0.045378606766462326,672,1.3240792751312256,0.544641,0.05437474648230839,2.4311046600341797,0.75,0.8392307692307692,0.855848491191864,0.19047619047619047,147
chen,50,PDS5B,0.6566286087036133,0.6566286087036133,0.6566286087036133,0.5663584470748901,0.024793172255158424,1037,1.3997424840927124,0.5752997,0.054418631304407654,2.4330666065216064,0.75,0.793609022556391,0.8403075933456421,0.16279069767441862,147
chen,50,PFDN2,0.5188372731208801,0.5188372731208801,0.5188372731208801,0.46283629536628723,0.0453597716987133,877,1.8567794561386108,0.5708789,0.07274613367123481,3.252492666244507,0.7666666666666666,0.8042424242424242,0.793643057346344,0.3333333333333333,147
chen,50,PGM3,0.7605940103530884,0.7520736455917358,0.7520736455917358,0.7605940103530884,0.01331128366291523,1168,2.53965163230896,0.60994065,0.09312797807354892,4.163768291473389,0.85,0.917370059134765,0.9031168818473816,0.4084507042253521,147
chen,50,PLRG1,0.6268727779388428,0.6268727779388428,0.6268727779388428,0.5217681527137756,-0.010965819470584393,1051,1.1355712413787842,0.5538212,0.04586046006992163,2.050429344177246,0.8260869565217391,0.8444955867930697,0.8819434642791748,0.19047619047619047,147
chen,50,POLR2D,0.47540995478630066,0.47540995478630066,0.47540995478630066,0.36689692735671997,0.005928658880293369,623,1.4053748846054077,0.5669064,0.055446538268026785,2.479024648666382,0.736842105263158,0.7966108452950558,0.8740001320838928,0.16279069767441862,147
chen,50,POLR2L,0.57810378074646,0.57810378074646,0.57810378074646,0.5520419478416443,-0.005307876039296389,599,1.8969342708587646,0.5722738,0.074138198581593,3.314732074737549,0.7894736842105263,0.8051474840948525,0.770039439201355,0.28205128205128205,147
chen,50,PPP1R3F,0.6924939751625061,0.6924939751625061,0.6924939751625061,0.572012722492218,-0.0255074892193079,1506,1.198581576347351,0.5731936,0.04676919132894932,2.0910589694976807,0.875,0.8764705882352941,0.9044309854507446,0.2345679012345679,147
chen,50,PRKAR1A,0.49287378787994385,0.49287378787994385,0.49287378787994385,0.4441944360733032,0.016905460506677628,880,1.7123342752456665,0.5643483,0.06786329569044915,3.034179925918579,0.8857142857142857,0.892132059420195,0.8884577751159668,0.2345679012345679,147
chen,50,PRKCSH,0.3520338535308838,0.3520338535308838,0.3520338535308838,0.12855233252048492,-0.009010975249111652,1265,0.9289246797561646,0.5475089,0.03794747860489449,1.6966384649276733,0.7727272727272727,0.8587149082801256,0.8926246166229248,0.25,147
chen,50,PRMT5,0.5663782954216003,0.5663782954216003,0.5663782954216003,0.4949682950973511,-0.03080899268388748,1160,1.5272297859191895,0.5643947,0.06052224818787835,2.705960512161255,0.8431372549019608,0.8656112356966247,0.8824105858802795,0.21951219512195122,147
chen,50,PRPF40A,0.6263643503189087,0.6263643503189087,0.6263643503189087,0.5519531965255737,0.037965770810842514,891,1.55576753616333,0.575812,0.06043069791275147,2.7018673419952393,0.8571428571428572,0.8647092038396387,0.8938091397285461,0.25,147
chen,50,PSMC4,0.5694380402565002,0.5694380402565002,0.5694380402565002,0.4686416983604431,0.03737529739737511,826,1.201007604598999,0.56088066,0.04789265288755018,2.141288995742798,0.736842105263158,0.8019138755980861,0.8209547996520996,0.19047619047619047,147
chen,50,PSMC6,0.13385742902755737,0.13385742902755737,0.13385742902755737,-0.030748464167118073,0.030728887766599655,552,1.3779088258743286,0.5551899,0.055510165494021574,2.4818694591522217,0.8,0.8294564694564694,0.8861815333366394,0.16279069767441862,147
