condition,gene,mean,sd,minimum,maximum,negative_fraction,fraction_at_ten
16h,SERPINE2,-1.2425912463918465e-08,0.9999959611191934,-1.2788945436477661,7.233328819274902,0.7067837907155681,0.0
16h,CCL20,7.778415385791341e-10,0.9999959907820947,-1.330873966217041,8.490346908569336,0.829074762759682,0.0
16h,ITM2C,9.799328387580443e-10,0.9999959949511601,-1.039130687713623,8.74128532409668,0.8046774814054886,0.0
16h,GPR55,-0.01011642029247001,0.8478104802867775,-0.48482784628868103,10.0,0.9849961528597077,0.0024765965632213387
16h,ARL4C,-1.6344348114403312e-05,0.9998209215080941,-0.8132466077804565,10.0,0.8939391510643755,5.6104129263913826e-05
16h,GPC1,-0.013242494256995387,0.778938889536853,-0.4338023364543915,10.0,0.9542030007694281,0.0029414593485509104
16h,GPR35,-0.00949729327351608,0.8619731126488394,-0.5952280163764954,10.0,0.9156193895870736,0.002725057707104386
16h,PASK,-3.4490963479420507e-06,0.9999607713237445,-1.1095706224441528,10.0,0.860821685047448,8.014875609130546e-06
16h,FARP2,-0.006978413165709619,0.8994887382361596,-0.2128017097711563,10.0,0.9828241215696333,0.002156001538856117
16h,PDCD1,-4.923562019890957e-06,0.9999456075478483,-1.4454549551010132,10.0,0.8453209156193896,1.602975121826109e-05
16h,ITPR1,-0.001968514341405287,0.9770661167064929,-0.6476698517799377,10.0,0.9509649910233393,0.0009938445755321877
16h,BHLHE40,-1.2516931184221326e-09,0.999995991045479,-1.1459673643112183,8.471343040466309,0.82005802769941,0.0
16h,EDEM1,-2.8331681370032198e-05,0.9996885852701293,-0.7173245549201965,10.0,0.8772441651705566,3.205950243652218e-05
16h,THUMPD3-AS1,1.0907439097493867e-08,0.999996000669539,-0.9036654233932495,6.746684551239014,0.6219543472685304,0.0
16h,EMC3,-4.526581402034658e-09,0.9999959784465869,-1.47163987159729,6.935564041137695,0.6364692869966658,0.0
16h,HRH1,-0.012380103867946244,0.8080946663986532,-0.558316707611084,10.0,0.9008880482174917,0.003045652731469608
16h,IQSEC1,-0.008211310251892529,0.8821794925991973,-0.2534484267234802,10.0,0.9854129263913824,0.002556745319312644
16h,NUP210,-0.0011742445275702957,0.9865445521592108,-0.6152427792549133,10.0,0.9307755193639394,0.0006572197999487048
16h,ANKRD28,-0.0023710390065627964,0.9711644733299545,-0.7752540707588196,10.0,0.9505482174916645,0.0010739933316234933
16h,SATB1,-8.241801866612444e-09,0.9999960207538608,-1.4558600187301636,6.18810510635376,0.6557049884585792,0.0
16h,KAT2B,-0.011223337541297295,0.8347574956675371,-0.5160888433456421,10.0,0.9221354834572968,0.00307771223390613
16h,NR1D2,-0.009691130914234762,0.8602377776577093,-0.23513691127300262,10.0,0.9854850602718646,0.0029414593485509104
16h,SLC4A7,-1.253231306806537e-05,0.9998674938735258,-1.0266411304473877,10.0,0.8742305719415234,3.205950243652218e-05
16h,EOMES,-0.014523023150929095,0.7873917242193221,-0.6362999677658081,10.0,0.8007822518594512,0.004023467555783534
16h,CMC1,1.28380513059661e-09,0.9999959676733796,-1.8353277444839478,8.773843765258789,0.6666372787894332,0.0
16h,OSBPL10,-0.011483227229322072,0.817388545647395,-0.19972103834152222,10.0,0.9897088997178763,0.0029414593485509104
16h,CMTM6,9.461815303216392e-10,0.9999960139311681,-1.9150171279907227,5.649651050567627,0.5449313926647859,0.0
16h,CCR4,-0.0023424649351377136,0.9724583402005962,-1.0906115770339966,10.0,0.9251811361887663,0.0011942164657604514
16h,GLB1,-1.0801120823028035e-09,0.9999959772623145,-1.0106346607208252,9.553112030029297,0.8355026929982047,0.0
16h,CSRNP1,1.452095648591512e-09,0.9999959449419927,-1.1018290519714355,8.521090507507324,0.7896095152603232,0.0
16h,XIRP1,-0.017320810923289475,0.6873891628933293,-0.2279563844203949,10.0,0.959540907925109,0.0030857271095152605
16h,CTNNB1,-1.3645773923832366e-08,0.9999960368017218,-0.8637493252754211,6.6230902671813965,0.6800301359322903,0.0
16h,LIMD1,-0.009925202257528392,0.8487420875618839,-0.24793057143688202,10.0,0.9877292254424211,0.0026048345729674277
16h,FYCO1,-0.008983794735167625,0.8695732488274732,-0.330020934343338,10.0,0.9861823544498589,0.002725057707104386
16h,CXCR6,-0.010713126633577716,0.8521440414161202,-0.8134880661964417,10.0,0.8364644780713003,0.0033502180046165683
16h,CCR5,-0.016925820479274843,0.7257596989216555,-0.5076826214790344,10.0,0.8532556424724288,0.003638753526545268
16h,NBEAL2,-0.011899275648135262,0.8038497213229733,-0.3160640597343445,10.0,0.9883704154911516,0.0027170428314952553
16h,SLC26A6,-0.005554278154404509,0.9229593224724147,-0.47468507289886475,10.0,0.9761557450628366,0.001731213131572198
16h,ARIH2OS,-0.005946205395743902,0.9155262568198541,-0.22250838577747345,10.0,0.982936329828161,0.0020758527827648113
16h,RBM6,-2.6167531827226792e-09,0.9999959746972109,-0.9333271384239197,9.379613876342773,0.7136845986150295,0.0
16h,CYB561D2,-3.836335426130291e-09,0.9999960068306756,-1.1856067180633545,9.108468055725098,0.7420492433957425,0.0
16h,MANF,-7.159021443938378e-09,0.9999959985625729,-2.591960906982422,4.634040355682373,0.4641815209027956,0.0
16h,IL17RB,-0.020435339864700558,0.55512367297807,-0.6221451759338379,10.0,0.755097460887407,0.0022521800461656836
16h,SELENOK,-9.760437072402867e-09,0.9999959785932877,-2.333890676498413,4.3425726890563965,0.46957553218774045,0.0
16h,FLNB,-0.008781131606953417,0.8668503606924752,-0.2834441065788269,10.0,0.9862625032059502,0.002380418055911772
16h,FHIT,-0.0004084987660199381,0.9954936617335148,-0.524129331111908,10.0,0.9360092331367017,0.00030456527314696075
16h,ARL6IP5,4.3546100649181425e-09,0.999996023903995,-2.3270156383514404,5.633737087249756,0.5591818414978199,0.0
16h,LMOD3,-0.007042138283081111,0.9037623590019231,-0.4838334023952484,10.0,0.9810929084380611,0.002212105668120031
16h,FRMD4B,-3.8667948897556534e-09,0.9999960177886363,-1.452576756477356,8.454298973083496,0.8314551808155938,0.0
16h,FOXP1,-6.670573832892283e-09,0.999995988260832,-1.7144420146942139,5.3453826904296875,0.5101147730187228,0.0
16h,MTRNR2L12,-0.002437946249288337,0.9705931411870278,-1.2804896831512451,10.0,0.9229209412669915,0.0010339189535778404
16h,CRYBG3,-0.00940506760337343,0.8537819339861473,-0.31940531730651855,10.0,0.9869838420107719,0.002468581687612208
16h,CLDND1,5.359117039682609e-09,0.9999960261114855,-1.8331272602081299,5.34252405166626,0.5316347140292382,0.0
16h,NFKBIZ,-0.0011249202459761216,0.9872351328322891,-0.6639670133590698,10.0,0.9402891767119774,0.0006812644267760965
16h,ALCAM,-0.003790722604153052,0.9494115149257384,-0.4947360157966614,10.0,0.971819697358297,0.0012823800974608873
16h,CD47,-9.425161940702048e-10,0.9999960743759776,-1.8985986709594727,4.699276924133301,0.4859258784303668,0.0
16h,TRAT1,6.872395640740431e-09,0.9999960535299816,-1.351549506187439,5.678557872772217,0.6256812644267761,0.0
16h,NECTIN3,-0.0041343744522623835,0.9457628857494128,-0.4403998851776123,10.0,0.9647505770710438,0.0018113618876635035
16h,CD96,-5.747274650719959e-10,0.9999960586573828,-1.268336534500122,8.326583862304688,0.807033854834573,0.0
16h,ZBED2,-8.604821038771465e-09,0.9999959561496647,-2.2710530757904053,4.687129497528076,0.7180206463195691,0.0
16h,TAGLN3,-0.011747942972821595,0.8225945429508091,-0.330862432718277,10.0,0.9615125673249552,0.003093741985124391
16h,CD200,1.5395774825140078e-09,0.9999960882615068,-1.4398711919784546,5.800128936767578,0.7086432418568864,0.0
16h,BTLA,-4.819042468655503e-09,0.9999959535293084,-0.8009476661682129,9.263397216796875,0.8359354962810978,0.0
16h,CD200R1,-0.01041102740817674,0.8441389646334326,-0.46532416343688965,10.0,0.9642857142857143,0.002893370094896127
16h,SIDT1,-0.010534282612486423,0.8329667206980029,-0.21431486308574677,10.0,0.9892119774301102,0.0027971915875865607
16h,SIDT1-AS1,-0.008538565541362647,0.87375474212792,-0.26776596903800964,10.0,0.9869678122595538,0.0023082841754295974
16h,AC093010.2,-0.013264013301213283,0.7962096101343158,-0.2381400614976883,10.0,0.9868716337522442,0.00322999487047961
16h,TIGIT,-1.7921091581736701e-09,0.9999959774805844,-1.1879076957702637,7.458432197570801,0.8538888176455501,0.0
16h,ZBTB20,-0.001770126138452391,0.9794393107294181,-0.6758823394775391,10.0,0.9533213644524237,0.0010820082072326238
16h,POGLUT1,-0.0002873033326583532,0.9968928417385648,-0.5870674848556519,10.0,0.9099689022826366,0.00026449089510130805
16h,GOLGB1,-1.1182611384320355e-05,0.9998779859255409,-1.0520817041397095,10.0,0.8685400102590408,1.602975121826109e-05
16h,PARP14,3.0231749676670173e-09,0.9999959337260619,-1.3481260538101196,7.9731035232543945,0.8160826493972814,0.0
16h,PLXNA1,-0.006690750588893663,0.9058976170977746,-0.40480905771255493,10.0,0.9793536804308797,0.0018273916388817646
16h,ABTB1,-0.0032857934476199684,0.9595072270729604,-0.5638600587844849,10.0,0.9735348807386509,0.0015308412413439344
16h,SEC61A1,-1.4214190209460615e-08,0.9999960233021182,-1.4029556512832642,7.868584632873535,0.6709893562451911,0.0
16h,NPHP3,-0.004100810299052289,0.9449787802088658,-0.3549317717552185,10.0,0.9721162477558348,0.0012663503462426262
16h,SRPRB,7.173393017260793e-09,0.999996031879658,-1.6416690349578857,5.307973384857178,0.4888993972813542,0.0
16h,SLC35G2,-0.006429972024768895,0.9101795480422228,-0.4047222137451172,10.0,0.978327776352911,0.002156001538856117
16h,ZBTB38,-0.00042449552718405937,0.995344075619459,-0.995930552482605,10.0,0.935223775327007,0.00038471402923826624
16h,ATP1B3,4.921275448595252e-09,0.999995965491673,-2.7461183071136475,4.723206996917725,0.4553330982303155,0.0
16h,XRN1,-6.0860227053759515e-09,0.9999959182720252,-1.2844502925872803,7.688819408416748,0.7756716465760451,0.0
16h,PLSCR1,1.9452689756801966e-10,0.9999959946104771,-0.8369138240814209,9.94819450378418,0.8783261733777892,0.0
16h,GPR171,-1.5650745021872705e-09,0.9999960163868201,-2.2311208248138428,5.110640525817871,0.581719671710695,0.0
16h,GPR87,-0.010726391415716888,0.8435640245729269,-0.7272404432296753,10.0,0.8873589381892794,0.002997563477814824
16h,MBNL1,-1.0242929588150886e-08,0.9999960829141294,-1.3380346298217773,7.354002952575684,0.6872595537317261,0.0
16h,SERPINI1,-0.009239907695620535,0.854307522186505,-0.2725749909877777,10.0,0.9865430238522698,0.002436522185175686
16h,GOLIM4,-0.011033889017496065,0.8260491683826147,-0.39244163036346436,10.0,0.9763400872018466,0.002757117209540908
16h,SEC62,4.918895172345006e-10,0.9999960298737112,-2.2446846961975098,5.3844804763793945,0.44850442421133624,0.0
16h,SKIL,-1.3849934910532556e-06,0.9999820012815233,-0.8539524674415588,10.0,0.846755578353424,8.014875609130546e-06
16h,TNFSF10,-4.357273413477933e-06,0.9999515068901658,-1.2491775751113892,10.0,0.8588580405232111,1.602975121826109e-05
16h,TTC14,-2.140847425470733e-09,0.9999960489465616,-1.0436322689056396,7.947328567504883,0.7841834444729417,0.0
16h,LAMP3,-0.0014104672322909407,0.983623718554833,-0.6783586144447327,10.0,0.9418039882021031,0.0008415619389587073
16h,DNAJB11,-5.595334043634691e-10,0.9999959309244082,-1.919323444366455,5.506450176239014,0.5245816234932034,0.0
16h,ST6GAL1,-0.0010328026973223446,0.9881111994413783,-0.6186139583587646,10.0,0.929949987176199,0.0005610412926391383
16h,RTP4,-0.008318672280820097,0.8842639372297254,-0.3630715608596802,10.0,0.9849640933572711,0.002596819697358297
16h,BCL6,-0.010215339468249327,0.8474832044389107,-0.2566113770008087,10.0,0.9882822518594512,0.002981533726596563
16h,LPP,-0.003394391749129424,0.9569836899086432,-0.5299456119537354,10.0,0.9680927802000513,0.001394588355988715
16h,TPRG1,-0.00431930309247146,0.9484830700076557,-0.8220945000648499,10.0,0.9042142215952809,0.0023082841754295974
16h,IL1RAP,-0.009029032544582377,0.8632034254644326,-0.31498241424560547,10.0,0.9847957809694794,0.002508656065657861
16h,ATP13A3,-9.629398651256976e-05,0.9989895083265442,-0.7200222611427307,10.0,0.8899477430110284,0.0002083867658373942
16h,FAM43A,-5.036254754824784e-05,0.9994703552205196,-1.0508403778076172,10.0,0.9109867914849962,7.213388048217492e-05
16h,TFRC,4.474382698437986e-10,0.9999960273807419,-1.5759066343307495,8.596755981445312,0.6757421774814055,0.0
16h,IQCG,-0.0013231735834399042,0.9848709222138053,-0.9112167954444885,10.0,0.8907011413182867,0.0010098743267504488
16h,TMEM175,-0.004632478333044884,0.9372030912098649,-0.37230753898620605,10.0,0.973414657604514,0.001482751987689151
16h,ZFYVE28,-0.005500438196943035,0.9259649097270781,-0.45451533794403076,10.0,0.968132854578097,0.0019155552705822005
16h,MFSD10,4.4932863790308756e-10,0.9999959938845288,-1.86089026927948,7.217799186706543,0.68620960502693,0.0
16h,NSG1,-0.007295227659015138,0.8990292918769789,-0.5293866395950317,10.0,0.949899012567325,0.0024124775583482944
16h,JAKMIP1,-0.0018140520953511667,0.9790187134466156,-0.8160254955291748,10.0,0.9448095665555271,0.001218261092587843
16h,S100P,-0.0059299333132414676,0.9246052453896121,-0.5339601635932922,10.0,0.9337089638368813,0.0025487304437035135
16h,AFAP1,-0.002588026359576179,0.967215822667432,-0.5100833177566528,10.0,0.9682530777122339,0.0011220825852782765
16h,CD38,-0.0008311252840979797,0.9903900977872113,-0.5006175637245178,10.0,0.9440401384970505,0.00044081815850218007
16h,FGFBP2,-0.01460428789463171,0.7865698481119813,-0.9182429909706116,10.0,0.6996826109258785,0.0038391254167735316
16h,SEL1L3,-0.000732296654809081,0.9918302336139415,-0.7222499847412109,10.0,0.9395117337778918,0.0005450115414208772
16h,RBPJ,-1.3755997992854065e-08,0.999996015496369,-1.9120268821716309,5.018649101257324,0.5361230443703514,0.0
16h,ARAP2,-3.978887232781623e-05,0.9995802638960486,-1.0709831714630127,10.0,0.8933861246473455,8.816363170043601e-05
16h,ATP8A1,-0.006172752412175557,0.9134656889772488,-0.2367350459098816,10.0,0.9809726853039241,0.002011733777891767
16h,TXK,-0.008237594766170676,0.8913525607848161,-0.3015737533569336,10.0,0.9814295332136446,0.002997563477814824
16h,FRYL,-0.0005340965982115937,0.9941557282788881,-0.7074843049049377,10.0,0.9219832008207233,0.0004007437804565273
16h,CLOCK,-0.0013002678814049591,0.9848020004759536,-0.577454149723053,10.0,0.9376683123877917,0.0006251602975121826
16h,HOPX,-4.645867294645603e-09,0.9999959550944332,-1.586437702178955,7.592523097991943,0.8191443318799693,0.0
16h,CXCL8,-0.01911802182218644,0.4898701561684036,-0.12736576795578003,10.0,0.9630514234419082,0.0018113618876635035
16h,AREG,-0.0036004067957272614,0.9561481514425053,-0.5871753096580505,10.0,0.9106501667094127,0.0016029751218261093
16h,CXCL10,-0.013623107530715514,0.7963837056044308,-0.34747639298439026,10.0,0.947879263913824,0.003149846114388305
16h,SCARB2,-0.009424078034114543,0.8605462842810647,-0.30074408650398254,10.0,0.9870239163888176,0.0026128494485765583
16h,CCNG2,-0.015368862302982523,0.7578448642377653,-0.43158864974975586,10.0,0.9203641959476789,0.0036307386509361376
16h,CXCL13,-0.020093003974362693,0.4343353827146976,-0.27901986241340637,10.0,0.9543953577840472,0.0015067966145165426
16h,ANTXR2,-0.003200115035166213,0.9603766879818522,-0.6459357738494873,10.0,0.9323784944857656,0.0014346627340343678
16h,PRDM8,-0.009523767049279808,0.865614002703983,-0.3572065532207489,10.0,0.9601019492177482,0.003093741985124391
16h,RASGEF1B,-0.004412705547115075,0.9426597303465971,-0.2884046733379364,10.0,0.9728696460630931,0.0015949602462169787
16h,PLAC8,-9.032778783900243e-05,0.9990408756186991,-0.5635310411453247,10.0,0.8851227878943319,0.00012823800974608873
16h,HPSE,-0.00512739312100722,0.9331679616762228,-0.5316556096076965,10.0,0.9750977814824314,0.002011733777891767
16h,HSD17B11,-0.00015622419327930928,0.9983367968928697,-0.8970043063163757,10.0,0.9052160810464221,0.00018434213901000256
16h,HERC6,-0.009200379735483788,0.8743616066879245,-0.5906552672386169,10.0,0.9352798794562709,0.003149846114388305
16h,HERC5,-0.0035392474034128085,0.9567708059066936,-0.4809388816356659,10.0,0.969976275968197,0.001554885868171326
16h,PPP3CA,-0.0012082821458325682,0.9861046944764295,-0.5052876472473145,10.0,0.9554372916132342,0.0007293536804308797
16h,NFKB1,7.198748739342321e-09,0.9999960830733489,-1.5586562156677246,6.399898052215576,0.595160618107207,0.0
16h,TIFA,1.933240039342411e-09,0.9999959433551834,-0.7478516697883606,8.450751304626465,0.7886477301872274,0.0
16h,TNIP3,-8.141816864202789e-10,0.9999960781403049,-1.0379657745361328,8.425475120544434,0.881628302128751,0.0
16h,ANXA5,1.446742132778986e-10,0.9999959956180402,-1.4352283477783203,7.304947376251221,0.7622146704283149,0.0
16h,KIAA1109,-0.004176414628745689,0.9455973078222466,-0.5803291201591492,10.0,0.9676038727878943,0.001394588355988715
16h,IL21,-0.004803155619270276,0.9378462994576181,-0.7207719087600708,10.0,0.9414673634265196,0.0018273916388817646
16h,IL21-AS1,-0.0016877174430084798,0.9806713527546039,-0.4217891991138458,10.0,0.9656322133880482,0.0010499487047961017
16h,SLC7A11,-0.007184664262420523,0.9007003336343173,-0.3397316634654999,10.0,0.9807963580405232,0.002436522185175686
16h,MGST2,-0.006692061288662279,0.9109614839723543,-0.705020546913147,10.0,0.9463724672993075,0.0020758527827648113
16h,ELMOD2,-0.0011970402954624467,0.9861754422201442,-0.5872757434844971,10.0,0.9318895870736086,0.000601115670684791
16h,CTSO,-0.009005474691061506,0.8693166153713273,-0.291333943605423,10.0,0.986735380866889,0.00263689407540395
16h,RAPGEF2,-0.004762586096081,0.9317291439944873,-0.482149600982666,10.0,0.9750496922287766,0.00146672223647089
16h,MSMO1,9.032820342775452e-10,0.9999959314773081,-1.3127307891845703,6.450919151306152,0.6174660169274173,0.0
16h,DDX60,-0.006481767969776227,0.9168578091697801,-0.5363614559173584,10.0,0.9472380738650936,0.0027491023339317774
16h,DDX60L,-0.00968903551195096,0.8657106251700188,-0.3564280867576599,10.0,0.9653356629905104,0.0029735188509874325
16h,HPGD,-0.018449490711785206,0.6780330592933875,-0.43059948086738586,10.0,0.8763384842267248,0.002997563477814824
16h,SLC12A7,-0.011230017027221447,0.8153861860085106,-0.2622227370738983,10.0,0.9890035906642729,0.0026769684534496026
16h,LPCAT1,-0.00022381824941236896,0.9976182474404869,-0.8994672894477844,10.0,0.886172736599128,0.0003205950243652218
16h,TENT4A,-0.009522663012267223,0.8560636833837525,-0.2942321300506592,10.0,0.9872643626570916,0.002580789946140036
16h,MARCH6,8.317881649136486e-09,0.9999959854765287,-1.1577858924865723,7.492760181427002,0.6930382790459092,0.0
16h,OTULINL,-0.0010991929896598288,0.9872620721321727,-0.7220548987388611,10.0,0.9517344190818159,0.0006331751731213131
16h,IL7R,3.223696622631347e-09,0.9999959868695072,-1.0538647174835205,6.388744354248047,0.7064551808155938,0.0
16h,LMBRD2,-0.0034576144683636746,0.9556969245228046,-0.37582001090049744,10.0,0.96727526288792,0.0012823800974608873
16h,CPLANE1,-0.011197453153375815,0.8228535108537133,-0.31284263730049133,10.0,0.9891959476788921,0.002861310592459605
16h,RICTOR,-0.0010422592000539216,0.9881718272650916,-0.6015750765800476,10.0,0.9350875224416517,0.000689279302385227
16h,PTGER4,-1.9535551395471892e-09,0.9999959323913552,-1.2374098300933838,6.91122579574585,0.6278052064631957,0.0
16h,ANXA2R,-0.001449095175114984,0.9832339013433228,-0.49557575583457947,10.0,0.9561987047961016,0.0007854578096947936
16h,HMGCS1,-3.519305858276399e-09,0.9999959678860417,-1.9510084390640259,6.002610683441162,0.6355956655552706,0.0
16h,ITGA1,-0.004575549258435858,0.9372706921250461,-0.5203341841697693,10.0,0.9766446524749935,0.0015308412413439344
16h,GZMK,-0.01760458237396779,0.6977605808617475,-0.5642314553260803,10.0,0.8160345601436265,0.003181905616824827
16h,GZMA,-0.013355064503019083,0.8015959873412707,-0.7656376957893372,10.0,0.8129247884072839,0.0030216081046422157
16h,IL6ST,-1.163480500665085e-05,0.9998738510937922,-0.8061653971672058,10.0,0.8764186329828161,1.602975121826109e-05
16h,MAP3K1,-0.003542104661117147,0.954201390835183,-0.3547899127006531,10.0,0.9675718132854578,0.0011942164657604514
16h,ZSWIM6,-0.011006195300090034,0.8356375264330511,-0.2885066270828247,10.0,0.9864548602205694,0.00307771223390613
16h,MAST4,-0.002785124239978183,0.9656799876542596,-0.558271050453186,10.0,0.9599416517055656,0.0012503205950243651
16h,HEXB,-4.754631162809066e-09,0.9999960399396443,-1.0275181531906128,7.79896354675293,0.7694921774814055,0.0
16h,GCNT4,-0.006018990501208172,0.9180474991087307,-0.20435667037963867,10.0,0.9810848935624519,0.0020518081559374197
16h,IQGAP2,-1.1824315250043842e-06,0.9999841222200498,-1.455015778541565,10.0,0.8108168761220825,8.014875609130546e-06
16h,F2R,-0.010659849112319274,0.8544112309854636,-0.8819104433059692,10.0,0.7975442421133624,0.003438381636317004
16h,ARSB,-0.005103183628468258,0.9286080997218895,-0.3382384479045868,10.0,0.9774220954090792,0.0017231982559630674
16h,JMY,-0.0037227717444012656,0.9510930442885495,-0.4286511242389679,10.0,0.9721002180046165,0.0013384842267248013
16h,SERINC5,-0.0003269539630835396,0.9964285336388048,-0.6921259760856628,10.0,0.916629263913824,0.00028052064631956913
16h,ARRDC3,-0.0003557293833237418,0.9961313495636166,-0.5065454244613647,10.0,0.9252612849448577,0.0003125801487560913
16h,GLRX,-9.626817580905735e-07,0.9999863271993872,-1.255915641784668,10.0,0.8552353167478841,8.014875609130546e-06
16h,ERAP2,6.256993480230829e-10,0.9999960435951312,-1.0050616264343262,9.935297966003418,0.8249551166965888,0.0
16h,LNPEP,-0.0009603042822111359,0.9890788089832635,-0.7467754483222961,10.0,0.9342299307514748,0.0005289817902026161
16h,ST8SIA4,-0.000435821079335243,0.9952688408180959,-0.881268322467804,10.0,0.9262230700179533,0.0003446396511926135
16h,MAN2A1,-0.0023150109331635652,0.9712720010114094,-0.49585241079330444,10.0,0.9551487560913055,0.0009217106950500128
16h,REEP5,7.2577882327641094e-09,0.9999960374278196,-2.1842362880706787,5.940658092498779,0.5254632598102077,0.0
16h,AC008549.2,-0.011863416443714983,0.8166175200258983,-0.39154019951820374,10.0,0.9770614260066683,0.0032219799948704797
16h,SLC12A2,-0.0008071774730774631,0.9909586151528238,-0.4085749685764313,10.0,0.9319537060784817,0.0005690561682482688
16h,RAPGEF6,-0.002601631234302519,0.9679349409210112,-0.3492942154407501,10.0,0.9646463836881252,0.0011701718389330598
16h,ACSL6,-0.007242544352766289,0.9019762962670189,-0.40985769033432007,10.0,0.9769412028725314,0.0026048345729674277
16h,IL3,-0.015622479545485533,0.7634761638621561,-0.5313767790794373,10.0,0.8882966786355476,0.0033422031290074377
16h,CSF2,-0.0007464072775253657,0.9920363960626201,-1.1776134967803955,10.0,0.8342764170300077,0.000865606565786099
16h,IRF1,-7.610950358451154e-10,0.9999960072320702,-1.6616902351379395,3.88850736618042,0.5056344575532188,0.0
16h,IL5,-0.018169822775754345,0.6957159669177634,-0.7048153877258301,10.0,0.9097044113875352,0.003125801487560913
16h,IL13,-0.003821436736629092,0.9554496903692057,-1.0091090202331543,10.0,0.9224400487304437,0.002228135419338292
16h,IL4,-0.005537185914437874,0.9333409178384894,-0.9050576090812683,10.0,0.9114516542703257,0.002701013080276994
16h,TXNDC15,5.118027990527869e-10,0.9999960338516333,-1.2879647016525269,8.012848854064941,0.6997707745575789,0.0
16h,IL9,-0.0009802788905690133,0.9895055678422903,-1.161718726158142,10.0,0.865422223647089,0.0012743652218517568
16h,EGR1,-0.0024763786997348534,0.9718819142791316,-0.6023780107498169,10.0,0.9404815337265966,0.001627019748653501
16h,CTNNA1,-2.6755681258680803e-05,0.999707060021215,-0.676622211933136,10.0,0.8995976532444216,5.6104129263913826e-05
16h,MZB1,-0.0116621690574061,0.8098027601504484,-0.5647864937782288,10.0,0.9179917927673763,0.002468581687612208
16h,TMEM173,-4.694017103769038e-09,0.9999960698705308,-2.461580276489258,7.328340530395508,0.7385467427545525,0.0
16h,HBEGF,-0.008816056946638387,0.871474548761183,-0.6877509355545044,10.0,0.9468854193382918,0.002508656065657861
16h,NR3C1,-1.6794959160829622e-09,0.9999960707804759,-0.9355507493019104,8.572488784790039,0.7975041677353167,0.0
16h,CD74,-4.679907842632788e-09,0.9999959868974068,-2.1170156002044678,4.789062023162842,0.48327295460374453,0.0
16h,GALNT10,-0.003075896302612505,0.9607805798525462,-0.529560923576355,10.0,0.9659367786611952,0.0011381123364965376
16h,HAVCR2,-0.010694775233244618,0.8386082675858832,-0.4036310613155365,10.0,0.965311618363683,0.002701013080276994
16h,ITK,-1.5961665839334115e-09,0.9999959096196215,-1.0720704793930054,6.956827640533447,0.6613795203898436,0.0
16h,ADAM19,-0.0002442037976629798,0.997407699433167,-1.0215777158737183,10.0,0.9194184406258015,0.00033662477558348296
16h,CREBRF,-0.0013627925737698734,0.9839914418406432,-0.5458580255508423,10.0,0.9490654655039754,0.0007053090536034881
16h,STC2,-0.002247206544536237,0.9720792873178494,-0.44329601526260376,10.0,0.9473422672480123,0.0010900230828417544
16h,SFXN1,9.983198011561003e-09,0.9999960106842566,-2.0870354175567627,4.954135417938232,0.49997595537317263,0.0
16h,FAM193B,-0.0075704805788477285,0.8863193858913555,-0.24016672372817993,10.0,0.9844751859451142,0.001955629648627853
16h,TMED9,1.865861817563581e-09,0.9999959521965015,-2.6776106357574463,4.714392185211182,0.4514138240574506,0.0
16h,HNRNPH1,8.032274464259232e-10,0.9999960438313806,-1.7383663654327393,4.3612589836120605,0.5000881636317004,0.0
16h,CANX,1.0145201255073267e-08,0.9999959252536222,-2.300548553466797,5.515194416046143,0.48275198768915106,0.0
16h,SQSTM1,7.635563303685843e-09,0.999996029650437,-1.6246812343597412,5.482222557067871,0.5434486406770966,0.0
16h,IRF4,-2.0752262834831914e-09,0.9999960956272721,-1.3970504999160767,5.991543292999268,0.5882998845857912,0.0
16h,EXOC2,1.8253391881122354e-09,0.9999959982877445,-0.894486129283905,7.0552544593811035,0.7321588868940754,0.0
16h,SERPINB1,2.748619417618615e-09,0.9999959715584945,-0.8415116667747498,8.088418006896973,0.8085166068222621,0.0
16h,SERPINB9,5.513797527985966e-09,0.9999959812829453,-0.991593062877655,7.334254264831543,0.7041949858938189,0.0
16h,RREB1,-0.003314202485193321,0.9580893801108424,-0.27047815918922424,10.0,0.9691266991536291,0.0013224544755065402
16h,NEDD9,-0.0005697428309574264,0.9934334621544705,-0.544086217880249,10.0,0.937628238009746,0.0003205950243652218
16h,ADTRP,2.3333313714396338e-09,0.9999959950324878,-0.8797935247421265,8.730193138122559,0.7816186842780201,0.0
16h,CD83,-2.2226324360832005e-09,0.9999959731461368,-0.8609598278999329,8.890737533569336,0.7844719799948705,0.0
16h,ATXN1,-3.58782925766608e-05,0.9996262628768706,-0.8470028638839722,10.0,0.9056248397024879,8.816363170043601e-05
16h,RIPOR2,-3.6053706634580464e-06,0.9999590950873044,-0.923705518245697,10.0,0.8886573480379585,8.014875609130546e-06
16h,TRIM38,-6.169264138355698e-06,0.9999318924037459,-1.208752155303955,10.0,0.8395421903052065,8.014875609130546e-06
16h,HIST1H4C,-5.669664555230288e-09,0.9999959957442411,-1.7827452421188354,9.286693572998047,0.6088660553988202,0.0
16h,BTN2A2,-0.005224619624396681,0.9315645515549271,-0.5240957140922546,10.0,0.9757790459092075,0.001995704026673506
16h,BTN3A1,-0.0032464490425970997,0.9591409237480267,-0.5110219120979309,10.0,0.9679324826878687,0.0012503205950243651
