task_key,unit,model,program,stratum,n_cells,predicted_program_score,observed_program_score,observed_per_cell_score_mean,control_program_score
T5c,NK,STATE,effector_lymphocyte,perturbation=CGP 60474,6,0.0,0.4018181818181818,0.3865151515151515,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=BMS-387032,74,0.0,0.6563636363636364,0.43341523341523336,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=TL_HRAS26,111,0.0,0.7290909090909091,0.5607698607698608,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Methotrexate,120,0.0,0.71,0.5515757575757576,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=LY2090314,110,0.0,0.7081818181818181,0.5872809917355372,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Alvocidib,2,0.0,0.4354545454545454,0.40181818181818185,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=IMD-0354,65,0.0,0.6027272727272728,0.4874685314685315,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=MK-5108,112,0.0,0.6945454545454546,0.5547646103896103,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Ixabepilone,106,0.0,0.7381818181818182,0.5631132075471698,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=IN1451,35,0.0,0.3190909090909091,0.2652207792207792,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Proscillaridin A;Proscillaridin-A,95,0.0,0.5945454545454546,0.504775119617225,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Palbociclib,112,0.0,0.7172727272727273,0.5369724025974025,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Vardenafil,98,0.0,0.6872727272727273,0.5415306122448981,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Disulfiram,101,0.0,0.7172727272727273,0.5435103510351034,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Canertinib,120,0.0,0.7218181818181818,0.5489015151515151,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Lapatinib,120,0.0,0.7,0.5385075757575758,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Linagliptin,118,0.0,0.7345454545454545,0.5793605546995378,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Raloxifene,105,0.0,0.7245454545454545,0.5206580086580087,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Vorinostat,87,0.0,0.6518181818181819,0.4471055381400208,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Trametinib,103,0.0,0.7172727272727273,0.5481818181818181,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Dasatinib,63,0.0,0.6681818181818182,0.4997979797979798,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Flutamide,77,0.0,0.7281818181818182,0.5375796930342385,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Idelalisib,98,0.0,0.7063636363636364,0.5402690166975882,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Riociguat,117,0.0,0.7336363636363636,0.5586013986013988,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Azacitidine,108,0.0,0.7136363636363636,0.5362121212121213,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=TGX 221,100,0.0,0.7090909090909091,0.5395454545454546,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=CGM-097,84,0.0,0.7081818181818181,0.5082251082251082,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Clemastine,112,0.0,0.7218181818181818,0.5444155844155844,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Imatinib,83,0.0,0.7490909090909091,0.5542606790799562,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Tipifarnib,108,0.0,0.7445454545454545,0.5425925925925926,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=RG7090,102,0.0,0.6881818181818182,0.5193939393939394,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=CHIR-99021,117,0.0,0.7354545454545455,0.5682051282051283,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=TR-14035,120,0.0,0.6936363636363636,0.5254393939393939,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Pitavastatin Calcium,112,0.0,0.8518181818181818,0.556387987012987,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=SLx-2119,120,0.0,0.7290909090909091,0.5335757575757576,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=YK 4-279,111,0.0,0.7363636363636363,0.567993447993448,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=SCH-58261,94,0.0,0.7372727272727273,0.5772533849129594,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=BX 912,93,0.0,0.7072727272727273,0.5344477028347996,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=GLPG0634,115,0.0,0.7009090909090909,0.5274861660079052,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Defactinib,102,0.0,0.7127272727272728,0.5038413547237076,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Nilotinib,91,0.0,0.6963636363636364,0.5237762237762238,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=ABT737,54,0.0,0.7190909090909091,0.5534848484848486,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Nefazodone,91,0.0,0.7427272727272727,0.5665734265734265,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Buspirone,120,0.0,0.7254545454545455,0.5588636363636363,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Colforsin,117,0.0,0.7236363636363636,0.5444599844599844,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Doxorubicin,102,0.0,0.7272727272727273,0.5231016042780748,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Mubritinib (TAK 165),99,0.0,0.7263636363636363,0.5183195592286503,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=BI-D1870,78,0.0,0.7381818181818182,0.5443240093240094,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=AT 7867,120,0.0,0.6990909090909091,0.5337954545454546,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=PRT-062607,99,0.0,0.7209090909090909,0.5302662993572085,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=STK219801,106,0.0,0.7336363636363636,0.548164665523156,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Midostaurin,102,0.0,0.67,0.537602495543672,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=PF-03814735,109,0.0,0.67,0.5237781484570475,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Vanoxerine,111,0.0,0.7090909090909091,0.5324324324324324,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=AZD3514,99,0.0,0.7118181818181818,0.5367493112947659,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=OSI-930,120,0.0,0.7181818181818181,0.5381515151515152,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=AZ628,103,0.0,0.6945454545454546,0.5207502206531333,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=TPCA-1,88,0.0,0.69,0.4893181818181818,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=CEP-37440,120,0.0,0.7272727272727273,0.5395681818181818,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Tivantinib,92,0.0,0.73,0.5431620553359684,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=AZD4547,87,0.0,0.67,0.538119122257053,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=SB525334,118,0.0,0.7154545454545455,0.5529275808936827,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=HMN-214,111,0.0,0.6890909090909091,0.5144553644553645,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=GO-6976,100,0.0,0.7272727272727273,0.5208999999999999,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=AZD-8330,117,0.0,0.730909090909091,0.5511732711732712,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=MGCD-265,103,0.0,0.7372727272727273,0.573927625772286,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=GSK256066,113,0.0,0.6645454545454546,0.4744247787610619,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Tosedostat,87,0.0,0.7190909090909091,0.5296865203761756,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Prednisolone,101,0.0,0.6354545454545455,0.48747074707470744,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=HYDROXYUREA,109,0.0,0.6918181818181818,0.5359466221851542,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Decitabine,102,0.0,0.6981818181818182,0.5320944741532976,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=CC-401,106,0.0,0.7345454545454545,0.5271012006861063,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Saracatinib,116,0.0,0.649090909090909,0.49590909090909085,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Masitinib,117,0.0,0.7327272727272728,0.5614063714063714,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=GSK-1070916,120,0.0,0.7218181818181818,0.5529469696969697,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=R428,69,0.0,0.7290909090909091,0.5363636363636363,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Colchicine,100,0.0,0.7436363636363637,0.5469454545454546,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Tacalcitol,98,0.0,0.68,0.5162337662337662,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=LDN 193189,120,0.0,0.7136363636363636,0.5524090909090908,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Resminostat,109,0.0,0.5936363636363636,0.4177397831526272,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=RG7112,120,0.0,0.7036363636363636,0.5271287878787878,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Ricolinostat,100,0.0,0.7,0.5393090909090908,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Oxybenzone,106,0.0,0.7245454545454545,0.5554974271012006,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=ABT-199 (GDC-0199),105,0.0,0.7118181818181818,0.5488138528138529,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Selumetinib,92,0.0,0.7272727272727273,0.5505533596837945,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Cabozantinib,112,0.0,0.7218181818181818,0.5317613636363637,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Crizotinib,98,0.0,0.7154545454545455,0.5403525046382189,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Lamivudine,101,0.0,0.7063636363636364,0.5448784878487849,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Ceritinib,108,0.0,0.7372727272727273,0.5530134680134681,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Bosutinib,105,0.0,0.6618181818181819,0.49229437229437234,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Vandetanib,113,0.0,0.69,0.5533226065969429,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Mometasone Furoate,78,0.0,0.6763636363636364,0.46283216783216785,0.7136363636363636
T5c,NK,STATE,effector_lymphocyte,perturbation=Clotrimazole,109,0.0,0.7281818181818182,0.5490742285237697,0.7136363636363636
T5c,T_cells,STATE,type_I_IFN,perturbation=Atorvastatin,120,0.042,0.0,0.0203875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,120,0.0445,0.0,0.010595833333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Topotecan,120,0.047,0.007,0.04154583333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BMS-265246,120,0.0375,0.0165,0.07863333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AMD-070 (hydrochloride),120,0.045,0.0,0.0141,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AT13387,120,0.0625,0.0,0.006608333333333332,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Desloratadine,120,0.056,0.0,0.0195625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ganetespib (STA-9090),120,0.05,0.0,0.0083125,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=O-Demethylated Adapalene,120,0.054,0.0135,0.0406,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BAY 87-2243,120,0.049,0.0,0.008629166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ruxolitinib,120,0.0555,0.0,0.005504166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Sgc-cbp30,120,0.0435,0.0,0.047891666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=PF-04691502,120,0.0555,0.0,0.0351875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Dactolisib,120,0.065,0.0,0.018112499999999997,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Alogliptin,120,0.0455,0.0,0.020445833333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Clomipramine,120,0.0355,0.0,0.014379166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Protriptyline,120,0.057,0.0,0.03040416666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Phenylbutazone,120,0.0435,0.0,0.025316666666666668,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Pomalidomide,120,0.047,0.013,0.06398333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=FK 866,120,0.064,0.0595,0.13460416666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Perhexiline,120,0.0585,0.0,0.009779166666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BMS-536924,120,0.0515,0.0,0.00595,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Penfluridol,120,0.045,0.006,0.058220833333333326,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Sunitinib,120,0.0425,0.0,0.016091666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=I-BET151,120,0.0485,0.0,0.017637500000000004,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=K-02288,120,0.0285,0.0,0.021170833333333337,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Dovitinib,120,0.046,0.0,0.014320833333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Chlorpheniramine,120,0.0515,0.0,0.031566666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=UNII-BXU45ZH6LI,85,0.0505,0.0685,0.10998235294117646,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=IKK Inhibitor VII,120,0.0535,0.0,0.0038083333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Quizartinib,120,0.0545,0.0155,0.07255416666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tivozanib,120,0.0475,0.0,0.04065,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Foretinib,120,0.0515,0.0,0.013029166666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BMS-777607,120,0.0455,0.0,0.019804166666666668,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AVL-292,120,0.0495,0.0,0.008824999999999998,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Scriptaid,120,0.0495,0.0,0.011595833333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=RVX-208,120,0.045,0.0,0.017991666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Amiodarone,120,0.056,0.0,0.03175000000000001,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=RN-486,120,0.0365,0.0,0.030558333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tamatinib,120,0.046,0.0,0.006366666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=GW843682X,120,0.0525,0.0,0.027449999999999995,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Porcn Inhibitor III,120,0.045,0.018,0.1375791666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Navitoclax,120,0.025,0.0135,0.037641666666666664,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BAY 61-3606,120,0.05,0.0,0.017320833333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ketoconazole,120,0.0525,0.235,0.2421375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Isoniazid,120,0.051,0.0,0.030954166666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=PD-0325901,120,0.0445,0.012,0.018995833333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=TIE2 Kinase Inhibitor,120,0.0455,0.0,0.015283333333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=CGP 60474,81,0.046,0.0,0.016117283950617282,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BMS-387032,120,0.0505,0.0,0.014387500000000001,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=TL_HRAS26,120,0.0585,0.0,0.01775,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Methotrexate,120,0.048,0.0595,0.10192916666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=LY2090314,120,0.0435,0.0,0.0269625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Alvocidib,45,0.0395,0.0,0.006666666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=IMD-0354,120,0.0555,0.0,0.020141666666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=MK-5108,120,0.055,0.0,0.017791666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ixabepilone,120,0.056,0.0,0.027604166666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=IN1451,105,0.0535,0.0,0.01447142857142857,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Proscillaridin A;Proscillaridin-A,120,0.052,0.0965,0.08707916666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Palbociclib,120,0.049,0.0,0.0209375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Vardenafil,120,0.047,0.0,0.016691666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Disulfiram,120,0.0535,0.0,0.019345833333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Canertinib,120,0.048,0.01,0.03125,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Lapatinib,120,0.0525,0.0,0.0418875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Linagliptin,120,0.0475,0.0,0.020591666666666668,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Raloxifene,120,0.0575,0.036,0.15562916666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Vorinostat,120,0.052,0.0,0.0050375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Trametinib,120,0.049,0.013,0.08707083333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Dasatinib,120,0.058,0.0,0.010254166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Flutamide,120,0.05,0.0,0.06571250000000001,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Idelalisib,120,0.0515,0.0,0.04966666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Riociguat,120,0.049,0.0,0.021233333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Azacitidine,120,0.0505,0.0,0.021475000000000005,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=TGX 221,120,0.044,0.0,0.0159,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=CGM-097,120,0.035,0.01,0.1772375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Clemastine,120,0.0465,0.0,0.012858333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Imatinib,120,0.0535,0.0,0.04144166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tipifarnib,120,0.047,0.0,0.0440625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=RG7090,120,0.0455,0.025,0.1376375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=CHIR-99021,120,0.0485,0.009,0.11062083333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=TR-14035,120,0.0485,0.0,0.018775,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Pitavastatin Calcium,120,0.0565,0.11,0.17872083333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=SLx-2119,120,0.044,0.0,0.024420833333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=YK 4-279,120,0.059,0.0535,0.14543333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=SCH-58261,120,0.045,0.0195,0.057041666666666664,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BX 912,120,0.041,0.0,0.0126125,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=GLPG0634,120,0.0485,0.0,0.0063375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Defactinib,120,0.051,0.027,0.1066875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Nilotinib,120,0.052,0.0,0.0092625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=ABT737,120,0.0425,0.0,0.04745,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Nefazodone,120,0.055,0.0,0.0268375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Buspirone,120,0.05,0.0,0.043195833333333336,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Colforsin,120,0.038,0.0,0.022233333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Doxorubicin,120,0.062,0.007,0.052662499999999994,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Mubritinib (TAK 165),120,0.0505,0.012,0.07337083333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=BI-D1870,120,0.04,0.0325,0.12251666666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AT 7867,120,0.045,0.0,0.010883333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=PRT-062607,120,0.0525,0.0,0.0104875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=STK219801,120,0.0495,0.0,0.02754166666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Midostaurin,120,0.0585,0.0,0.00455,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=PF-03814735,120,0.048,0.0,0.005083333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Vanoxerine,120,0.047,0.0,0.026929166666666664,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AZD3514,120,0.0535,0.003,0.07780416666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=OSI-930,120,0.049,0.006,0.033825,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AZ628,120,0.0435,0.0,0.017058333333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=TPCA-1,120,0.0515,0.0,0.005729166666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=CEP-37440,120,0.0475,0.0,0.0327625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tivantinib,120,0.0505,0.0,0.015525,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AZD4547,120,0.052,0.0105,0.07594583333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=SB525334,120,0.048,0.0255,0.09234999999999999,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=HMN-214,120,0.0405,0.0885,0.1648875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=GO-6976,120,0.0505,0.0265,0.1663125,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=AZD-8330,120,0.0555,0.0,0.013379166666666668,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=MGCD-265,120,0.047,0.0,0.032870833333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=GSK256066,120,0.051,0.0,0.031100000000000003,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tosedostat,120,0.0415,0.0,0.027333333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Prednisolone,120,0.046,0.0285,0.022208333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=HYDROXYUREA,120,0.0555,0.0,0.032375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Decitabine,120,0.046,0.0,0.028391666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=CC-401,120,0.047,0.0,0.0458875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Saracatinib,120,0.0515,0.0,0.0071875,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Masitinib,120,0.0445,0.0,0.016645833333333335,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=GSK-1070916,120,0.0465,0.0,0.018604166666666665,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=R428,120,0.0525,0.0,0.026945833333333336,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Colchicine,120,0.052,0.0475,0.08682916666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Tacalcitol,120,0.0495,0.0,0.00975,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=LDN 193189,120,0.0465,0.0,0.043416666666666666,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Resminostat,120,0.0435,0.0,0.0057625,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=RG7112,120,0.051,0.0,0.027375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ricolinostat,120,0.037,0.0,0.010729166666666668,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Oxybenzone,120,0.0495,0.0,0.019620833333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=ABT-199 (GDC-0199),120,0.0275,0.0,0.056945833333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Selumetinib,120,0.0565,0.0,0.03223333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Cabozantinib,120,0.044,0.003,0.1197375,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Crizotinib,120,0.049,0.0,0.006666666666666667,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Lamivudine,120,0.0495,0.0,0.021224999999999997,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Ceritinib,120,0.0535,0.0,0.015933333333333334,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Bosutinib,120,0.0525,0.0,0.008683333333333333,0.0
T5c,T_cells,STATE,type_I_IFN,perturbation=Vandetanib,120,0.043,0.0,0.023087499999999997,0.0
